ÅõÀÚÀÏÀÚ,ÀÏÀÏ¼öÀÍ·ü(%),´©Àû¼öÀÍ·ü(%),¿¬´©Àû¼öÀÍ·ü(%),ÄÚ½º´ÚÁ¾°¡,ÄÚ½º´Ú¼öÀÍ·ü(%),ÄÚ½º´Ú´©Àû¼öÀÍ·ü(%),ÄÚ½º´Ú¿¬´©Àû¼öÀÍ·ü(%),ÅõÀÚ¿¬Â÷
2011-04-04,2.414331841446856,2.4143318414468595,2.4143318414468595,534.9,0.5337743863473999,0.5337743863474076,0.5337743863474076,1.0
2011-04-05,-0.13999074055057747,2.270961259872095,2.270961259872095,537.66,0.51598429613011,1.0525128744878431,1.0525128744878431,1.0
2011-04-06,0.5503102132145671,2.8337688048378773,2.8337688048378773,533.98,-0.68444742030278,0.3608615569672846,0.3608615569672846,1.0
2011-04-07,-0.09738554477928499,2.7336235788702146,2.7336235788702146,534.97,0.18540020225477,0.546930797278522,0.546930797278522,1.0
2011-04-08,-0.7310035394683121,1.9826371542846166,1.9826371542846166,534.2,-0.14393330467128,0.4022102770364411,0.4022102770364411,1.0
2011-04-11,0.11519514334312046,2.1001161993395856,2.1001161993395856,533.11,-0.20404342942719,0.19734616396647198,0.19734616396647198,1.0
2011-04-12,-0.5949163952179025,1.492705868533184,1.492705868533184,525.11,-1.50062838813753,-1.3062436567304325,-1.3062436567304325,1.0
2011-04-13,-0.25548759752401756,1.2334045926475579,1.2334045926475579,528.7,0.68366627944622,-0.6315077246926815,-0.6315077246926815,1.0
2011-04-14,0.5196949928202315,1.7595095273770012,1.7595095273770012,531.47,0.52392661244562,-0.11088974927637718,-0.11088974927637718,1.0
2011-04-15,0.8254970442922225,2.5995312708117613,2.5995312708117613,534.58,0.58516943571602,0.4736307935195416,0.4736307935195416,1.0
2011-04-18,-2.1832959319265695,0.35947987840039275,0.35947987840039275,528.52,-1.13360020951027,-0.665338495658363,-0.665338495658363,1.0
2011-04-19,-0.8492243444768486,-0.49279725671732555,-0.49279725671732555,526.62,-0.35949443729659,-1.0224410780738658,-1.0224410780738658,1.0
2011-04-20,2.032391685514893,1.5295788583256087,1.5295788583256087,532.25,1.06908207056322,0.03571025824158358,0.03571025824158358,1.0
2011-04-21,0.2467161516086689,1.7800687280293603,1.7800687280293603,529.58,-0.5016439643024699,-0.466112844415989,-0.466112844415989,1.0
2011-04-22,-0.6545905707363769,1.1138259952466756,1.1138259952466756,525.26,-0.81574077570906,-1.278051347592335,-1.278051347592335,1.0
2011-04-25,0.3114455623906785,1.428740519272309,1.428740519272309,528.6,0.6358755663861699,-0.6503025974513688,-0.6503025974513688,1.0
2011-04-26,-0.6765764516220035,0.7424975457421379,0.7424975457421379,521.68,-1.30911842603104,-1.9509077923542173,-1.9509077923542173,1.0
2011-04-27,-0.17232289940774947,0.5688951530355313,0.5688951530355313,518.39,-0.63065480754485,-2.5692591061158176,-2.5692591061158176,1.0
2011-04-28,0.21202389606491293,0.7821252427684389,0.7821252427684389,514.67,-0.71760643530932,-3.2684283727398733,-3.2684283727398733,1.0
2011-04-29,0.6517391238359005,1.4389617828088452,1.4389617828088452,511.0,-0.7130782831717299,-3.958200202984574,-3.958200202984574,1.0
2011-05-02,1.2272012373046666,2.6838219769164784,2.6838219769164784,516.76,1.12720156555772,-2.875615532082798,-2.875615532082798,1.0
2011-05-03,0.19715880905020003,2.886272177413396,2.886272177413396,512.51,-0.8224320767861201,-3.6743976243280185,-3.6743976243280185,1.0
2011-05-04,-1.1138693322860553,1.7402535444968281,1.7402535444968281,510.53,-0.3863339251917,-4.046536104950493,-4.046536104950493,1.0
2011-05-06,-1.5113859229598225,0.20256567444167928,0.20256567444167928,506.42,-0.80504573678333,-4.819005375333518,-4.819005375333518,1.0
2011-05-09,0.6455641654996095,0.849437531347097,0.849437531347097,504.37,-0.40480233798033005,-5.204300266887096,-5.204300266887096,1.0
2011-05-11,0.37665411979160357,1.2292910925955747,1.2292910925955747,505.18,0.16059638757262001,-5.05206179754153,-5.05206179754153,1.0
2011-05-12,-0.7217687693229535,0.49864968408219745,0.49864968408219745,504.46,-0.14252345698563,-5.187384881404256,-5.187384881404256,1.0
2011-05-13,-0.43579199597780643,0.060684612693195916,0.060684612693195916,507.28,0.5590135986996,-4.657369469608586,-4.657369469608586,1.0
2011-05-16,-1.2344164286860744,-1.1744809168216408,-1.1744809168216408,506.07,-0.23852704620721,-4.88478742998899,-4.88478742998899,1.0
2011-05-17,-1.8322585045880782,-2.985219894926494,-2.985219894926494,501.72,-0.8595648823285199,-5.702364394992932,-5.702364394992932,1.0
2011-05-18,-0.6593133988670454,-3.6248513390406467,-3.6248513390406467,498.94,-0.5540939169257699,-6.224861857685104,-6.224861857685104,1.0
2011-05-19,-3.5390053688644505,-7.035573024403085,-7.035573024403085,487.03,-2.38706056840501,-8.463331203247627,-8.463331203247627,1.0
2011-05-20,0.139881344376132,-6.905533134158059,-6.905533134158059,486.24,-0.16220766687883,-8.611810698041445,-8.611810698041445,1.0
2011-05-23,-4.25443040622964,-10.86617243901581,-10.86617243901581,472.94,-2.7352747614346797,-11.111528774950063,-11.111528774950063,1.0
2011-05-24,0.9593315894604696,-10.011083474328064,-10.011083474328064,474.32,0.29179177062629996,-10.852159530879835,-10.852159530879835,1.0
2011-05-25,-1.1163642810657328,-11.015687595338719,-11.015687595338719,471.23,-0.6514589306797,-11.432921099124016,-11.432921099124016,1.0
2011-05-26,1.8438612856116823,-9.37494030864141,-9.37494030864141,479.96,1.85259851877002,-9.792128707288516,-9.792128707288516,1.0
