회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)베스파,299910,2020/12,-55.16,-79.1,-32.09,  출판업,2018/12/03,,159.26,159.26,72.34,20.82,89.22,810.16,7.28,-147.77,999999999,5.9,83.37,55.94,0,-49.65,-67.98,-39.01,-40.29,-57.84,0.81,1.16,1.89,0,13.01,0,0,0,28.05,0.04,0.08,-41.5,-61.03,0,-5938,-37.32,-38.91,-43.4,0,0,8481.89,,-4211.67,52.85,1.03,11.24,1.42,1.42,,,,,,1930.76,,,,3.11,41.24,0,2.83,1983.37,-1883.37,-2404.73
(주)보라티알,250000,2018/12,8.08,9.77,-0.13,  도매 및 상품 중개업,2017/06/08,,564.17,399.6,158.87,56.36,13.84,1512.66,3.78,47.12,999999999,2.06,35.86,68.5,38.27,12.06,11.43,9.53,8.52,10.31,0.71,0.85,2.85,4.06,7.71,14.21,25.68,89.96,47.36,0.01,0,-4.48,8.1,-37.01,715,-1.62,63.28,-19.79,27.7,-44.73,6223.71,,750.37,87.84,0.76,4.34,0.94,1.22,,,,,,10187.01,,,,17.53,106.04,3381.99,24.25,37.99,62.01,47.16
(주)본느,226340,2020/12,-4.97,-5.79,-23.34,  화학물질 및 화학제품 제조업; 의약품 제외,2015/11/05,,192.94,180.09,120.22,36.4,69.89,1059.45,22.41,-0.9,0.65,14.25,41.53,75.56,40.11,-2.38,-6.59,-1.51,-1.8,-2.6,0.75,1.09,2.79,11.48,5.28,14.95,24.41,31.8,69.08,0.01,0.55,32.62,-4.21,0,-63,1.7,6.41,44.1,-22.6,0,1174.17,,-27.93,58.86,0.74,4.91,1.03,1.14,,,,,,6891.82,,,,12.65,93.04,3281.83,19.12,86.53,13.47,-34.46
(주)부방,014470,2011/12,3.05,5.16,-4.57,  전문 서비스업,1994/02/25,,87.65,58.98,12.03,-4.48,78.05,735.42,14.86,6.28,6.67,4.27,121.5,31.76,29.94,2.83,2.07,4.2,4.16,7.48,1.47,2.65,2.24,13.45,8.84,10.78,33.86,27.15,41.28,0.03,0.09,2.32,3.79,226.84,198,-0.35,10.3,-11.45,-7.99,54.55,9551.35,,269.9,56.16,2.08,2.56,4.31,6.34,,,,,,36457.24,,,,15.87,27.9,844.05,10.89,55.32,44.68,19.02
(주)부방,014470,2012/12,4.8,7.72,-1.7,  전문 서비스업,1994/02/25,,105.38,64.87,10.09,1.47,54.54,793.66,7.36,12.22,16.1,3.89,110.15,28.72,31.78,3.61,3.25,5.42,5.33,8.85,1.48,2.45,2.12,13.8,10.26,11.81,30.92,26.44,35.58,0.03,0.08,-6.1,7.92,58.3,313,-4.98,-1.93,-15.07,-0.18,25.59,9389.05,,338.97,64.71,2.38,2.58,4.88,7.54,,,,,,41216.87,,,,19.11,33.2,1129.22,12.53,53.19,46.81,25.94
(주)부방,014470,2015/12,115.77,146.67,-68.09,  전문 서비스업,1994/02/25,,213.05,187.6,58.07,8.13,16.51,1073.62,0.04,20443.67,999999999,0.29,98.66,15.32,28,2.45,218.94,1.52,1.29,1.64,0.53,0.67,0.71,8.64,7.86,6.16,59.26,42.24,46.44,0.03,0.1,-3.38,14.63,1677.5,9083,-36.79,26.81,-58.27,-82.77,-82.91,3920.6,,95.94,85.83,1.34,1.27,2.07,2.72,,,,,,18357.3,,,,8.1,24.73,263868.04,15.05,68.28,31.72,1454.68
(주)부방,014470,2018/12,0.68,1.1,-9.06,  전문 서비스업,1994/02/25,,180.07,120.82,20.77,14.78,32.82,681.67,0,367.08,999999999,0.42,88.66,33.25,30.46,1.14,0.52,1.76,1.5,2.06,1.31,1.8,2.01,12.89,10.51,12.56,29.07,28.32,34.72,0.03,0.09,-5.91,0.86,-13.93,43,-0.86,-1.37,-13.86,8.97,0,7370.98,,84.21,75.29,2.34,2.87,3.76,5.32,,,,,,53902.54,,,,20.9,44.64,15329.73,15.46,84.92,15.08,3.34
(주)부방,014470,2019/12,-3.63,-4.69,-5.26,  전문 서비스업,1994/02/25,,143.58,94.59,30.15,10.23,43.22,608.09,2.81,-38.14,999999999,3.01,94.94,33.71,27.29,-1.28,-2.85,-1.4,-1.63,-2.24,1.27,1.75,1.91,11.33,10.53,13.74,26.57,32.21,34.67,0.02,0.12,1.4,13.27,-558.06,-181,-3.3,0.69,2.81,6.61,-205.96,6983.26,,-89.23,69.82,2.33,2.78,3.8,5.71,,,,,,37193.45,,,,14.22,31.86,11810.07,11.26,109.71,-9.71,-25.33
(주)브이원텍,251630,2019/12,7.85,8.37,-50.98,  기타 기계 및 장비 제조업,2017/07/13,,1175.43,1076.85,253.94,66.04,6.84,1085.6,0.35,293.79,999999999,10.69,29.72,72.18,35.9,17.97,24.8,6.97,5.69,6.07,0.32,0.34,1.49,5.81,6.68,36.45,10.01,62.85,54.63,0.01,0,6.51,6.14,-56.53,442,296.59,106.75,-10.26,34.13,-69.27,1779.65,,319.88,93.6,0.37,3.48,0.4,0.43,,,,,,12404.42,,,,14.21,227.18,1061114.05,46.32,40.36,59.64,53.55
(주)브이티지엠피,018290,2020/12,-0.89,1.69,-4.75,  화학물질 및 화학제품 제조업; 의약품 제외,1994/09/07,,113.9,53.26,15.87,6.13,125.65,413.31,47.44,1.96,0.6,4.26,112.28,50.24,31.17,5.08,-1.22,3.8,3.7,8.29,0.73,1.63,1.73,2.91,4.4,14.27,25.58,125.51,83.04,0.01,0,16.95,16.73,0,34,17.26,74.47,-11.83,35.61,-46.79,3130.58,,159.19,44.32,0.72,3.49,1.26,2.22,,,,,,16268.41,,,,10.24,48.96,808.25,15.15,76.65,23.35,-8.04
(주)블루베리엔에프티,044480,2013/12,0.27,0.3,-9.46,  고무 및 플라스틱제품 제조업,2001/01/11,,693.34,454.03,204.59,53.61,9.93,606.15,2.68,14.09,999999999,6.78,41.07,62.64,15.08,3.42,0.32,3.46,2.93,3.26,0.85,0.95,2.36,3.7,5.46,28.9,12.63,98.64,66.86,0.01,0,-1.65,1.15,-94.38,9,-7.76,4.23,-4.86,-13.42,-30.75,2872.36,,98.36,90.96,1.16,3.17,1.34,2.11,,,,,,7441.83,,,,25.97,103.72,332.99,30.13,82.24,17.76,1.06
(주)블루베리엔에프티,044480,2014/12,-3.18,-3.5,-26.07,  고무 및 플라스틱제품 제조업,2001/01/11,,775.61,473.87,166.27,54.84,10.35,585.23,2.24,-23.18,999999999,6.55,40.87,62.96,8.55,-5.78,-4.91,-3.17,-3.74,-4.12,0.65,0.71,1.74,2.81,4.07,22.38,16.31,129.89,89.59,0,0,-3.09,-3.45,0,-104,-3.27,-3.91,-2.59,9.79,0,2123.45,,-122.69,90.62,0.91,2.48,1.03,1.63,,,,,,5251.01,,,,18.91,72.65,211.34,28.75,103.79,-3.79,-17.09
(주)블루베리엔에프티,044480,2015/12,-5.84,-6.43,-4.48,  고무 및 플라스틱제품 제조업,2001/01/11,,699.57,451.37,169.06,54.97,10.09,553.08,2.41,-33.34,999999999,7.37,39.48,64.14,6.36,-8.82,-9.02,-4.99,-5.7,-6.29,0.65,0.71,1.77,2.73,4.17,23.99,15.21,133.5,87.57,0,0,-5.71,-5.49,0,-183,-10.6,-8.71,-3.95,-12.4,0,2028.31,,-178.88,90.83,0.9,2.55,1.02,1.62,,,,,,4440.66,,,,16.96,68.72,221.58,25.46,119.86,-19.86,-35.45
(주)블루베리엔에프티,044480,2016/12,-4.16,-4.59,-12.09,  고무 및 플라스틱제품 제조업,2001/01/11,,664.62,437.63,203.65,50.77,10.84,523.07,2.43,-30.94,999999999,5.53,44.6,59.76,8.78,-6.91,-6.93,-3.3,-4.14,-4.58,0.6,0.66,1.58,2.78,4.79,22.31,16.36,131.46,76.17,0.01,0,-4.79,-5.43,0,-124,-3.24,6.85,-11.29,-14.61,0,1783.12,,-123.13,90.22,0.84,2.41,0.97,1.49,,,,,,4477.7,,,,17.96,71.61,238.46,29.2,110.07,-10.07,-23.74
(주)블루베리엔에프티,044480,2017/12,-5.91,-6.54,-2.63,  고무 및 플라스틱제품 제조업,2001/01/11,,611.29,314.15,47.21,43.17,10.53,487.66,2.47,-37.14,999999999,7.04,53.48,51.62,10,-10.33,-9.52,-5.16,-6.41,-7.1,0.62,0.69,1.41,2.74,5.49,21.41,17.05,133.26,66.47,0.01,0,-7.03,-6.77,0,-165,-9.51,11.77,-19.7,14.28,0,1736.16,,-179.32,90.48,0.96,2.51,1.11,1.87,,,,,,4380.73,,,,18.9,78.83,285.46,29.34,123.31,-23.31,-32.44
(주)블루베리엔에프티,044480,2020/12,-25.94,-58.75,-65.19,  고무 및 플라스틱제품 제조업,2001/01/11,,135.55,95.37,67.2,7.92,42.13,457.68,18.05,-0.28,-8.36,14.52,99.23,30.19,18.54,-6.4,-204.35,-0.66,-0.81,-1.21,0.13,0.19,0.28,1.31,1.27,4.57,79.81,279.43,288.5,0,0,-53.28,2.98,0,-1875,-71.85,-0.82,-78.99,-58.53,0,925,,-59.16,70.36,0.15,1.24,0.23,0.28,,,,,,-18489.28,,,,-28.24,-411.92,-1729.38,-141.69,0,0,0
(주)블루콤,033560,2010/12,11.99,13.28,-6.96,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/01/26,,657.22,512.2,145.36,50.1,10.65,1927.78,1.06,273,999999999,4.01,45.27,59.09,23.31,13.62,10.93,15.87,14.94,16.55,1.1,1.22,2.66,7.6,16.27,25.41,14.36,48,22.43,0.02,0,16.28,16.49,-4.79,1196,12.81,14.44,17.58,-5.51,32.65,10883.56,,1482.07,90.38,1.61,2.91,1.87,2.47,,,,,,27590.85,,,,34.04,91.48,211.97,33.36,45.66,54.34,32.76
(주)블루콤,033560,2011/12,1.18,1.3,-50.17,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/01/26,,860,736.04,26.68,60.67,9.35,2052.9,0.85,2.66,999999999,5.39,34.28,68.65,16.49,0.31,2.7,1.9,0.13,0.15,0.44,0.48,1.23,3.88,3.78,9.77,37.37,94.01,96.54,0.01,0,32.94,34.51,-87.68,118,1.15,1.86,54.46,0.9,-98.87,4293.34,,13.24,91.45,0.6,1.36,0.68,0.82,,,,,,14752.67,,,,13.69,48.88,115.15,35.79,74.74,25.26,7.55
(주)블루콤,033560,2017/12,1.66,1.86,-51.17,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/01/26,,811.63,727.61,366.23,54.33,8.92,1720.93,0,932.47,999999999,714.21,41.43,61.96,23.68,9.96,2.69,6.58,6.15,6.88,0.62,0.69,1.72,8.43,8.89,11.7,31.19,43.31,41.06,0.02,0.18,-9,-4.29,-86.56,169,2.11,1.38,-14.39,-28.42,-56.99,6072.87,,604.89,91.81,0.83,2.1,0.96,1.09,,,,,,36944.42,,,,20.53,66.25,508.33,31.68,73.62,26.38,8.5
(주)블루콤,033560,2018/12,1.09,1.16,-36.65,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/01/26,,2084.14,1895.59,371.74,58.76,3.68,1730.75,0,1087.83,999999999,16.4,39.69,61.72,20.35,0.11,2.6,0.87,0.05,0.05,0.42,0.45,1.1,6.98,7.99,13.86,26.34,52.28,45.7,0.01,0.9,-4.27,0.57,-38.86,106,-4.32,-3.65,-4.64,-16.67,-99.29,4083.73,,4.57,96.45,0.62,1.34,0.68,0.75,,,,,,25225.58,,,,14.64,47.35,431.88,34.15,85.1,14.9,7.61
(주)블루콤,033560,2019/12,1.05,1.09,-61.33,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/01/26,,944.41,781.04,191.29,14.93,4.25,1737.45,0,-1129.07,999999999,0,86.84,16.7,2.94,-42.37,6.37,-5.9,-6.99,-7.27,0.17,0.17,0.27,3.9,4.69,14.77,24.71,93.55,77.83,0.01,0,0.93,0.39,-5.29,101,-37.26,119.65,-72.7,-47.79,-14737.3,1579.1,,-669.03,95.93,0.4,0.65,0.42,0.47,,,,,,16544.87,,,,9.52,49.02,686.39,57.92,88.18,11.82,10.99
(주)비덴트,121800,2015/12,-6.66,-8.8,-21.86,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/12/01,,335.74,186.19,106.73,33.37,37.97,793.04,23.2,-6.47,-83.36,2.71,72.39,47.53,34.08,-9.52,-18.32,-3.01,-3.46,-4.57,0.36,0.48,0.73,1.51,8.47,44.92,8.13,242.37,43.09,0,0,29.79,17.59,0,-434,-0.08,48.68,13.83,-1.96,0,2121.88,,-201.91,72.48,0.55,1.47,0.72,1.38,,,,,,5480.18,,,,7.78,35.6,1008.85,24.16,137.06,-37.06,-75.82
(주)비덴트,121800,2017/12,51.19,68.9,-0.26,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/12/01,,365.63,258.93,139.3,19.1,17.04,1321.08,9.5,-6.15,81.2,3.98,86.27,26.29,27.46,-26.94,274.88,-4.88,-5.02,-6.75,0.19,0.25,0.26,2.13,10.14,30.71,11.89,171.49,35.99,0.01,0,75.55,174.04,0,3431,-14.91,91.48,42.36,26.57,0,1289.87,,-347.44,85.44,0.39,2.79,0.65,0.94,,,,,,80164.68,,,,48.96,1016.97,18551.79,334.98,9.19,90.81,82.06
(주)비덴트,121800,2018/12,28.65,33.48,-10.28,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/12/01,,738.35,606.93,211.14,18.68,16.32,1912.47,2.6,1.08,104.48,9.4,91.19,21.6,36.54,5.4,297.32,0.62,0.52,0.61,0.1,0.11,0.13,1.84,4.86,69.94,5.22,198.9,75.04,0,0,72.17,73.21,-2.76,2828,10.42,83.12,41.47,-13.72,0,971.22,,52.43,85.97,0.35,2.59,0.41,0.53,,,,,,94450.61,,,,33.51,1233.96,25155.7,439.88,4.65,95.35,67.59
(주)비덴트,121800,2019/12,-2.44,-3.01,-13.04,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/12/01,,84.05,62.03,25.61,-2.72,31.21,1465.54,18.46,-1.13,-7.77,4.79,112.39,14.34,34.33,-9.78,-39.74,-0.55,-0.6,-0.74,0.06,0.08,0.07,1.62,2.84,168.12,2.17,225.98,128.74,0,0,15.94,2.8,-111.56,-258,-13.16,26.68,-23.02,13.3,-257.57,669.88,,-65.53,76.21,0.22,2.3,0.35,0.44,,,,,,-5218.71,,,,-1.6,-69.04,-1684.92,-27.95,0,0,0
(주)비덴트,121800,2020/12,5.79,7.25,-42.64,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2011/12/01,,227.68,207.94,197.94,10.66,20.83,1468.93,9.39,-1.63,6.93,8.11,97.86,19.01,15.87,-60.5,197.65,-1.73,-1.77,-2.22,0.03,0.04,0.04,1.13,2.23,91.95,3.97,322.7,163.8,0,0,23.56,34.17,0,592,-0.18,16.83,63.75,-45.8,0,315.07,,-190.6,82.76,0.1,1.42,0.17,0.2,,,,,,33042.73,,,,8.18,437.95,15117.07,308.53,16.09,83.91,64.06
(주)비보존헬스케어,082800,2020/12,-21.36,-40.36,-3.03,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2005/11/18,,109.71,98.12,57.66,4.37,122.45,153.29,43.69,-0.74,-3.6,14.37,112.72,49.32,16.36,-18.22,-101.13,-3.23,-3.85,-7.2,0.21,0.4,0.6,5.59,5.71,7.37,49.51,65.34,63.97,0.01,0.26,50.72,-1.1,0,-334,2726.46,556.97,-15.88,382.38,0,332.31,,-60.54,44.95,0.2,3.59,0.33,0.35,,,,,,-25066.04,,,,-10.1,-107.31,-256,-57.5,0,0,0
(주)비씨월드제약,200780,2019/12,3.51,6.47,-6.13,  의료용 물질 및 의약품 제조업,2014/12/15,,106.26,48.67,4.14,1.48,77.64,6071.27,33.5,4.88,5.14,2.51,133.11,25.07,46.52,12.7,11.35,4.01,3.93,7.01,0.31,0.55,0.42,2.45,2.9,9.73,37.5,148.72,126,0,0,6.82,7.94,-30.19,789,11.99,12.16,-6.47,25.63,-29.2,6460.01,,820.66,56.29,0.63,0.44,1.15,2.18,,,,,,22099.7,,,,12.79,19.32,52.03,42.72,58.29,41.71,26.56
(주)비아트론,141000,2019/12,3.15,3.66,-61.32,  기타 기계 및 장비 제조업,2012/05/04,,582.41,572.47,82.56,50.92,12.82,2190.75,0.12,853.14,999999999,5.06,43.47,61.47,23.99,7.58,9.61,2.89,2.48,2.89,0.33,0.38,1.14,9.9,18.2,13.17,27.72,36.86,20.05,0.03,0.07,-3.46,2.67,-80.39,396,-2.04,93.36,-26.52,-81.54,-87.05,4123.36,,312.46,88.64,0.39,2.78,0.46,0.48,,,,,,16441.77,,,,10.98,92.62,5662.41,32.91,55.45,44.55,29.2
(주)비에이치,090460,2014/12,5.14,13.34,-16.65,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/01/26,,116.77,89.46,20.32,6.52,159.66,1300.19,45.56,3.97,4.73,4.31,141.74,45.41,13,6.02,4.03,7.8,7.68,19.93,1.28,3.31,2.36,12.66,5.73,13.86,26.33,28.83,63.72,0.02,0.22,14.26,14.08,-42.5,882,18.28,16.62,11.56,28.17,-39.5,20207.44,,1216,38.51,1.47,2.5,2.78,3.56,,,,,,80252.18,,,,30.41,62.56,128,25.4,48.43,51.57,15.85
(주)비에이치,090460,2019/12,11.94,24.22,-14.72,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/01/26,,133.44,108.28,34.34,12.2,71.03,1710.25,18.03,11.17,16.22,5.61,87.75,48.69,13.51,9.55,8.64,13.46,13.2,26.77,1.38,2.8,2.77,19.1,6.68,12.3,29.68,19.11,54.65,0.02,0.07,1.74,48.72,-30.67,1926,5.48,7.75,-3.9,77.56,-31.27,20427.57,,1951.75,58.47,1.49,3.26,2.76,3.22,,,,,,205036.53,,,,42.9,100.86,161.03,31.31,49.18,50.82,27.61
(주)비엔씨컴퍼니,058370,2014/12,-28.32,-54.85,-34.57,  도매 및 상품 중개업,2002/02/19,2017/05/08,163.24,141.08,3.62,20.53,50.33,63.45,14.64,-6.8,-19.43,9.1,70.68,52.99,4.78,-24.66,-44.25,-14.83,-15.78,-30.56,0.64,1.24,1.28,10.13,2.82,7.92,46.09,36.03,129.39,0.01,0.2,11.87,112.65,0,-173,-60.97,-1.89,27.78,50.62,0,355.75,,-87.72,66.52,0.67,82.65,1.28,1.47,,,,,,-3910.44,,,,-19.55,-4747.52,-19972.61,-32.25,0,0,0
(주)비엔씨컴퍼니,058370,2016/12,-31.04,-48.71,-25.68,  도매 및 상품 중개업,2002/02/19,2017/05/08,344.79,319.96,11.54,33.64,38.36,181.01,20.63,-6.52,-10.73,11.6,72.8,47.38,14.89,-50.95,-78.29,-19.76,-20.2,-31.69,0.4,0.62,0.79,9.61,2.59,19.9,18.34,37.99,140.71,0.01,0,5.47,38.94,0,-877,-26.15,15.02,-3.44,-26.24,-3767.48,636.45,,-324.28,72.27,0.51,15.95,0.8,0.87,,,,,,-7062.61,,,,-21.51,-1045.35,-1401.95,-55.69,0,0,0
(주)비엔지티,032790,2014/12,-19.86,-56.48,-18.43,  도매 및 상품 중개업,1997/06/26,,98.72,88.54,14.12,-0.87,242.42,236.5,30.9,-0.86,-15.66,6.09,112.47,67.15,12.11,-0.76,-9.79,-0.46,-1.54,-4.79,2.03,6.31,5.91,47.13,7.28,6.94,52.61,7.75,50.11,0.19,0.02,-24.37,-31.65,0,-179,-9.39,-29.77,-21.42,126.02,0,1867.64,,-14.18,29.2,1.57,17.41,3.09,3.3,,,,,,4833.04,,,,15.55,120.96,136.02,6.6,154.61,-54.61,-148.28
(주)비엔지티,032790,2015/12,-34.18,-102.44,-15.65,  도매 및 상품 중개업,1997/06/26,,114.94,103.8,59.37,9.86,217.36,163.78,20.29,-4.23,-19.89,8.64,76.71,75.83,9.02,-4.48,-16.15,-8.78,-9.47,-31.28,2.12,6.99,7.35,29.7,9.07,8.02,45.54,12.29,40.24,0.14,0.03,-12.29,-8.82,0,-1062,-10.49,-35.45,-0.96,-6.97,0,6985.58,,-312.7,31.51,1.53,16.3,2.97,3.3,,,,,,1552.98,,,,5.7,59.14,73.65,2.52,617.16,-517.16,-641.99
(주)비엔지티,032790,2016/12,-20.9,-58.92,-16.9,  도매 및 상품 중개업,1997/06/26,,88.76,81.37,41.28,-6.53,156.45,192.08,18.54,-1.6,-2.35,14.56,124.21,51.57,8.32,-2.49,-11.55,-4.26,-4.5,-12.72,1.81,5.11,4.92,31.39,9.54,8.72,41.86,11.63,38.25,0.12,0.03,7.97,33.62,0,-539,267.32,116.34,-26.58,-36.87,0,4286.74,,-106.64,38.99,1.45,6.14,2.86,3.15,,,,,,8450.88,,,,28.71,64.33,217.54,16.48,99.26,0.74,-70.1
(주)비엔지티,032790,2018/12,-13.08,-28.15,-6.29,  도매 및 상품 중개업,1997/06/26,,96.66,89.12,51.48,-2.06,183.29,252.33,47.77,-4.71,-4.14,7.99,114.1,59.72,4.6,-11.3,-11.61,-12.58,-12.73,-27.4,1.13,2.43,2.62,13.14,6.59,9.01,40.51,27.78,55.43,0.02,0.09,44.7,-18.43,0,-395,18.9,23.93,63.15,-52.68,0,3405.46,,-384.79,35.3,1.04,3.36,1.98,2.33,,,,,,686.86,,,,1.32,4.29,21.58,1.38,520.15,-420.15,-838.63
(주)비엘,142760,2019/12,-27.64,-118.55,-15.33,  연구개발업,2016/07/07,,105.94,93.08,69.2,2.52,153,269.39,47.02,-1.99,-6.79,8.84,139.32,44.93,33.44,-16.99,-57.16,-7.62,-8.22,-19.51,0.48,1.15,0.88,7.64,9.64,80.74,4.52,47.77,37.84,0.01,0,-3.38,1.36,0,-1622,5.16,-2.97,-3.87,-26.53,0,4125.06,,-701.05,39.53,0.53,2.21,1.07,1.25,,,,,,-15471.51,,,,-10.45,-46.29,-185.28,-21.23,0,0,0
(주)비엘팜텍,065170,2011/12,0.82,0.6,-5.44,  도매 및 상품 중개업,2002/11/19,,98.6,68.48,9.96,-0.62,104.3,219.27,39.57,1.6,1.64,8.47,114.54,43.93,44.29,7.37,1.14,6.12,5.31,11.03,0.72,1.5,1.35,5.82,4.87,13.8,26.44,62.68,74.88,0.01,0,-0.16,5.32,0,7,26.82,10.17,-10.82,18.37,0,2089.2,,153.9,48.95,0.78,2.27,1.55,2.11,,,,,,8898.59,,,,11.85,33.47,175.11,16.44,49.57,50.43,6.96
(주)비엘팜텍,065170,2013/12,-5.9,-11.04,-21.61,  도매 및 상품 중개업,2002/11/19,,67.92,51.6,12.25,-15.71,111.95,188.95,37.97,1.12,-0.73,6.14,141.45,33.26,39.03,3.74,-7.95,3.12,2.77,5.71,0.74,1.53,1.24,5.62,6.17,21.21,17.21,64.9,59.2,0.01,0,-8.13,3.74,0,-109,-4.87,13.87,-33.8,-59.14,-21.02,1687.95,,63.07,47.18,0.84,1.99,1.86,2.77,,,,,,6824.43,,,,10.43,27.42,154.08,13.46,90.96,9.04,-59.06
(주)비엘팜텍,065170,2015/12,-12.06,-22.04,-7.22,  도매 및 상품 중개업,2002/11/19,,156.48,101.99,25.88,12.27,93.56,146.71,30.25,-0.15,-8.4,5.3,127.78,33.98,34.78,-0.27,-13.61,-0.02,-0.24,-0.44,0.89,1.65,1.34,7.63,11.09,19.36,18.85,47.84,32.91,0.02,0,-3.91,-10.84,0,-177,2.45,-4.73,-2.29,-0.32,0,1504.48,,-4.05,51.66,1.36,2.39,2.63,4.01,,,,,,3573.39,,,,5.65,15.49,103.73,6.25,265.35,-165.35,-217.68
(주)비엘팜텍,065170,2019/12,-18.09,-22.43,-32.86,  도매 및 상품 중개업,2002/11/19,,241.79,202.79,136.41,26.5,75.09,146.84,32.21,-2.5,-29.31,4.37,95.95,45.2,38.09,-4.73,-29.65,-2.3,-2.89,-4.55,0.61,0.96,1.23,7.49,9.53,37.68,9.69,48.72,38.3,0.01,0,-14.22,-24.14,-1007.99,-191,5.1,4.81,-29.7,-29.53,-233.66,950.95,,-45.02,57.11,0.82,2,1.21,1.44,,,,,,-4026.88,,,,-4.52,-13.51,-70.14,-6.84,0,0,0
(주)비엠티,086670,2012/12,1.62,3.85,-2.73,  기타 기계 및 장비 제조업,2007/11/02,,191.65,71.97,16.95,24.24,74.3,1318.62,33.7,2.62,2.62,5.25,85.95,50.69,26.05,7.65,2.66,4.87,4.66,8.22,0.61,1.08,1.23,2.01,4.17,11.71,31.18,181.24,87.57,0,0,-0.58,3.11,-54.15,254,-1.12,-1.56,0.39,9.22,-44.51,7021.83,,536.92,57.37,0.78,1.37,1.21,3.01,,,,,,10814.4,,,,14.93,33.94,152.19,24.45,57.4,42.6,10.87
(주)비엠티,086670,2015/12,2.47,4.37,-8.15,  기타 기계 및 장비 제조업,2007/11/02,,163.35,99.41,25.78,22.04,64.86,1422.96,34.47,2.66,4.71,2.66,71.15,56.84,25.67,4.05,4.28,2.42,2.34,3.92,0.58,0.97,1.34,2.38,2.68,13.01,28.05,153.67,136.2,0,0,-2.26,1.26,-41.44,317,-1.95,-2.56,-2.04,-17.3,-60.94,6766.5,,274,60.66,0.63,1.43,1.02,1.78,,,,,,14647.84,,,,15.51,38.69,226.47,26.57,63.25,36.75,16.12
(주)비엠티,086670,2016/12,-1.26,-1.77,-25.39,  기타 기계 및 장비 제조업,2007/11/02,,140.86,86.81,33.28,16.64,70.6,1384.14,34.56,-1.5,-0.88,2.38,72.72,57.37,24.31,-2.82,-2.89,-1.06,-1.23,-2.06,0.44,0.73,1.02,1.97,2.06,12.75,28.63,185.39,177.33,0,0,-0.09,-2.73,-140.3,-129,-1.51,-1.32,0.84,-1.16,-151.88,5048.18,,-142.15,58.62,0.46,1.09,0.76,1.25,,,,,,10118.28,,,,10.73,27.27,161.81,24.6,87.77,12.23,-11.74
