회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)모바일리더,100030,2019/12,-4.1,-5.58,53.53,  출판업,2010/05/25,,399.66,399.66,89.3,42.63,18.91,1897.14,1.68,999999999,999999999,0,51.31,56.85,37.82,21.09,-6.46,15.18,13.38,15.23,0.63,0.72,1.39,0,6.23,23.02,15.86,0,58.62,0.02,0,4.66,-5.04,-142.61,-650,-35.92,-5.9,14.41,0,44.42,7174.48,,1512.89,84.09,0.98,151.49,1.16,1.16,,,,,,9279.95,,,,24.44,7639.97,331190.12,39.39,104.18,-4.18,-16.41
(주)모베이스,101330,2010/12,-0.37,-0.68,-21.79,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2010/02/04,,105.2,90.16,28.31,2,77.65,2094.37,31.19,2.08,999999999,3.52,105.6,40.56,12.56,1.85,-0.31,3.21,2.16,3.99,1.17,2.16,2.08,19.31,13.96,9.23,39.55,18.9,26.14,0.18,0.04,36.21,50.67,0,-40,84.6,56.34,14.59,23.63,-87.59,18840.39,,347.9,56.29,1.42,2.9,2.67,3.09,,,,,,18665.53,,,,16.72,37.93,73.59,16.51,68.85,31.15,-1.91
(주)모베이스,101330,2020/12,-2.3,-4.88,74.25,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2010/02/04,,87.62,58.5,10.36,-6.51,187.09,2125.74,28.86,0.59,-0.51,3.93,154.94,46.03,7.87,0.62,-1.98,0.76,0.72,2.08,1.16,3.34,2.15,8.01,5.27,5.45,67.02,45.55,69.27,0.02,0.13,-2.58,-5.29,0,-538,-0.31,-2.92,-2.18,8.63,-77.92,47457.55,,294.62,34.83,1.17,2.77,2.53,3.7,,,,,,204245.55,,,,21.14,53.9,163.3,17.96,74.7,25.3,-11.01
(주)모베이스전자,012860,2017/12,-7.13,-27.13,-2.86,  자동차 및 트레일러 제조업,1994/10/26,,82.62,52.22,4.1,-9.57,317.78,937.67,47.63,-1.6,-5.14,3.17,227.69,45.5,5.02,-2.01,-6.13,-2.32,-2.33,-8.74,1.16,4.35,2.23,7.14,4.58,6.92,52.71,51.12,79.62,0.01,0.21,-10.8,-26.12,-352.73,-1508,1.89,-2.79,-18.82,-5.93,-187.96,26305.24,,-528.33,23.94,1.17,2.92,2.43,3.68,,,,,,118412.46,,,,20.55,54.47,141.1,16.67,104.99,-4.99,-36.79
(주)모베이스전자,012860,2018/12,-2.79,-10.9,1.09,  자동차 및 트레일러 제조업,1994/10/26,,82.41,51.84,3.26,-10.36,388.13,909.06,47.79,0.15,-0.69,3.73,251.23,48.53,7.67,0.23,-2.35,0.29,0.28,1.25,1.19,5.36,2.24,6.81,4.62,6.21,58.75,53.59,78.93,0.01,0.19,10.28,-3.05,0,-507,2.11,4.15,17.63,18.63,0,26592.25,,61.84,20.49,1.14,2.89,2.52,3.99,,,,,,153060.01,,,,24.09,70.45,214.33,21.32,82.07,17.93,-11.05
(주)모베이스전자,012860,2019/12,-1.52,-8.51,7.48,  자동차 및 트레일러 제조업,1994/10/26,,78.39,51.93,7.95,-13.81,317.44,1131.39,41.58,0.82,0.45,4.55,208.37,50.08,8.39,1.41,-1.29,1.69,1.66,7.45,1.18,5.29,2.33,6.76,4.48,5.58,65.44,54,81.52,0.01,0.18,6.07,24.46,0,-438,-0.29,2.87,9.46,-0.39,550.87,28580.73,,402.47,23.96,1.06,3.08,2.39,3.7,,,,,,165854.6,,,,24.61,75.83,225.56,21.49,75.06,24.94,-6
(주)모베이스전자,012860,2020/12,-2.53,-11.64,2.18,  자동차 및 트레일러 제조업,1994/10/26,,79.25,49.72,2.5,-13.04,318.94,530.44,35.05,-0.06,-0.63,3.67,210.33,49.8,7.08,-0.08,-2.15,-0.07,-0.09,-0.38,1.18,4.92,2.35,6.63,4.39,4.67,78.23,55.04,83.1,0.02,0.16,-0.99,-5.41,0,-333,-0.86,-0.41,-1.56,8.68,0,15163.61,,-11.64,23.87,1.04,3.17,2.35,3.65,,,,,,128990.4,,,,19.33,56.16,165.35,16.36,77.88,22.12,-13.15
(주)모비스,250060,2018/12,-1.28,-1.38,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2016/09/08,,4621.18,4617.71,1915.18,60.61,12.98,753.69,7.25,-27.35,999999999,2.69,42.99,61.95,26.81,-59.01,-14.17,-4.83,-5.34,-6.03,0.09,0.1,0.24,194.38,58.95,111.17,3.28,1.88,6.19,0.21,0.01,0,0,0,0,0,0,0,0,0,77.6,,-45.79,88.51,0.14,0.87,0.15,0.15,,,,,,2070.53,,,,7.5,72.39,972,82.93,88.54,11.46,-17.08
(주)모비스,250060,2019/12,-1.6,-2.35,386.56,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2016/09/08,,487.61,487.18,109.28,39.81,26.65,803.54,4.77,-19.87,999999999,4.31,63.22,50.08,50.46,-14.21,-4.61,-4.37,-4.92,-5.95,0.35,0.42,0.77,770.26,26.99,1025.77,0.36,0.47,13.53,0.07,0,54.03,6.61,0,-19,10.57,102.05,24.53,45.57,0,377.59,,-53.65,78.96,0.56,4.03,0.63,0.63,,,,,,9435.05,,,,22.2,298.33,4123.02,77.67,92.53,7.47,-5.93
(주)모아텍,033200,2012/12,-2.57,-6.3,-16.26,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1997/10/13,,422.68,357.17,74.18,49.14,22.15,1549.28,6.29,-3.57,999999999,4.41,43.52,64.37,9.24,-1.1,-2.89,-0.02,-0.98,-1.23,0.89,1.13,2.54,8.74,4.34,11.03,33.09,41.74,84.18,0.01,0.49,9.74,17.41,0,-531,22,13.24,7.9,4.78,0,10581.39,,-115.94,81.86,1.08,3.1,1.37,1.63,,,,,,37325.46,,,,21.56,96.47,348.21,25.28,91.34,8.66,-11.41
(주)모아텍,033200,2013/12,-6.68,-6.46,-7.03,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1997/10/13,,297.76,250.65,35.97,40.79,27.74,1434.74,9.33,-24.64,999999999,3.2,49.29,61.42,5.63,-7.51,-8.2,-5.38,-6.12,-7.63,0.81,1.02,2.2,8.27,4.57,12.18,29.97,44.14,79.91,0.01,1.52,-5.42,-7.39,0,-516,-1.08,2.43,-9.75,-7.88,0,9577.01,,-719.03,78.28,1.01,2.64,1.29,1.53,,,,,,31921.59,,,,19.49,61.84,302.42,23.26,106.28,-6.28,-35.27
(주)모아텍,033200,2014/12,-5.24,-6.62,-41.24,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1997/10/13,,596.93,474.53,111.93,56.95,15.77,1346.38,5.41,-26.09,999999999,1.86,36.58,68.41,9.26,-6.55,-9.21,-2.81,-3.73,-4.56,0.57,0.7,1.6,4.93,3.5,9.35,39.05,74.01,104.4,0.01,0,-26.91,-6.16,0,-492,-47.56,-40.15,-18.6,5.5,0,5627.6,,-368.81,86.37,0.7,2.05,0.88,1.08,,,,,,9128.26,,,,7.63,33.65,276.56,11.32,200.57,-100.57,-81.4
(주)모아텍,033200,2015/12,-1.45,-1.76,-20.87,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1997/10/13,,378.16,361.96,96.17,47.91,23.66,1328.09,9.69,-15.49,999999999,2.55,43.11,65.14,12.38,-5.79,-2.78,-2.35,-3.01,-3.6,0.52,0.62,1.56,6.28,4.03,9.99,36.52,58.08,90.55,0.01,3.12,5.39,-1.36,0,-126,7.94,16.29,0.35,-79.03,0,4453.32,,-258.01,80.87,0.64,2.26,0.78,0.89,,,,,,11818.41,,,,9.37,49.22,1206.36,18.52,119.9,-19.9,-15.04
(주)모아텍,033200,2020/03,-3.03,-3.36,-28.79,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1997/10/13,,1531.74,1469.19,441.97,64,6.49,966.62,0.04,-1312.4,999999999,13.65,33.57,68.48,9.33,-10.32,-8.88,-2.59,-3.53,-3.76,0.34,0.36,1.09,10.86,5.17,8.92,40.9,33.61,70.54,0.02,0.14,-1.61,-1.3,-398.16,-272,-1.56,0.4,-2.52,-21.17,-394.82,1920.64,,-198.17,93.9,0.46,1.77,0.5,0.52,,,,,,4391.06,,,,5.5,28.54,649.27,15.95,135.91,-35.91,-55.66
(주)미래생명자원,218150,2017/12,-6.46,-8.11,0,  식료품 제조업,2015/06/18,,516.62,454.91,315.92,64.73,25.53,1442.2,13.11,21.9,-153.09,1.71,24.78,80.26,14.87,3.7,-4.89,5.09,4.9,6.15,1.32,1.66,6.7,13.79,7.73,26.23,13.91,26.47,47.19,0.02,0,0,0,0,-567,0,0,0,0,0,2393.17,,88.66,79.66,1.38,7.54,1.65,1.87,,,,,,-420.73,,,,-1.36,-11.64,-117.55,-1.03,0,0,0
(주)미래컴퍼니,049950,2013/12,-1.15,-1.64,-33.87,  기타 기계 및 장비 제조업,2005/01/04,,256.47,221.25,87.47,29.18,28.26,1803.38,5.19,-5.07,-20.13,3.7,66.91,47.83,30.11,-4.31,-1.81,-2.43,-2.75,-3.92,0.64,0.91,1.41,6.19,2.53,13.39,27.25,58.93,144.48,0.01,0,-20.52,-2.64,0,-167,-5.79,5.34,-37.31,-60.57,0,8318.07,,-358.49,77.97,0.79,2.1,1.16,1.43,,,,,,17571.86,,,,19.83,59.7,10948.95,27.58,108.44,-8.44,-6.55
(주)미래컴퍼니,049950,2014/12,-8.52,-11.22,-29.76,  기타 기계 및 장비 제조업,2005/01/04,,244.76,218.47,91.02,29.34,35.14,1607.82,10.21,-26.93,-47.76,3.72,68.11,49.6,19.53,-14.65,-16.36,-7.52,-7.63,-10.04,0.52,0.69,1.02,8.73,4.53,9.88,36.94,41.81,80.64,0.01,0.3,-6.05,-10.84,0,-1073,-2.71,-9.25,-2.57,-23.78,0,5842.21,,-855.94,74,0.76,1.54,1.07,1.22,,,,,,11310.4,,,,13.59,39.5,11164.37,25.27,142.82,-42.82,-64.75
(주)미래컴퍼니,049950,2020/12,-11.31,-13.81,-39.5,  기타 기계 및 장비 제조업,2005/01/04,,269.26,189.08,56.25,32.36,26.3,2314.07,1.68,-95.65,999999999,7.88,61.28,51.48,9.35,-30.48,-24.56,-13.64,-14.04,-17.14,0.46,0.56,1.06,3.62,6.18,8.03,45.44,100.71,59.05,0.01,0.56,-8.64,-14.31,0,-1948,3.32,13.48,-22.82,35.85,0,7048.88,,-2148.75,79.17,0.64,1.91,0.82,1.05,,,,,,8881.24,,,,7.27,29.3,2439.71,15.07,272,-172,-163.03
(주)미성포리테크,094700,2010/12,-23.71,-95.43,-4.01,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/12/20,2012/04/13,54.93,29.39,3.01,-32.48,427.84,359.9,61.8,999999999,999999999,0,318.93,39.58,-11.12,-22.12,-26.85,-19.53,-19.53,-78.62,0.88,3.55,1.56,4.52,6.15,11.07,32.97,80.82,59.31,0.01,0,-11.44,-44.19,0,-2997,5.83,-0.05,-24.57,-20.8,0,8929.16,,-1974.87,18.95,0.84,1.78,2.04,3.73,,,,,,-27231.29,,,,-24.36,-44.78,-125.78,-25.91,0,0,0
(주)미성포리테크,094700,2011/12,-27.34,-331.78,-41.46,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2007/12/20,2012/04/13,34.08,11.85,1.76,-61.46,0,-76.44,75.62,999999999,999999999,0,0,31.77,-7.5,-36.65,-44.18,-22.68,-22.68,0,0.62,0,0.97,3.19,5.72,0,0,114.54,63.76,0.01,0.11,-22.1,-122.63,0,-2220,-10.02,-12.04,-37.47,-12.27,0,4905.06,,-1797.74,0,0.53,1.06,1.71,3.7,,,,,,-27118.01,,,,-31.14,-49.54,-124.86,-44.07,0,0,0
(주)미코,059090,2011/12,-2.49,-4.89,-1.09,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/01/15,,72.97,54.55,15.93,-12.05,237.24,385.72,52.96,0.95,1.08,6.52,227.49,32.54,34.73,3.75,-2.97,3.52,3.14,9.82,0.84,2.62,1.25,11.04,6.19,24.95,14.63,33.06,58.97,0.01,0,9.36,-4.25,0,-97,10.39,10.18,7.69,30.04,-74.43,5196.49,,194.88,29.65,1.08,1.46,2.56,3.33,,,,,,56889.51,,,,36.74,68.8,377.66,45.78,79.84,20.16,-6.49
(주)미코,059090,2013/12,-16.94,-55.01,-5.2,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/01/15,,111.84,88.17,20.86,3.82,275.32,332.17,55.26,-2.49,-4.43,6.51,240.09,36.03,27.58,-11.37,-21.81,-8.56,-8.84,-30.08,0.78,2.64,1.17,9.41,8.43,28.08,13,38.78,43.29,0.01,0,4.73,-19.74,0,-1076,2.6,-2.83,21.54,-10.31,0,5171.06,,-588.17,26.64,1.11,1.36,2.31,3.06,,,,,,38208.94,,,,23.46,44.82,174.75,30.9,132.83,-32.83,-70.56
(주)미코바이오메드,214610,2018/12,-32.31,-124.88,0,"  의료, 정밀, 광학기기 및 시계 제조업",2020/10/22,,555.99,346.66,231.78,48.44,287.59,112.2,57.07,-13.03,-14.93,4.14,158.67,59.06,0.56,-213.81,-224.22,-30.47,-30.81,-119.42,0.14,0.56,0.35,0.65,4.2,11.06,33.01,563.28,87,0,0,0,0,0,0,0,0,0,0,0,312.73,,-668.65,25.8,0.21,0.51,0.24,0.39,,,,,,-3576.37,,,,-14.38,-50.94,-236.02,-99.76,0,0,0
(주)미코바이오메드,214610,2019/12,-58.66,-392.73,14.32,"  의료, 정밀, 광학기기 및 시계 제조업",2020/10/22,,90.78,64.28,52.27,-6.77,2402.13,15.73,76.06,-11.71,-14.74,5.99,834.52,66.65,-12.31,-284.45,-357.22,-46.46,-46.71,-314.25,0.16,1.1,0.44,0.79,4.89,8.7,41.98,463.24,74.67,0,0,0.62,-84.13,0,-1234,-54.98,-18.02,13.54,-11.97,0,345.42,,-982.55,4,0.16,0.8,0.26,0.39,,,,,,-8899.32,,,,-35.55,-280.84,-454.75,-217.16,0,0,0
(주)미코바이오메드,214610,2020/12,-12.03,-20.27,1014.47,"  의료, 정밀, 광학기기 및 시계 제조업",2020/10/22,,645.76,425.84,234.99,68.26,26.84,616.6,9.49,5.01,-7.96,5.39,24.4,80.77,45.8,7.61,-12.65,7.34,7.24,12.21,0.95,1.6,4.15,3.75,7.89,40.4,9.04,97.45,46.24,0.01,0,183.49,5382.6,0,-396,157.76,63.49,243.54,300.79,0,3520.19,,267.93,78.84,0.9,8.04,1.23,1.84,,,,,,1457.51,,,,2.05,18.47,47.14,3.19,332.63,-232.63,-396.27
(주)바른손,018700,2012/03,-17.07,-26.75,81.25,  도매 및 상품 중개업,1994/03/18,,116.74,72.51,38.86,6,79.64,173.52,19.3,-8.54,-19.86,10.56,104.44,41.86,37.37,-15.72,-16.4,-15.26,-16.36,-27.51,1.04,1.75,1.68,6.7,11.75,14.47,25.23,54.46,31.07,0.02,0.25,-5.58,-15.1,0,-566,-14.97,-16.55,15.5,-1.57,0,3284.33,,-516.39,55.67,1.48,6.03,2.74,4.64,,,,,,18718.19,,,,25.99,160.18,833.26,24.26,95.72,4.28,-67.62
(주)바른손,018700,2013/03,-23.94,-41.94,-16.84,  도매 및 상품 중개업,1994/03/18,,71.74,39.2,10.79,-12.71,106.39,120.51,27.62,-8.53,-21.22,9.92,139.8,32.26,34.46,-20.13,-24.67,-18.32,-19.53,-37.29,0.97,1.85,1.55,6.34,11.1,12.18,29.98,57.55,32.89,0.02,0.19,-16.38,-24.63,0,-602,-9.82,-2.58,-35.56,-22.84,0,2521.7,,-507.58,48.45,1.25,5.74,2.59,4.37,,,,,,13663.78,,,,22.69,132.18,657.96,21.29,128.91,-28.91,-115.88
(주)바른손,018700,2014/03,-19.58,-38.98,-22.26,  도매 및 상품 중개업,1994/03/18,,82.04,37.6,9.21,-8.18,119.54,85.08,18.07,-4.95,-9.03,13.28,137.54,37.35,39.34,-17.54,-22.65,-14.05,-15.16,-32.2,0.86,1.84,1.32,4.99,11.01,11.06,32.99,73.11,33.16,0.01,0.2,-8.32,-12.27,0,-400,-17.27,-15.21,6.14,26.77,0,1667.69,,-292.47,45.55,1.08,5.15,2.49,4.97,,,,,,13607.6,,,,24.64,158.26,939.56,27.28,99.56,0.44,-83.04
(주)바른손,018700,2015/03,-49.68,-105.66,-41.29,  도매 및 상품 중개업,1994/03/18,,38.09,17.95,2.93,-35.86,222.94,31.11,20.93,-14.69,-58.03,9.04,251.69,22.06,33.5,-35.27,-69.46,-24.31,-25.23,-61.84,0.72,1.75,1.06,4.1,13.3,9.32,39.17,89.02,27.45,0.01,0.12,-51.69,-61.49,0,-607,-47.51,-39.91,-71.47,-72.14,0,877.69,,-309.61,30.97,0.87,4.38,2.21,4.79,,,,,,-1776.96,,,,-6.66,-38.58,-201.45,-6.07,0,0,0
(주)바른손,018700,2017/03,-3.68,-1.48,-72.15,  도매 및 상품 중개업,1994/03/18,,522.64,497.65,474.55,35.23,12.54,278.07,3.22,-12.43,-4.22,8.22,63.51,43.57,48.68,-50.05,-27.9,-6.26,-6.61,-8.38,0.13,0.17,0.19,6.5,29.11,25.79,14.15,56.18,12.54,0.02,0.1,40.67,83.83,-105.21,-36,-29.18,-11.87,517.73,49.61,0,365.82,,-183.08,88.86,0.28,3.18,0.45,0.48,,,,,,3943.94,,,,9.65,328.01,8037.54,85.51,55.61,44.39,-32.63
(주)바른손,018700,2018/03,-13.84,-13.3,109.51,  도매 및 상품 중개업,1994/03/18,,103.47,95.15,84.49,0.78,35.51,268.66,7.68,-19.33,999999999,6.54,103.89,23.33,23.15,-29.64,-59.22,-6.39,-6.93,-8.53,0.23,0.29,0.35,11.81,47.75,256.54,1.42,30.9,7.64,0.03,0,2.39,-3.38,0,-365,209.05,39.11,-45.16,-7.73,0,695.01,,-205.98,73.8,0.48,3.93,0.7,0.75,,,,,,-1637.44,,,,-3.91,-44.06,-7773.66,-16.94,0,0,0
(주)바른손,018700,2019/03,-26.42,-23.11,-32.21,  도매 및 상품 중개업,1994/03/18,,214.08,210.18,105.64,32.84,45.3,207.32,12.11,-24.08,999999999,7.48,55.76,61.62,63.45,-109.54,-163.49,-16.72,-17.7,-24.8,0.16,0.23,0.28,10.69,21.47,217.57,1.68,34.14,17,0.02,0,-6.18,-8.88,0,-526,-15.22,-53.04,147.79,-43.93,0,416.69,,-456.45,68.82,0.24,1.91,0.39,0.4,,,,,,-3264.96,,,,-8.32,-103.64,-276926.36,-49.84,0,0,0
(주)바른손,018700,2020/03,-30.66,-31.81,-12.13,  도매 및 상품 중개업,1994/03/18,,298.93,258.72,177.45,18.52,15.02,166.11,4.86,-11.03,999999999,6.55,83.01,27.83,0,-46.54,-250.95,-4.27,-5.69,-7.16,0.12,0.15,0.21,4.61,4.98,12.57,29.05,79.24,73.27,0.01,0,40.13,43.83,0,-802,26.71,163.52,-36.71,367.73,0,340.43,,-158.45,86.94,0.21,1.61,0.29,0.31,,,,,,-9489.39,,,,-17.26,-237.72,-41258206.39,-164.85,0,0,0
(주)바른손이앤에이,035620,2011/12,-1.62,-0.13,0,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,92.34,92.34,53.87,-1.38,60.75,136.32,15.43,7.6,-1.24,5.72,134.02,16.63,0,23.24,-5.63,6.87,6.71,10.78,0.29,0.46,0.35,0,12.19,0,0,0,29.94,0.03,0.08,0,0,0,-1,0,0,0,0,0,335.75,,78.03,62.21,0.83,15.63,1.74,1.74,,,,,,-311.6,,,,-0.9,-48.74,0,-3.12,0,0,0
(주)바른손이앤에이,035620,2013/12,-19.13,-29.73,-35.6,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,77.56,74.39,43.73,-4.34,67.83,137.52,20.81,-24.82,999999999,4.17,142.65,15.01,0,-136.3,-194.73,-12.66,-13.39,-19.8,0.1,0.15,0.12,31.26,7.75,0,0,11.68,47.08,0.02,0.03,5.35,-17.87,0,-232,59.61,8.25,-8.53,0,0,123.44,,-168.25,59.58,0.33,1.04,0.61,0.62,,,,,,-719.16,,,,-1.64,-14.51,0,-17.18,0,0,0
(주)바른손이앤에이,035620,2014/12,-61.45,-111,-49.73,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,44.48,44.48,25.49,-11.28,66.3,61.49,20.13,-9.87,-73.55,8.65,151.27,9.04,0,-325.33,-1141.25,-16.57,-17.52,-29.28,0.05,0.09,0.06,15.71,5.78,0,0,23.23,63.18,0.01,0.05,-21.23,-20.33,0,-544,-29.23,-15.7,-52.57,0,0,44.16,,-143.68,60.13,0.17,0.5,0.44,0.45,,,,,,-17183.63,,,,-49.9,-490.05,0,-816.65,0,0,0
(주)바른손이앤에이,035620,2015/12,-1.1,-14.45,646.05,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,115.76,115.76,7.85,2.42,61.99,74.33,22.9,8.01,-5.34,5.31,133.24,17.75,0,24.22,-2.88,9.84,9.24,15.14,0.38,0.62,0.44,0,5.05,0,0,0,72.28,0.01,0.2,38.89,31.12,0,-48,-42.03,25.59,172.79,0,0,240.83,,58.34,61.73,1.21,5.67,2.71,2.71,,,,,,5164.09,,,,10.8,254.05,0,32.9,104.03,-4.03,-8.74
(주)바른손이앤에이,035620,2017/12,-44.58,-82.89,-24.54,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,401.03,401.03,355.54,46.84,93.26,58.45,21.85,-0.32,-8.93,28.65,72.68,62.39,0,-4.03,-99.9,-1.14,-1.8,-3.07,0.45,0.76,0.88,0,5.49,0,0,0,66.46,0.02,0.18,4.79,-39.44,-176.86,-326,-30.95,-38.53,82.12,0,-108.46,466.25,,-18.79,51.74,0.66,14.25,0.9,0.9,,,,,,-2278.36,,,,-3.16,-126.44,0,-7.25,0,0,0
(주)바른손이앤에이,035620,2019/12,-22.15,-22.31,-43.5,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,68.18,68.18,11.26,-4.33,45.31,215.78,21.74,-11.05,-20.25,10.2,131.83,9.28,0,-104.47,-141.69,-16.15,-16.33,-21.93,0.16,0.21,0.2,0,15.2,0,0,0,24.01,0.04,0.07,-9.5,-17.64,-121.87,-269,1537.77,21.7,-74.2,0,0,240.74,,-251.5,68.82,0.45,2.36,0.73,0.73,,,,,,-10494.45,,,,-10.17,-77.33,0,-61.82,0,0,0
(주)바른손이앤에이,035620,2020/12,-7.28,-10.52,-10.42,  영상ㆍ오디오 기록물 제작 및 배급업,1999/08/13,,98.84,98.84,80.47,-0.11,43.87,209.74,19.12,-2.24,-6.22,5.04,130.43,9.34,0,-15.76,-49.78,-2.28,-2.3,-3.33,0.15,0.21,0.16,0,10.45,0,0,0,34.92,0.03,0.1,1.6,1.16,0,-111,19.49,1.53,2.34,0,0,207.17,,-32.65,69.51,0.7,1.02,1.57,1.57,,,,,,2532.11,,,,2.42,15.61,0,16.65,308.47,-208.47,-298.94
(주)바른전자,064520,2011/12,-27.56,-90.31,9.78,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/12/04,,88.59,50.9,13.46,-6.89,335.52,143.27,45.74,-7.08,-8.46,7.39,202.58,53.48,8.96,-12.66,-15.71,-21.8,-22.2,-72.75,1.75,5.75,3.88,7.79,8.25,8.55,42.71,46.86,44.25,0.02,0.13,-7.64,-43.45,0,-1247,21.74,-2.15,-11.94,-5.77,0,5698.59,,-721.37,22.96,1.61,6.45,3.2,5.43,,,,,,-14629.21,,,,-13.19,-42.54,-147.84,-7.22,0,0,0
(주)바른전자,064520,2012/12,-7.22,-32.69,3.19,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/12/04,,111.49,61.4,14.95,5.69,376.27,106.85,58.52,2.38,-0.86,8.17,213.4,55.19,11.99,4.83,-3.48,10.3,10.02,45.4,2.08,9.4,4.54,8.77,11.19,11.7,31.2,41.61,32.61,0.02,0.12,-18.44,-25.42,0,-204,2.06,-21.43,-15.83,-11.12,0,5880.55,,283.87,21,1.89,6,3.83,6.79,,,,,,12059.8,,,,13.33,34.26,111.54,5.77,85.86,14.14,-60.27
(주)바른전자,064520,2017/12,-21.59,-44.73,-30.26,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/12/04,,102.86,58.13,6.67,1.52,128.68,125.43,43.34,-13.54,-16.6,3.47,103.46,54.76,-4.29,-11.6,-14.1,-17.68,-17.77,-36.8,1.53,3.17,3.79,5.66,8.72,19.64,18.58,64.49,41.85,0.01,0,-23.68,-35.51,-1528.9,-363,-5.78,-6.12,-33.89,-38.46,-910.45,2564.81,,-297.61,43.73,1.42,4.52,2.57,4.71,,,,,,-3301.61,,,,-3.47,-9.65,-57.88,-1.96,0,0,0
(주)바른전자,064520,2018/12,-33.28,-100.99,-44.81,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002/12/04,,66,42.98,9.38,-26.72,413.02,45.99,60.43,-11.34,-13.93,4.56,246.92,51.87,-9.8,-24.59,-31.01,-26.17,-26.39,-80.43,1.07,3.27,2.31,5.05,6.95,12.63,28.91,72.22,52.5,0.01,0,-18.09,-63.33,0,-434,-5.95,-12.86,-22.42,-37.77,0,1399.88,,-344.29,19.49,0.91,2.65,2.01,3.33,,,,,,-8276.45,,,,-10.61,-24.35,-232.59,-8.9,0,0,0
