[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
35.3,74.61,3.12,18.74,171.91,77.0,51.23,63.33,0.0,2017,0
2.85,3.05,4.78,16.4,177.15,79.83,49.86,62.81,25.47,2018,0
-14.02,-38.33,59.98,-26.7,78.85,258.65,38.27,23.87,0.0,2011,0
-31.78,-9.58,59.98,-22.9,46.43,184.88,37.09,34.03,0.0,2012,1
23.37,57.11,14.59,6.64,2082.67,94.03,40.93,62.82,29.85,2016,0
-10.94,-10.05,10.91,3.31,1873.44,98.6,37.44,63.45,19.94,2017,0
14.94,16.47,9.27,11.61,2181.98,93.42,39.93,64.3,46.65,2018,0
0.84,27.39,18.36,3.26,967.77,146.8,39.94,40.91,46.79,2015,0
-3.73,24.78,18.55,1.76,976.55,158.37,37.7,39.34,45.38,2015,1
11.03,34.61,12.59,13.53,1439.02,102.81,50.97,47.69,28.94,2016,0
10.95,36.53,16.66,25.87,1914.32,75.84,55.57,58.59,66.01,2017,0
64.19,23.55,18.19,15.09,2365.05,105.32,52.91,44.71,56.98,2018,0
-8.27,-2.43,19.42,22.3,687.95,78.06,34.02,84.52,56.8,2011,0
2.71,2.61,17.74,23.53,705.88,76.24,35.63,84.44,53.97,2012,0
-0.64,0.3,15.1,17.71,707.97,82.71,29.51,85.22,48.97,2013,0
0.91,0.32,16.81,19.95,710.23,79.4,32.75,84.7,47.21,2014,0
2.64,-0.42,17.87,17.04,707.26,83.56,31.35,82.15,44.46,2015,0
10.74,3.15,17.26,13.0,729.57,94.83,27.42,76.54,49.2,2016,0
2.57,4.01,16.6,10.35,758.85,98.0,23.93,77.62,50.25,2017,0
4.11,-3.94,16.51,-0.14,728.98,110.38,20.95,71.62,36.25,2018,0
-16.28,-9.52,4.65,-5.96,152.02,149.13,62.1,25.42,5.76,2011,0
-13.72,10.12,4.42,-2.8,151.55,129.06,58.13,32.44,35.85,2012,0
-11.63,-16.39,4.8,-8.47,126.71,151.34,53.56,30.69,-33.99,2013,0
33.09,16.29,4.29,-2.04,147.35,127.8,65.73,26.82,40.12,2014,0
11.53,35.29,3.46,7.7,181.97,91.17,70.34,32.53,36.82,2015,0
-2.67,43.84,4.68,26.81,234.77,62.68,69.84,48.12,27.17,2016,0
-11.01,-8.06,4.33,26.26,215.84,67.58,66.36,49.77,-9.38,2017,0
11.25,10.7,4.8,23.98,238.93,60.76,69.92,49.52,34.14,2018,0
-4.07,-13.73,4.19,-19.72,150.99,192.07,43.77,29.28,-6.61,2011,0
-3.61,2.78,2.79,-10.43,150.39,170.07,46.92,31.21,-16.61,2012,0
14.86,62.27,2.43,-23.51,214.06,175.91,22.46,44.08,0.0,2013,0
-10.27,-35.54,2.3,-46.02,137.98,277.64,12.11,31.66,0.0,2014,0
16.34,85.99,3.88,-36.42,251.32,179.83,10.92,50.62,2.11,2015,0
5.13,10.92,2.59,-24.4,278.77,174.68,10.92,53.4,0.0,2016,0
27.64,69.39,2.76,-3.9,451.21,119.37,15.39,70.88,0.0,2017,0
-47.32,-76.57,2.4,-35.39,81.84,263.96,12.82,33.03,0.0,2018,0
5.75,-8.46,6.24,4.53,960.65,102.27,38.28,60.35,0.0,2011,0
59.07,89.39,29.44,23.27,1474.79,92.33,33.24,72.31,40.02,2012,0
-11.91,-16.46,3.44,-12.12,1218.68,122.49,15.99,68.59,-459.87,2013,0
104.33,163.51,5.69,38.91,2362.74,61.84,45.31,88.45,-0.49,2014,0
24.53,24.6,2.74,20.19,2781.43,78.47,30.55,88.51,19.53,2015,0
39.84,35.37,0.93,23.05,1750.08,74.51,36.17,85.67,0.0,2016,0
-29.18,-33.09,2.84,11.33,1135.3,98.19,20.53,80.94,0.0,2017,0
166.33,181.37,1.58,44.47,2830.47,61.56,47.36,85.51,0.0,2018,0
17.36,7.99,7.47,9.97,1440.02,88.05,59.82,45.63,33.44,2011,0
8.33,2.45,8.31,3.32,1475.3,98.48,57.5,43.15,26.89,2012,0
-4.65,-5.69,8.84,27.27,1391.31,103.27,55.92,42.68,21.41,2013,0
-23.27,-53.74,6.76,-31.3,643.63,239.95,38.26,25.73,0.0,2014,0
-32.47,-60.11,9.83,-30.09,96.28,323.38,50.85,15.2,0.0,2015,0
-4.02,174.35,6.38,-32.31,627.39,174.34,24.25,43.45,-76.04,2016,0
-20.07,-44.42,6.61,-46.37,341.84,303.48,10.92,30.84,80.62,2017,0
49.9,125.08,3.71,-5.65,528.18,147.15,32.63,45.79,30.75,2018,0
54.88,85.09,6.34,56.64,2153.25,32.38,75.08,76.96,59.63,2018,0
80.17,208.31,4.33,36.41,666.34,63.09,38.43,95.2,63.78,2015,0
107.14,109.88,5.19,60.43,1159.19,39.09,61.35,95.2,57.98,2016,0
10.95,2.72,4.41,39.8,1182.7,60.08,42.99,94.88,37.18,2017,0
0.26,-6.24,2.86,17.94,552.31,86.63,24.17,87.53,-45.62,2018,0
98.05,224.55,15.22,37.6,1907.32,54.09,57.3,78.94,69.21,2011,0
2.17,13.91,16.97,43.15,2128.86,52.22,54.04,88.01,54.96,2012,0
8.13,0.72,12.24,36.3,1936.22,61.98,49.19,81.98,46.6,2013,0
16.25,3.59,10.62,32.62,1838.6,73.75,46.12,73.05,37.72,2014,0
15.24,5.23,10.43,21.85,1842.56,86.57,42.25,66.71,42.05,2015,0
16.73,6.7,8.15,26.01,1876.7,87.47,46.66,60.98,36.23,2016,0
-8.06,-12.37,5.53,5.55,1566.33,111.99,34.91,58.12,-41.95,2017,0
-21.49,-28.25,8.0,13.01,1112.6,102.01,45.81,53.12,-70.92,2018,0
17.62,92.22,14.45,45.84,1003.52,24.65,85.43,59.1,34.68,2013,0
11.88,3.85,12.14,39.89,978.6,29.89,83.6,54.86,25.48,2014,0
14.57,-1.27,10.2,39.43,966.13,36.57,82.71,47.27,27.17,2015,0
-0.31,-18.97,8.69,43.3,782.84,53.73,79.36,38.42,-11.9,2016,0
-26.23,-41.99,9.28,50.47,454.16,42.16,87.26,30.22,19.72,2017,0
46.11,126.82,8.97,23.73,631.98,71.88,66.28,46.91,10.63,2018,0
-0.25,11.93,4.1,30.24,2086.43,54.04,70.68,54.24,43.67,2011,0
-12.39,0.6,3.26,33.39,2098.94,56.2,65.33,61.69,20.71,2012,0
32.86,14.1,5.57,33.13,2394.87,51.44,72.72,53.03,44.57,2013,0
10.38,16.45,6.04,29.13,2788.75,67.35,62.0,56.43,44.31,2014,0
6.43,15.08,6.49,31.34,2917.43,63.04,61.6,60.92,51.34,2015,0
15.32,11.57,5.43,33.55,3254.92,57.36,66.18,58.95,45.29,2016,0
16.2,7.25,6.43,26.58,3490.94,63.26,65.6,54.37,41.53,2017,0
19.08,15.87,7.12,28.01,4044.82,57.64,69.26,53.34,52.81,2018,0
-29.47,21.42,3.06,-9.74,2169.71,128.1,52.91,36.76,71.05,2011,0
-12.44,14.5,2.64,-6.05,2484.24,114.69,44.87,48.06,62.66,2012,0
-1.12,14.6,2.69,6.94,2846.98,91.05,49.28,55.71,64.16,2013,0
5.07,9.67,4.17,6.12,3122.2,96.99,43.61,58.14,49.83,2014,0
-4.5,6.14,4.45,4.41,3313.88,100.29,35.19,64.62,41.98,2015,0
8.81,6.93,4.79,7.67,3543.47,95.6,39.29,63.51,51.18,2016,0
-2.38,8.0,4.21,12.01,3827.05,86.55,39.19,70.26,53.48,2017,0
2.5,1.67,3.64,14.69,3890.98,82.4,42.58,69.69,50.36,2018,0
0.58,11.94,3.87,22.85,939.09,69.77,48.61,73.66,45.72,2011,0
3.18,20.8,3.0,38.11,876.71,56.84,50.97,86.25,43.84,2012,0
-3.74,-12.27,2.44,18.14,515.0,77.94,38.73,78.61,-153.41,2013,0
6.72,9.9,3.53,23.5,565.97,71.07,42.47,80.95,32.82,2014,0
46.63,9.48,3.7,12.26,619.61,79.73,51.81,60.44,29.05,2015,0
96.88,24.61,3.4,8.66,772.12,77.44,70.38,38.26,41.32,2016,0
23.51,129.01,16.13,27.86,1768.21,60.75,56.91,70.93,73.44,2017,0
-21.22,0.59,3.88,34.9,1778.73,61.77,43.98,90.68,30.31,2018,0
6.93,10.55,4.52,26.87,583.72,50.9,73.91,51.27,32.53,2011,0
7.69,19.79,5.39,29.67,653.29,48.04,72.6,57.03,42.15,2012,0
8.1,14.82,5.89,32.44,726.26,46.51,71.83,60.57,47.53,2013,0
15.05,20.39,5.93,36.9,874.33,41.84,73.48,63.38,45.41,2014,0
9.19,9.46,5.59,44.34,957.09,39.83,74.69,63.54,31.65,2015,0
-4.54,-4.5,6.57,38.46,914.0,42.14,73.21,63.57,32.98,2016,0
-12.03,-9.27,5.46,31.29,829.28,54.36,64.36,65.56,4.74,2017,0
4.91,-0.8,5.2,24.79,822.67,61.42,61.92,62.0,17.41,2018,0
-23.67,-29.78,5.68,51.45,80.08,29.92,80.57,64.93,0.0,2011,1
6.71,-23.42,7.05,55.84,116.16,36.38,79.12,57.38,0.0,2012,0
180.71,226.95,4.17,20.43,272.55,85.32,42.25,67.68,-178.85,2013,0
7.07,19.82,6.78,18.51,326.58,75.66,42.7,75.73,59.54,2014,0
0.28,5.02,8.11,19.97,342.97,74.95,40.5,79.38,51.08,2015,0
16.85,13.8,13.21,29.37,390.32,63.56,50.78,77.44,63.1,2016,0
43.73,27.79,13.12,18.94,490.45,77.0,46.93,68.92,68.2,2017,0
28.06,49.38,10.6,32.48,709.64,59.97,51.84,80.31,67.01,2018,0
-33.08,-23.58,8.38,0.7,118.39,100.88,18.5,80.79,-244.91,2011,0
3.12,-11.79,14.84,2.46,96.43,98.54,31.9,69.11,-4.2,2012,0
-14.97,-13.24,25.9,16.88,73.43,79.07,44.24,70.52,-36.4,2013,0
-37.16,-40.48,38.13,6.74,131.12,98.6,34.14,66.8,-52.11,2014,0
13.24,34.27,25.06,35.96,151.81,58.88,53.03,79.78,46.77,2015,0
17.0,29.94,12.61,47.8,171.29,46.28,59.29,87.96,7.95,2016,0
-24.29,-27.43,12.62,43.36,120.22,50.86,56.79,84.96,0.0,2017,0
172.52,55.14,6.91,-5.12,130.0,117.27,43.44,48.23,-14.02,2018,0
83.68,333.24,4.5,-23.88,251.25,198.47,38.43,31.02,66.95,2011,0
95.88,14.05,8.08,-7.53,286.54,231.45,40.54,25.69,73.55,2012,0
-1.56,-7.93,6.64,-9.24,263.83,227.0,38.16,27.24,67.86,2013,0
-5.02,4.12,6.87,-11.95,272.26,194.4,33.26,34.33,68.95,2014,0
-5.22,-30.59,8.16,-46.37,109.49,457.27,21.55,17.16,71.6,2015,0
20.67,34.41,10.17,-35.12,147.17,331.06,24.78,22.72,74.29,2016,0
20.31,88.74,9.03,-12.13,277.76,192.4,31.48,35.61,69.34,2017,0
24.06,112.72,7.37,8.65,467.81,113.82,41.66,51.26,68.64,2018,1
-1.45,0.34,2.09,25.8,350.52,73.2,62.99,50.56,41.08,2011,0
70.29,-12.25,3.58,0.9,296.58,178.8,53.42,26.05,0.0,2012,0
-12.14,20.14,3.83,-4.26,112.54,120.22,57.17,35.63,0.0,2013,0
-24.34,221.65,5.5,17.2,272.42,79.51,48.55,64.72,19.65,2014,0
5.37,3.62,7.87,33.45,270.24,64.5,49.27,78.64,39.28,2015,0
50.29,35.86,4.52,17.02,250.8,79.45,43.51,71.09,-320.29,2016,0
-17.49,-32.35,27.84,18.08,165.74,72.5,57.74,58.3,0.0,2017,0
-40.08,-14.26,59.98,37.33,142.11,59.94,50.38,82.79,14.37,2018,1
16.54,38.49,5.59,1.06,565.73,119.59,50.57,41.33,43.49,2011,0
-31.24,13.8,8.5,29.32,643.8,63.57,56.51,68.41,44.22,2012,0
18.92,-6.64,6.67,45.27,601.05,64.93,65.13,53.71,-17.74,2013,0
40.38,43.23,3.78,31.65,766.63,72.31,60.38,54.8,51.19,2014,0
12.75,-18.82,2.65,-11.13,605.78,129.4,42.32,44.57,-21.83,2015,0
-18.05,-34.63,1.98,-17.27,396.0,190.18,32.38,35.56,0.0,2016,0
1.96,2.75,4.92,-22.32,393.47,162.3,41.85,35.83,29.65,2017,0
-0.96,45.71,6.65,-0.34,442.26,104.41,44.96,52.71,43.03,2018,0
13.49,2.7,6.55,45.53,318.86,48.51,61.53,79.3,20.31,2011,0
21.69,5.96,6.16,44.46,337.86,44.69,69.14,69.05,28.51,2012,0
-0.49,0.83,5.59,43.59,340.68,44.86,68.61,69.97,16.68,2013,0
1.67,5.27,6.06,38.88,358.62,51.4,62.77,72.44,30.12,2014,0
65.54,93.72,5.43,65.98,444.61,23.98,79.67,84.78,27.81,2015,0
-2.88,2.65,5.95,72.09,456.39,20.1,81.99,89.61,25.28,2016,0
-13.93,-11.16,5.99,58.85,405.48,36.57,66.18,92.49,23.51,2017,0
-1.67,-2.39,9.1,62.95,395.77,31.63,70.96,91.81,28.73,2018,0
33.69,5.92,7.69,-13.3,714.27,210.58,28.95,33.74,55.38,2011,0
7.52,5.23,10.33,-9.23,751.66,217.03,28.33,33.02,50.04,2012,0
19.17,13.31,10.57,-7.76,851.69,227.7,28.51,31.4,55.08,2013,0
13.84,61.22,8.16,-3.97,1373.14,161.25,28.3,44.46,55.05,2014,0
4.1,5.27,7.47,-6.2,1445.57,160.42,27.87,44.96,52.53,2015,0
2.75,2.32,7.58,-6.21,1479.07,154.31,30.91,44.78,50.0,2016,0
6.23,5.94,7.76,-6.19,1566.88,142.01,36.59,44.65,51.94,2017,0
1.45,5.2,7.71,-7.81,1648.41,134.07,37.81,46.39,52.57,2018,0
24.58,39.07,9.04,62.9,524.57,32.27,70.67,90.9,71.36,2011,0
-12.52,-11.98,9.25,63.93,414.86,31.09,71.57,91.46,0.0,2012,0
2.81,-19.71,4.78,47.95,333.1,33.95,75.75,71.43,0.0,2013,0
11.01,1.55,5.13,49.36,338.25,27.27,82.18,65.37,23.15,2014,0
40.16,-3.7,4.86,42.86,325.75,22.09,90.08,44.9,31.39,2015,0
1.56,-2.11,4.38,56.45,318.88,22.24,90.4,43.18,31.58,2016,0
6.43,36.12,6.68,49.79,396.87,27.7,84.71,55.18,43.06,2017,0
142.71,45.85,5.5,21.4,520.49,68.26,71.25,42.12,52.94,2018,0
137.99,21.19,9.35,3.33,321.92,114.29,35.8,56.17,-507.75,2011,0
1.11,19.87,12.19,-11.78,358.64,151.83,30.03,46.08,-131.81,2012,0
9.03,-3.13,11.55,-4.12,336.41,119.34,45.21,45.91,-25.63,2013,0
-26.7,-75.52,13.65,-12.37,78.91,170.72,29.43,41.34,0.0,2014,0
69.57,333.24,7.76,-10.63,327.77,130.17,28.37,55.03,-32.38,2015,0
5.24,12.0,10.07,-14.84,349.32,134.27,28.94,52.93,0.0,2016,0
-15.74,23.74,5.74,-10.88,429.89,127.97,47.06,41.37,0.0,2017,0
7.99,72.14,7.57,28.44,645.56,57.48,62.1,65.94,-164.51,2018,0
5.5,3.39,4.35,20.72,902.46,76.12,41.99,76.2,27.67,2011,0
-10.09,-4.35,3.24,22.64,863.25,76.22,38.73,80.38,-1.69,2012,0
-14.91,-9.18,3.84,28.61,783.99,72.03,38.57,85.28,-23.74,2013,0
-11.38,-11.09,4.62,32.01,697.06,65.61,47.34,80.27,-19.25,2014,0
34.62,3.32,4.42,31.86,726.65,56.01,63.63,64.93,13.7,2015,0
85.14,54.86,10.9,27.62,1038.53,53.19,71.11,54.31,-4.17,2016,0
187.78,-23.03,16.27,-7.07,545.25,239.03,44.91,23.05,57.72,2017,0
-47.32,273.46,3.84,-4.94,1804.07,110.96,34.73,58.83,14.99,2018,0
12.76,13.17,6.07,42.93,1088.61,51.94,57.36,82.09,28.44,2011,0
8.45,9.41,7.95,59.38,1180.76,31.81,73.64,82.85,36.09,2012,0
-8.3,-10.87,5.11,61.53,1033.56,23.58,81.02,80.51,-2.13,2013,0
-3.41,-6.99,4.84,55.21,960.17,30.6,76.28,77.53,31.4,2014,0
5.27,20.69,4.57,67.5,1158.79,24.73,78.02,88.88,31.31,2015,0
-23.3,-33.54,4.95,50.36,768.78,39.15,69.85,77.01,12.43,2016,0
-13.91,-25.16,7.14,37.28,575.34,46.18,69.08,66.95,11.63,2017,0
8.95,-21.53,10.15,18.32,451.46,62.09,70.18,48.03,2.22,2018,0
11.83,11.73,4.01,42.8,776.65,42.38,73.15,63.36,28.12,2011,0
6.95,14.55,4.07,49.93,651.57,38.04,74.18,67.86,33.78,2012,0
-0.55,3.11,4.03,48.89,641.73,36.33,74.43,70.38,32.31,2013,0
-1.08,1.45,3.51,54.98,647.44,33.01,76.17,72.18,32.85,2014,0
-1.02,1.6,3.29,54.86,641.04,32.91,75.61,74.1,28.46,2015,0
-2.52,-4.16,3.65,52.58,614.36,30.88,77.51,72.85,11.33,2016,0
-11.02,-12.32,3.8,51.53,538.68,30.39,78.18,71.79,12.28,2017,0
3.8,22.26,5.88,65.35,581.63,23.09,80.47,84.56,33.62,2018,0
33.0,9.09,2.84,17.07,530.9,75.79,59.38,53.6,48.41,2011,0
-11.93,9.31,2.47,32.48,560.48,65.48,55.65,67.73,60.61,2012,0
-2.58,-22.6,1.86,32.11,412.36,63.6,56.09,69.04,0.0,2013,0
-34.91,-23.79,1.72,30.41,314.28,73.17,41.51,79.93,0.0,2014,0
-27.48,-66.43,4.7,11.98,105.5,86.68,67.67,37.3,0.0,2015,0
-32.69,17.31,5.27,21.51,116.72,66.43,57.73,63.64,0.0,2016,0
24.91,10.69,1.54,13.01,123.7,87.06,53.34,53.59,41.88,2017,0
-8.16,8.7,2.11,17.92,111.96,82.51,47.66,63.44,-138.53,2018,0
5.63,4.99,11.77,48.96,1095.16,49.19,53.51,94.52,51.8,2011,0
19.83,10.07,15.95,28.47,1205.49,71.5,37.92,86.82,60.57,2012,0
12.23,9.07,17.43,27.58,1314.83,69.53,41.33,84.38,62.75,2013,0
6.26,8.03,19.46,31.62,1420.47,65.11,44.14,85.79,61.83,2014,0
2.48,5.56,25.38,35.75,1499.46,60.87,46.21,88.37,55.94,2015,0
18.42,9.99,22.99,37.03,1649.32,61.6,49.44,82.08,59.81,2016,0
10.99,7.14,18.68,27.16,1767.12,74.61,40.88,79.24,54.02,2017,0
18.52,31.43,17.11,39.77,1706.91,58.13,48.92,87.87,48.24,2018,0
4.1,1.11,13.15,-10.06,1484.49,126.21,17.3,65.53,26.57,2015,0
0.21,-0.22,13.22,-9.0,1481.17,123.32,19.23,65.5,26.36,2016,0
-6.31,1.85,25.9,-16.61,1451.52,122.57,10.92,74.71,35.14,2017,0
-2.89,0.15,27.44,-15.69,1453.76,120.56,10.92,77.05,29.63,2018,0
-15.34,-10.58,4.65,37.88,135.38,49.54,64.15,72.37,0.0,2011,0
162.39,98.34,2.73,42.54,220.93,68.36,62.6,54.71,0.0,2012,0
26.37,-13.38,3.14,33.67,191.88,75.59,68.39,41.82,0.0,2013,0
0.47,62.26,3.5,45.73,269.37,33.85,77.14,67.54,46.95,2014,0
8.55,6.1,3.59,46.9,285.79,30.17,80.08,66.01,45.37,2015,0
21.61,14.02,3.93,45.06,325.86,28.29,82.49,61.89,53.69,2016,0
26.72,33.55,4.73,51.53,369.9,21.42,86.03,65.22,-1.72,2017,0
59.15,59.84,3.32,28.82,500.47,58.86,61.44,65.51,49.16,2018,0
64.46,108.75,13.19,18.34,2099.24,82.06,28.72,86.86,72.26,2013,0
10.56,0.98,18.78,11.57,1389.86,92.33,26.76,79.33,52.18,2014,0
-13.5,-16.25,22.57,10.83,1173.71,89.69,31.11,76.81,44.18,2015,0
-9.99,-13.29,18.78,14.96,1015.25,85.19,36.86,74.11,-92.29,2016,0
-18.27,-25.08,19.36,24.45,739.7,65.6,55.25,68.21,0.0,2017,1
142.1,129.03,3.04,29.13,974.04,66.74,53.21,70.1,43.33,2017,0
29.2,12.29,3.64,41.94,990.38,51.15,58.02,82.07,20.04,2018,0
187.78,333.24,10.65,73.95,911.44,19.92,82.43,88.23,18.61,2016,0
1.54,0.47,9.37,71.43,915.73,23.26,79.7,87.3,15.32,2017,0
3.45,-1.25,9.18,50.29,904.32,44.53,62.89,83.33,13.85,2018,0
-0.51,-12.94,1.47,16.02,61.32,90.03,39.73,66.95,0.0,2011,0
-17.61,-14.18,3.8,11.13,51.01,90.19,37.11,69.73,-710.1,2012,1
-11.23,-42.21,5.56,2.88,42.59,133.51,48.02,38.94,0.0,2011,0
-5.6,52.82,1.5,30.99,125.28,61.1,52.73,77.37,0.0,2012,1
-29.41,-34.95,2.85,21.48,307.43,61.02,71.1,47.37,-154.47,2011,0
-23.23,-0.62,3.27,32.89,304.38,50.78,68.86,61.32,19.44,2012,0
6.75,-26.14,3.7,-3.25,224.8,113.13,44.9,48.71,-40.74,2013,0
-13.65,-13.06,3.87,2.43,195.45,103.14,50.63,47.87,-1.26,2014,0
-5.3,-12.3,4.53,15.78,171.41,84.09,58.45,49.41,3.16,2015,0
8.75,-37.26,9.3,6.16,101.98,117.7,69.01,26.33,-40.16,2016,0
-5.99,3.11,11.09,-4.21,99.04,136.61,61.94,27.86,20.51,2017,0
5.42,21.41,13.78,-0.3,115.9,127.07,58.58,32.6,27.46,2018,0
20.03,59.78,6.35,-15.56,290.19,204.59,28.01,35.18,70.06,2011,0
3.63,5.96,6.38,-13.41,307.49,215.12,22.61,35.98,70.96,2012,0
14.3,9.19,6.88,-5.97,335.73,215.57,25.92,34.37,69.45,2013,0
0.79,2.47,6.47,-11.93,340.88,214.11,25.19,34.94,67.42,2014,0
-4.4,6.08,6.3,-8.53,361.6,205.37,20.39,38.77,69.07,2015,0
3.18,8.31,5.62,-6.91,383.83,199.31,18.89,40.7,69.65,2016,0
7.54,13.89,4.84,-4.65,409.62,184.11,20.65,43.1,68.87,2017,0
5.5,5.87,6.11,-3.36,433.65,179.51,22.37,43.25,68.56,2018,0
5.65,77.48,3.9,25.53,1429.93,72.12,55.64,61.52,69.71,2013,0
24.83,28.21,3.93,26.94,1190.99,68.8,56.55,63.15,68.36,2014,0
10.0,11.2,4.38,28.81,1324.42,63.74,59.31,63.84,72.65,2015,0
10.36,7.01,3.59,31.09,1417.24,56.12,65.26,61.9,71.61,2016,0
16.58,14.99,2.97,23.71,797.71,66.47,59.42,61.06,66.02,2017,0
11.35,12.35,3.87,26.95,896.2,61.66,59.83,65.15,66.91,2018,0
13.76,19.23,9.08,27.64,451.57,60.88,58.79,67.69,69.15,2011,0
15.86,10.51,9.63,30.62,448.6,54.26,64.96,64.57,54.12,2012,0
38.5,5.25,10.89,14.2,441.54,82.47,45.8,65.72,42.92,2013,0
1.72,-7.55,8.84,4.27,408.18,97.6,40.72,60.74,-25.69,2014,0
4.46,9.64,7.11,5.11,383.52,96.54,37.69,64.54,16.06,2015,0
8.9,34.52,7.11,11.43,343.93,87.59,33.86,75.51,-0.73,2016,0
22.35,9.58,9.76,24.14,306.0,68.07,51.87,70.7,-80.95,2017,0
-3.68,-23.02,13.38,8.92,235.55,87.36,47.12,60.53,0.0,2018,0
45.36,5.66,5.88,81.09,1002.9,11.96,91.73,69.16,57.9,2011,0
26.94,37.77,5.74,81.09,1170.54,7.43,92.89,75.06,62.39,2012,0
37.46,14.24,4.12,81.09,1238.79,7.43,92.89,62.39,65.5,2013,0
-1.18,8.19,2.82,75.38,1152.83,26.96,81.59,68.3,63.58,2014,0
5.96,31.14,2.78,67.12,997.03,20.79,82.43,84.54,40.13,2015,0
44.42,55.02,2.74,75.88,828.64,16.54,84.99,90.74,48.61,2016,0
2.87,2.39,1.75,75.99,821.6,17.41,84.28,90.32,54.95,2017,0
-47.32,-76.57,1.33,31.49,87.37,106.25,73.59,24.86,0.0,2018,0
2.63,-23.26,6.39,-11.1,230.31,179.83,24.27,42.11,0.0,2011,0
24.14,-27.23,10.31,-27.78,167.6,275.59,27.75,26.22,0.0,2012,0
-4.72,-28.46,7.22,-36.84,119.89,374.94,26.22,19.68,-1.5,2013,0
-43.53,-72.49,5.18,-45.13,42.59,430.78,35.07,15.07,-41.56,2014,1
12.28,66.63,4.07,40.77,629.69,45.9,68.81,67.93,-501.61,2018,0
-1.56,1.76,4.18,67.69,1551.83,26.93,75.81,89.83,69.58,2011,0
-46.95,-53.31,4.38,40.53,1240.6,52.49,58.5,79.06,82.83,2012,0
5.38,13.29,4.26,50.76,1405.49,44.45,62.22,85.0,82.14,2013,0
18.61,14.58,4.41,54.72,1610.35,37.89,68.89,82.11,84.5,2014,0
17.55,15.8,4.52,57.52,1864.79,32.04,74.08,80.89,82.61,2015,0
10.03,14.03,4.82,57.39,2099.78,34.51,71.07,83.83,83.3,2016,0
5.9,7.93,4.7,59.91,2266.26,31.92,72.86,85.02,81.13,2017,0
8.25,11.15,4.65,58.61,2518.97,36.41,68.17,87.41,78.13,2018,0
30.05,7.95,6.01,45.23,686.16,65.73,54.26,69.58,10.11,2011,0
-10.05,-11.74,2.76,50.23,586.43,60.48,58.63,68.41,-208.17,2012,0
-3.29,-10.07,2.82,27.41,527.39,62.28,59.55,64.95,-30.76,2013,0
-13.35,-9.14,2.66,28.1,242.3,64.15,55.27,69.72,-17.59,2014,0
21.88,-15.15,2.16,41.82,204.84,69.47,66.45,48.3,-182.16,2015,0
-6.97,43.87,2.38,38.17,244.39,49.98,64.84,70.35,-290.68,2016,0
-8.23,-11.41,2.57,34.13,216.52,55.78,62.45,67.32,-127.24,2017,0
77.64,-2.04,2.13,13.1,135.13,108.64,60.71,36.16,-492.77,2018,0
56.22,7.61,5.26,25.5,656.07,118.02,50.31,42.1,42.83,2011,0
-1.07,0.71,7.65,23.62,660.73,115.41,46.36,46.47,23.59,2012,0
5.63,14.02,6.69,32.4,679.59,101.15,51.68,47.77,26.09,2013,0
-2.08,5.66,5.95,24.59,695.37,96.88,52.07,49.47,30.79,2014,0
3.94,18.2,6.0,32.11,690.91,84.7,54.17,54.11,33.94,2015,0
20.21,35.32,6.36,27.67,906.37,85.54,47.17,61.76,44.55,2016,0
0.65,3.76,6.48,31.45,940.44,75.08,52.02,63.91,39.26,2017,0
21.97,18.46,7.26,46.95,1114.06,54.07,66.27,62.38,52.99,2018,0
3.44,41.7,3.81,17.56,651.87,388.33,35.6,16.58,66.71,2011,0
-29.3,24.68,3.71,23.91,650.2,197.08,42.36,29.24,46.41,2012,0
-26.78,-5.69,3.88,34.56,613.21,117.04,55.91,37.67,35.61,2013,0
3.28,16.67,4.13,32.2,715.45,105.52,55.1,42.55,53.51,2014,0
0.92,21.17,4.05,24.1,816.26,87.21,55.44,51.09,58.55,2015,0
-0.26,14.71,4.11,25.05,884.65,70.02,58.86,58.76,50.52,2016,0
13.71,3.56,4.46,23.26,916.19,65.88,64.74,53.52,49.23,2017,0
29.89,17.11,4.85,20.24,1072.91,73.49,64.54,48.25,57.8,2018,0
37.26,73.4,6.04,33.18,888.57,74.44,55.26,60.09,17.02,2011,0
9.15,8.24,6.91,33.22,951.89,70.88,54.69,63.92,31.29,2012,0
32.21,24.65,7.68,47.5,1119.75,50.17,62.5,74.74,31.93,2013,0
-9.42,-22.55,5.68,41.59,1184.13,60.1,57.65,70.46,12.03,2014,0
3.86,-2.4,7.29,39.48,1149.05,61.52,57.39,69.25,6.06,2015,0
19.25,-1.3,7.93,25.6,1132.11,80.75,60.22,49.27,26.6,2016,0
2.17,-19.15,7.38,32.19,903.29,73.78,60.47,52.09,-19.81,2017,0
20.61,41.26,7.99,24.87,1246.21,87.96,48.92,58.07,23.27,2018,0
6.76,36.38,5.59,8.69,2854.16,117.18,45.03,46.91,56.5,2014,0
10.39,22.35,4.76,10.08,2931.7,98.1,45.85,55.2,56.24,2015,0
20.62,-0.87,4.66,-6.67,2703.65,145.64,33.91,45.38,26.65,2016,0
-7.58,-4.37,4.78,-11.48,2375.32,146.84,30.21,47.53,43.95,2017,0
