[제조]총자본증가율,[제조]자기자본증가율,[제조]매출채권회전률,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]자본분배율,year,label
10.89,6.91,4.99,25.36,2120.79,59.55,63.96,60.52,42.31,2018,0
125.13,27.3,5.47,22.74,1040.09,49.9,80.02,40.04,59.94,2016,0
28.33,27.6,10.82,46.24,2491.66,46.71,59.75,86.17,74.93,2017,0
26.71,12.45,7.56,21.45,2377.93,79.58,42.83,71.84,55.0,2011,0
-1.56,3.31,6.28,19.6,2237.03,82.77,37.38,75.66,44.49,2012,0
0.12,-3.58,6.69,24.62,2156.98,78.0,42.89,73.22,40.44,2013,0
5.08,5.72,7.37,29.26,2280.35,69.61,48.5,73.98,44.47,2014,0
7.59,6.07,5.52,34.42,2381.13,60.8,51.24,80.2,36.16,2015,0
-1.92,-9.74,4.53,27.64,2149.27,69.47,47.59,75.45,3.15,2016,0
8.92,12.33,6.13,30.16,2414.19,69.67,45.84,77.74,45.78,2017,0
11.31,11.36,5.24,32.68,2688.47,65.51,49.12,77.66,39.17,2018,0
56.03,-4.96,12.94,-1.12,2284.18,122.16,32.47,55.28,45.86,2011,0
2.15,4.67,16.93,-5.8,2390.75,109.51,30.31,63.64,57.24,2012,0
0.74,8.98,10.67,6.68,2161.92,95.83,33.37,69.53,31.41,2013,0
4.1,-0.7,8.07,4.56,2146.69,100.08,33.97,65.98,46.81,2014,0
-5.1,0.82,7.14,9.62,2164.36,90.7,36.64,69.86,39.88,2015,0
-35.67,-1.21,4.9,52.03,2128.8,43.64,60.52,90.47,19.02,2016,0
30.23,38.28,21.73,23.12,2148.23,76.12,44.01,73.55,45.08,2014,0
24.47,1.22,21.2,23.0,2174.42,100.72,35.01,64.52,38.77,2015,0
15.76,2.09,32.04,8.75,2219.97,138.66,21.32,56.74,37.18,2016,0
5.52,-4.78,42.19,3.78,2113.92,161.65,14.15,53.11,26.57,2017,0
29.38,27.96,45.11,-2.99,2705.03,173.62,10.92,51.61,27.62,2018,0
1.81,-1.59,7.04,40.29,998.89,43.61,75.16,56.96,1.19,2018,0
27.85,95.99,24.9,11.17,2028.45,103.51,26.37,71.13,40.2,2014,0
1.13,-15.54,6.81,11.4,2731.63,93.83,41.31,62.55,0.0,2012,0
-0.69,-16.24,4.67,5.47,2260.52,119.04,38.43,51.72,0.0,2013,0
5.9,2.1,6.78,-10.89,2115.87,141.58,37.8,43.93,30.76,2011,0
-1.23,0.56,6.86,-3.82,2127.75,133.24,40.13,44.93,32.87,2012,0
16.35,16.14,5.66,43.27,2169.5,59.89,52.61,79.12,58.44,2014,0
9.92,9.55,3.69,19.58,2376.6,78.7,37.59,79.3,52.83,2015,0
9.51,12.61,4.2,25.24,2562.77,71.83,41.57,81.35,56.96,2016,0
6.74,9.81,12.7,44.87,1000.54,50.42,57.55,84.2,38.57,2012,0
-12.85,-14.99,59.98,74.83,2494.71,19.48,81.91,92.86,-72.17,2016,0
-8.94,-5.3,59.98,71.15,2362.52,26.56,74.35,95.2,-27.84,2017,0
11.87,-6.76,23.98,45.46,2831.27,46.06,63.01,80.31,19.42,2017,0
-14.03,-5.39,24.03,50.87,2678.63,45.19,59.63,89.33,15.12,2018,0
12.58,12.66,3.42,55.8,1014.66,35.95,69.15,85.81,58.15,2015,0
3.1,9.52,2.68,61.32,2174.26,32.61,70.38,90.83,76.6,2012,0
12.64,11.37,4.07,60.49,2421.52,32.86,70.49,89.81,79.29,2013,0
11.54,7.27,3.21,54.18,2597.47,38.68,66.59,86.37,73.86,2014,0
4.54,5.58,3.15,39.7,2742.5,55.42,51.66,87.23,69.09,2015,0
84.53,37.53,3.26,-2.03,2191.69,120.32,22.43,64.46,70.21,2016,0
47.09,47.22,3.98,-5.78,2838.23,117.35,24.92,63.98,78.95,2017,0
-1.88,25.41,6.52,52.02,2371.15,39.93,67.47,81.47,0.0,2018,0
187.78,149.61,4.72,18.64,2283.93,84.72,38.24,72.9,76.12,2016,0
187.78,228.04,1.17,63.3,2762.95,37.5,63.67,95.2,22.59,2016,0
-21.16,-25.39,0.93,60.93,2061.32,41.72,61.75,91.68,0.0,2017,0
4.27,9.69,6.13,39.0,2048.62,46.04,69.12,67.07,44.1,2017,0
-1.54,4.59,5.32,42.52,2142.75,44.63,68.2,71.26,37.71,2018,0
1.31,0.54,12.16,5.85,2069.07,99.77,32.04,68.11,57.25,2012,0
10.13,9.08,10.27,1.33,2243.15,103.85,29.94,67.46,53.52,2013,0
-6.9,-4.09,7.68,7.92,2126.08,92.15,35.96,69.5,51.69,2014,0
-5.88,2.18,7.06,17.92,2172.53,78.88,40.48,75.45,49.42,2015,0
12.19,4.09,6.09,15.97,2261.29,79.57,44.3,70.0,46.25,2016,0
-8.08,-2.35,6.09,18.76,2208.26,76.26,43.28,74.37,43.11,2017,0
-3.64,-4.49,7.95,19.76,2109.05,75.09,44.65,73.71,34.65,2018,0
-13.03,-14.51,0.93,-11.77,2623.65,114.28,10.92,85.48,0.0,2017,0
-7.4,-4.23,0.93,-2.12,2380.26,102.4,10.92,91.17,0.0,2018,0
95.89,104.7,4.57,66.11,2510.79,30.53,71.08,94.74,74.29,2015,0
13.17,2.92,2.82,56.31,2494.96,43.11,62.85,86.16,69.21,2016,0
-1.93,-1.93,3.19,41.87,2399.75,56.07,50.8,87.75,68.62,2017,0
-3.24,-4.38,4.06,32.21,2189.27,63.84,43.65,88.27,60.7,2018,0
11.16,34.79,2.85,22.11,2152.44,77.53,52.92,60.73,51.01,2013,0
23.42,33.5,3.15,38.53,2706.56,51.66,61.76,74.01,51.64,2014,0
-4.53,-15.73,5.7,21.27,1000.96,67.66,69.75,44.71,-74.25,2011,0
-3.21,18.09,6.35,15.9,2162.91,69.86,69.06,44.28,78.74,2011,0
-3.5,11.14,7.62,21.22,2403.8,63.24,67.75,51.0,71.16,2012,0
-2.55,8.02,7.2,34.17,2596.66,56.72,67.93,56.54,67.47,2013,0
19.47,9.29,5.33,31.73,2837.87,53.71,72.22,51.72,70.2,2014,0
-2.36,4.12,5.46,60.65,1015.16,25.51,80.06,78.15,56.01,2014,0
18.22,29.45,10.63,13.16,2479.23,69.82,70.25,42.61,73.16,2015,0
7.9,4.15,10.73,22.14,2074.69,82.93,29.82,84.62,56.74,2016,0
4.55,5.65,7.66,22.21,2191.94,83.16,28.83,85.57,65.41,2017,0
-0.58,-0.16,4.52,19.77,2188.44,85.93,26.21,85.87,18.83,2018,0
1.98,-4.74,3.17,30.85,2346.98,60.43,54.15,75.88,39.76,2016,0
8.44,3.57,2.74,31.38,2430.7,62.77,54.3,72.81,30.27,2017,0
10.15,31.04,2.58,44.06,2841.37,50.09,56.66,86.53,25.15,2018,0
13.72,23.45,3.12,52.37,658.65,41.22,65.63,83.39,61.56,2011,0
46.83,56.91,6.34,44.73,2012.58,42.84,67.16,76.67,45.38,2011,0
22.46,13.78,8.4,27.51,2289.88,62.93,55.17,71.24,48.16,2012,0
9.06,14.08,8.2,31.1,2612.2,60.06,55.24,74.51,51.31,2013,0
5.44,19.29,6.3,26.95,2061.12,60.99,67.87,52.68,60.78,2013,0
-16.17,3.43,7.63,31.15,2045.34,63.12,61.71,60.67,35.71,2015,0
42.5,18.87,6.63,26.54,2431.32,60.86,69.2,50.61,62.8,2016,0
-3.14,14.0,5.57,35.79,2519.7,52.36,68.81,59.57,52.18,2017,0
7.44,9.03,6.29,38.89,2747.22,47.8,71.01,60.64,45.41,2018,0
31.16,17.49,5.05,51.52,2272.99,52.23,61.56,73.61,69.27,2013,0
10.3,7.99,4.83,26.54,2454.7,74.94,45.99,72.07,58.24,2014,0
1.58,12.43,4.83,34.38,2643.12,71.91,42.64,79.77,60.25,2015,0
10.89,15.16,2.6,14.88,2136.57,107.4,47.7,48.7,37.71,2014,0
5.48,19.88,2.79,21.65,2561.3,89.3,50.57,55.35,42.22,2015,0
26.33,12.86,22.56,38.26,2550.65,59.21,51.41,82.07,59.87,2017,0
27.63,38.39,16.12,22.77,2356.53,76.43,30.27,91.24,68.79,2011,0
88.32,112.1,16.22,30.36,2087.92,58.49,57.3,73.01,70.69,2017,0
-5.16,-5.23,7.28,81.09,2659.18,13.93,86.28,95.2,-710.1,2016,0
-4.73,-6.4,5.69,76.54,2474.89,22.52,78.18,95.2,0.0,2017,0
2.64,12.75,18.45,62.64,2074.66,29.96,74.03,86.7,64.02,2017,0
-1.71,0.17,17.78,68.06,2078.11,27.38,75.81,88.36,8.71,2018,0
14.72,21.38,18.6,30.15,2409.16,69.24,45.77,78.32,83.57,2012,0
-4.37,3.44,15.04,30.28,2491.93,70.51,40.36,84.59,69.54,2013,0
12.25,7.72,12.42,24.93,2684.2,75.81,38.47,81.17,66.56,2014,0
2.39,4.14,13.26,34.45,2795.28,66.25,45.23,82.66,70.83,2015,0
187.78,200.17,7.06,65.44,2078.11,32.7,68.21,95.2,30.35,2015,0
33.93,34.76,7.39,69.48,2494.14,28.98,71.65,95.2,-15.73,2016,0
-7.22,-7.51,3.27,24.46,999.47,57.02,67.94,56.23,-23.67,2017,0
9.78,9.83,3.37,31.22,2058.23,65.08,49.54,77.54,38.12,2018,0
12.68,13.64,6.45,60.85,2603.17,34.92,67.52,93.01,65.11,2011,0
12.64,12.07,6.36,54.13,2050.35,42.83,59.82,93.81,65.41,2014,0
13.06,14.01,6.61,50.85,2337.56,46.7,55.82,94.59,66.32,2015,0
15.07,12.78,7.21,57.12,2636.35,39.33,63.53,92.71,66.89,2016,0
-22.42,-31.01,10.52,26.44,2516.33,98.24,30.16,71.09,-34.54,2017,0
58.5,40.18,4.69,11.51,2085.64,159.58,62.57,23.46,61.46,2012,0
-2.77,13.85,5.5,9.78,2374.5,140.11,61.66,27.36,53.82,2013,0
-4.02,-8.07,6.49,-3.16,2182.82,159.41,58.18,26.23,32.75,2014,0
27.01,23.53,5.88,-10.5,2410.36,129.81,20.12,61.54,83.45,2013,0
7.08,37.68,7.65,-10.0,2212.57,176.19,45.75,30.79,49.93,2014,0
10.88,16.24,8.07,-11.76,2275.59,183.87,42.22,31.43,48.52,2015,0
7.22,25.59,8.89,-23.7,2857.93,217.24,40.69,27.3,41.29,2016,0
5.06,10.1,9.12,-19.05,2689.39,199.99,43.13,28.44,39.56,2017,0
2.28,3.13,8.69,-15.57,2651.14,193.54,44.5,28.68,38.05,2018,0
-0.8,5.37,3.14,41.29,2105.98,59.22,45.53,91.97,34.63,2014,0
4.83,4.42,3.28,43.06,2199.02,55.91,48.78,91.61,34.29,2015,0
6.13,6.31,3.35,38.35,2337.78,60.14,44.81,91.77,41.37,2016,0
3.51,4.83,3.1,43.07,2450.61,55.45,48.47,92.94,38.37,2017,0
3.4,3.07,3.33,39.43,2525.95,58.28,46.01,92.64,41.17,2018,0
-9.38,-7.24,6.79,38.7,1001.08,45.62,67.89,70.39,1.09,2011,0
8.38,0.89,5.78,25.97,1007.02,65.58,52.04,73.13,-63.22,2014,0
21.34,13.88,10.8,24.15,2257.49,70.83,62.2,53.37,28.0,2018,0
11.01,13.23,4.41,39.2,1001.67,56.07,54.6,80.98,48.46,2014,0
5.45,0.01,4.68,33.82,2080.93,66.54,53.9,69.27,45.9,2011,0
-1.51,-0.49,4.95,32.1,2070.7,59.69,58.23,69.98,41.81,2012,0
-4.0,4.99,3.81,9.86,2068.73,90.03,46.18,59.78,56.86,2016,0
12.54,-1.42,3.9,11.41,2039.28,96.44,46.89,55.07,59.5,2017,0
5.41,9.08,3.71,14.6,2224.4,95.44,46.5,56.06,62.83,2018,0
22.18,13.25,8.7,46.34,2228.25,37.95,72.22,73.19,50.79,2016,0
-2.34,4.44,6.39,52.8,2327.09,34.97,72.61,78.31,37.15,2017,0
3.05,4.01,4.45,53.88,2420.41,32.57,74.26,79.02,35.81,2018,0
3.46,13.82,11.08,30.63,1003.21,56.4,60.92,69.29,49.89,2014,0
89.83,170.7,5.22,43.34,2628.24,46.03,63.09,80.19,81.62,2017,0
12.36,11.53,2.66,47.33,2207.35,50.77,54.86,88.92,47.19,2016,0
4.56,4.29,2.62,38.4,2302.05,60.36,46.47,88.69,42.81,2017,0
3.79,4.68,2.76,37.23,2409.74,62.39,44.19,89.46,34.2,2018,0
90.27,117.48,8.06,77.01,2689.04,13.2,88.45,87.54,59.73,2018,0
9.52,-13.73,2.3,-23.38,382.13,185.88,31.12,37.06,0.0,2016,0
124.49,333.24,6.8,42.55,2766.15,64.52,54.84,69.99,-382.48,2018,0
13.42,18.64,9.66,-17.45,2097.31,292.87,23.68,26.06,48.05,2016,0
-2.69,5.89,7.92,-10.71,2176.03,278.87,20.69,28.44,40.09,2017,0
6.01,4.63,3.25,35.96,2100.19,54.45,64.03,66.06,31.26,2017,0
2.34,7.16,3.02,45.41,2250.6,43.58,69.87,69.14,32.16,2018,0
-2.12,0.77,5.7,49.68,1009.75,45.69,58.45,90.95,7.95,2014,0
8.32,9.62,4.26,49.51,1011.7,46.54,57.58,91.16,41.37,2018,0
45.4,82.93,10.63,34.27,2030.23,40.74,78.19,53.53,76.09,2011,0
7.4,9.1,29.99,-12.45,2027.27,257.3,32.92,26.07,67.1,2018,0
2.61,11.18,6.26,43.84,2052.01,33.61,78.77,63.16,30.64,2015,0
7.94,10.91,6.19,44.97,2275.84,32.84,78.69,64.89,30.64,2016,0
-3.6,0.25,6.06,47.38,2281.5,32.79,77.87,67.48,26.76,2017,0
5.82,11.66,6.18,53.13,2547.51,28.11,79.99,71.21,31.2,2018,0
187.78,286.1,3.19,51.32,1095.21,64.06,64.42,55.54,0.0,2018,0
-47.32,-10.31,0.93,26.77,2727.86,80.89,36.04,79.07,0.0,2017,0
22.18,28.59,4.07,11.91,2145.46,97.08,19.25,83.19,-35.75,2018,0
118.39,123.12,59.98,73.25,2299.38,11.66,90.37,82.61,76.2,2018,0
7.92,10.66,34.07,30.72,1005.37,48.11,72.55,57.04,67.39,2015,0
83.9,199.7,18.62,59.04,2212.9,35.35,68.4,89.37,81.14,2013,0
10.11,10.13,17.19,53.33,2337.04,41.25,63.13,89.39,70.98,2014,0
38.27,5.14,18.5,13.38,2457.11,92.5,36.61,68.53,63.64,2015,0
17.14,5.35,19.36,15.78,2351.26,106.55,34.2,61.75,27.91,2016,0
-0.47,-3.2,18.31,11.22,2275.93,112.17,33.1,59.64,30.7,2017,0
16.0,1.75,23.31,9.7,2315.83,110.97,39.3,54.71,46.07,2018,0
138.01,158.04,5.32,36.92,2043.95,44.06,76.98,52.26,85.04,2015,0
30.05,9.1,6.98,37.31,2229.89,51.36,76.57,45.62,73.94,2016,0
21.7,23.22,7.47,-6.91,2747.62,25.61,11.53,47.01,82.78,2017,0
12.54,-0.31,8.6,-6.7,2739.07,23.42,11.76,47.61,80.61,2018,0
26.81,103.19,8.57,0.31,2416.26,176.24,26.47,41.72,85.04,2011,0
19.97,17.69,3.2,70.43,2624.32,25.78,76.87,89.71,76.07,2011,0
0.61,5.31,3.43,59.98,2533.4,38.65,63.71,93.89,49.33,2012,0
4.48,4.82,3.33,41.12,2451.14,58.28,45.1,94.2,51.92,2013,0
11.5,12.36,3.45,57.01,2409.78,41.54,60.57,94.92,70.14,2014,0
5.71,7.2,3.91,65.95,2356.7,33.01,68.22,95.2,62.12,2015,0
3.71,3.83,3.82,66.76,2214.02,32.27,68.9,95.2,51.57,2016,0
4.01,3.55,4.34,67.69,2124.06,31.27,70.0,95.2,48.87,2017,0
1.98,1.91,4.74,68.59,2044.43,30.13,71.11,95.2,39.19,2018,0
22.19,48.27,5.25,11.9,2161.0,84.19,63.99,42.78,70.0,2017,0
8.2,10.26,5.14,13.72,2382.66,76.7,65.78,44.61,71.67,2018,0
24.27,28.25,5.37,15.98,2301.63,96.76,39.09,62.95,35.56,2012,0
11.96,-0.53,4.74,6.93,2285.15,101.9,43.0,55.93,16.69,2013,0
-9.72,-3.75,5.03,9.5,2183.45,108.57,35.26,59.63,-1.95,2014,0
4.42,9.28,7.75,-1.47,2025.86,109.3,35.66,58.87,7.4,2016,0
40.28,15.0,9.9,21.49,2139.2,81.1,47.06,65.27,41.72,2013,0
25.59,12.92,9.97,15.45,2415.6,80.76,52.61,58.68,49.85,2014,0
1.29,5.81,9.17,23.95,2555.83,70.97,56.5,61.3,46.55,2015,0
19.33,10.97,6.18,31.15,1022.86,63.53,53.58,73.07,26.13,2011,0
18.7,3.32,3.88,11.44,2580.09,106.57,35.86,60.19,66.64,2012,0
37.79,8.98,4.06,-6.24,2811.68,143.96,31.47,47.6,65.22,2013,0
0.68,-1.69,4.56,-2.76,2764.07,114.94,46.58,46.48,45.29,2014,0
14.62,14.45,2.76,56.26,2117.58,20.26,85.7,70.56,85.04,2012,0
17.14,25.18,2.48,64.12,2617.08,14.95,88.73,75.39,85.04,2013,0
29.18,8.58,2.38,63.34,2791.36,12.72,91.94,63.37,85.04,2014,0
16.4,10.41,3.98,52.07,668.44,40.32,65.6,85.3,85.04,2018,0
44.95,28.94,6.44,31.69,2386.25,56.91,64.22,62.88,0.0,2011,0
16.82,7.2,4.57,25.43,2716.29,62.11,63.92,58.09,0.0,2012,0
106.62,333.24,10.53,54.85,2331.44,30.92,76.14,77.18,-49.68,2018,0
2.76,21.98,6.34,10.44,2165.61,93.33,48.63,55.04,64.55,2012,0
30.69,30.24,7.33,22.49,2585.22,67.6,63.03,54.68,60.66,2013,0
20.01,29.17,6.01,28.7,2289.0,55.25,67.53,58.77,65.08,2014,0
-5.45,13.39,6.58,45.82,2595.55,37.13,73.02,72.67,68.8,2015,0
-12.58,-12.48,4.68,41.22,2271.52,44.1,67.59,73.49,21.05,2016,0
9.32,5.62,3.95,25.45,2034.12,70.45,45.74,77.02,45.86,2018,0
-1.63,0.65,5.85,41.68,2355.19,43.52,70.84,67.01,45.21,2011,0
16.61,10.01,4.1,45.87,2578.16,48.15,69.56,63.22,34.72,2012,0
27.58,-0.96,2.69,32.83,2553.4,74.72,63.33,49.08,24.46,2013,0
-4.96,0.95,2.52,32.47,2577.71,73.98,61.43,52.13,39.07,2014,0
0.65,20.83,3.2,30.48,2547.48,67.83,57.51,62.64,42.26,2015,0
4.08,7.79,6.34,33.9,2722.45,64.93,57.63,65.25,39.18,2016,0
-0.67,7.14,8.67,36.19,2758.77,62.11,56.47,70.08,38.01,2017,0
-3.43,1.06,8.02,36.2,2787.95,60.44,55.76,73.2,31.66,2018,0
5.24,3.38,4.56,16.34,2024.66,89.79,27.72,80.5,76.76,2012,0
5.2,7.43,4.54,19.89,2175.11,82.27,32.09,82.54,67.12,2013,0
5.08,4.28,4.78,21.54,2268.19,81.06,33.43,82.12,61.2,2014,0
7.68,6.01,4.6,21.53,2404.42,81.55,34.18,80.71,63.17,2015,0
6.92,7.89,5.23,24.69,2036.73,76.61,37.98,80.95,67.84,2018,0
17.51,14.78,11.64,58.96,2245.92,31.89,73.69,82.52,73.78,2017,0
15.59,18.96,8.46,58.02,2671.67,33.73,71.35,84.92,69.23,2018,0
19.76,16.73,3.29,39.21,2314.02,48.92,65.21,71.12,59.53,2011,0
10.83,17.18,3.29,44.92,2711.59,43.37,67.36,75.25,60.22,2012,0
15.38,14.3,4.12,23.93,2210.74,74.83,41.57,78.08,79.33,2016,0
7.44,5.99,4.09,20.23,2343.11,89.23,31.27,77.02,71.79,2017,0
14.57,16.2,4.47,22.22,2722.78,87.98,31.27,78.12,74.96,2018,0
-13.79,-14.54,3.01,49.18,2585.55,37.95,69.92,79.26,0.0,2016,0
10.91,25.17,6.87,28.83,2393.8,46.83,76.02,51.2,41.84,2016,0
0.46,10.49,8.93,28.32,2644.93,52.96,70.18,56.32,29.57,2017,0
1.52,1.43,6.05,52.72,2021.55,48.32,57.0,88.99,37.75,2018,0
2.35,2.12,59.98,8.1,2490.7,96.72,13.74,89.19,0.0,2011,0
1.22,2.34,59.98,10.39,2548.9,94.19,15.07,90.17,0.0,2012,0
4.27,4.37,59.56,13.18,2660.37,91.78,17.16,90.26,67.22,2013,0
1.75,2.63,51.18,10.49,2730.47,93.55,14.83,91.04,59.94,2014,0
2.43,1.91,59.98,6.39,2782.66,97.71,11.49,90.59,61.56,2015,0
14.27,42.1,21.15,79.1,2458.7,15.26,85.76,93.34,51.87,2014,0
6.24,13.78,0.93,15.69,330.81,67.19,69.97,44.7,-55.74,2012,1
-6.54,-18.85,14.7,-1.06,42.59,104.65,65.62,32.85,0.0,2012,1
4.18,2.87,4.91,54.43,1272.29,41.61,62.25,90.74,35.15,2017,1
-20.5,-18.06,3.33,28.63,140.54,55.22,64.93,63.5,0.0,2011,1
-32.48,-76.57,9.86,-46.37,42.59,468.34,34.76,8.93,-120.01,2011,1
18.73,4.16,10.07,16.07,51.48,68.44,69.1,45.14,-15.78,2018,1
-47.32,-28.83,12.58,-30.13,96.78,468.34,46.55,8.93,16.28,2014,1
-47.32,-27.63,39.92,-46.37,132.94,468.34,12.66,11.8,25.21,2012,1
-12.15,24.46,3.44,23.58,116.41,79.2,24.72,95.06,0.0,2011,1
-22.36,-75.26,4.61,-21.49,441.31,294.79,54.17,15.55,0.0,2013,1
-22.49,-76.57,7.0,6.82,42.59,468.34,60.46,8.93,0.0,2016,1
-47.32,-76.57,1.24,-43.55,42.59,7.43,59.72,8.93,0.0,2013,1
-33.83,-64.6,3.77,-38.04,53.32,391.42,44.24,14.25,0.0,2012,1
-12.46,-36.48,3.09,-27.4,697.1,295.86,30.17,23.6,0.0,2012,1
-25.01,-76.57,59.98,-46.37,42.59,7.43,10.92,8.93,0.0,2013,1
-22.1,-76.57,5.72,-46.37,42.59,7.43,31.77,8.93,0.0,2011,1
-26.25,-42.4,3.96,-27.58,42.59,443.88,58.88,9.26,0.0,2011,1
24.32,89.77,2.91,2.35,474.95,120.19,34.09,54.84,0.0,2011,1
2.65,0.4,4.38,4.47,136.32,94.6,37.41,66.17,0.0,2011,1
5.47,38.94,2.59,33.64,181.01,72.8,47.38,72.27,0.0,2016,1
-47.32,-76.57,5.47,-46.37,42.59,7.43,45.91,8.93,0.0,2012,1
25.46,17.74,6.44,2.81,753.45,98.84,45.45,55.19,36.63,2016,1
30.09,53.1,3.45,47.97,345.21,36.88,73.84,70.93,29.55,2015,1
-26.26,-70.6,3.01,-46.37,53.19,468.34,17.65,9.5,0.0,2017,1
-38.88,-76.57,8.36,-46.37,42.59,468.34,14.06,11.37,0.0,2014,1
7.33,31.34,10.95,37.66,881.87,44.02,75.05,56.68,54.15,2013,1
-33.99,-58.24,3.01,-35.38,90.45,341.71,36.16,18.68,0.0,2016,1
-3.56,-10.04,4.24,-12.09,476.55,136.23,28.14,52.75,-506.25,2018,1
-3.79,-4.5,18.83,12.9,549.22,79.37,52.04,60.42,0.0,2017,1
-32.12,-67.34,10.69,0.53,67.53,236.24,86.8,8.93,-8.01,2017,1
7.11,4.09,15.07,46.55,67.02,51.29,52.61,92.4,30.69,2014,1
-16.03,-57.1,5.98,-27.33,42.59,221.68,46.24,24.25,0.0,2015,1
-47.32,-56.95,2.35,-27.26,65.94,165.19,12.59,52.92,0.0,2013,1
-36.62,-76.57,0.93,-42.03,42.59,468.34,34.43,8.93,0.0,2011,1
-18.7,8.24,1.6,29.79,80.2,67.13,40.48,88.66,41.8,2013,1
19.97,113.52,6.9,-40.62,306.93,372.31,41.94,15.6,34.79,2015,1
-46.35,33.45,1.32,23.14,570.67,145.24,41.8,40.07,81.01,2015,1
-47.32,-76.57,3.93,-46.37,42.59,7.43,10.92,8.93,0.0,2011,1
-5.98,2.92,5.39,-46.37,66.06,448.24,19.47,17.97,0.0,2012,1
-47.32,-76.57,59.98,-46.37,149.04,468.34,20.57,8.93,0.0,2012,1
13.71,16.47,9.35,80.79,481.44,14.27,87.17,89.84,72.57,2012,1
-47.32,-76.57,6.63,-15.31,42.59,468.34,74.43,8.93,0.0,2016,1
-45.37,-44.38,4.9,6.4,190.95,98.39,20.65,80.65,0.0,2011,1
-47.32,-76.57,1.42,-39.47,42.59,468.34,56.04,8.93,0.0,2013,1
187.78,333.24,2.72,16.4,409.5,82.74,22.05,94.21,0.0,2017,1
-45.95,-72.07,5.2,6.13,63.89,106.14,63.45,34.44,-39.45,2018,1
-47.32,-76.57,0.93,-11.44,42.59,7.43,11.13,8.93,0.0,2011,1
-14.98,0.01,6.12,8.55,177.42,98.24,55.79,45.0,-432.76,2011,1
-47.32,-76.57,3.13,-46.37,42.59,7.43,58.48,8.93,0.0,2011,1
-30.81,-55.61,5.74,-46.18,96.44,336.03,23.35,22.81,0.0,2016,1
-4.22,-5.64,2.69,20.18,55.97,77.36,36.98,81.47,53.71,2011,1
-14.84,-18.38,3.09,-25.89,206.17,199.86,28.87,35.59,0.0,2012,1
26.28,44.5,0.93,12.92,796.17,83.73,47.04,63.25,0.0,2011,1
2.59,-6.74,5.9,58.91,236.68,7.43,92.89,46.17,0.0,2015,1
-47.32,-76.57,0.93,-46.37,42.59,7.43,72.09,8.93,0.0,2014,1
0.48,24.6,3.13,18.35,270.82,74.1,49.07,68.73,0.0,2012,1
-47.32,-76.57,3.35,-46.37,42.59,7.43,82.35,8.93,0.0,2014,1
-47.32,-76.57,6.3,-46.37,42.59,7.43,35.44,8.93,0.0,2016,1
32.07,333.24,6.05,24.04,66.26,83.24,52.37,57.22,0.0,2017,1
-42.39,-39.39,2.22,28.67,65.21,64.0,49.13,79.48,0.0,2016,1
-25.67,-76.57,6.98,-22.29,42.59,416.79,62.12,9.09,0.0,2012,1
-44.94,-76.57,2.35,-31.54,52.09,468.34,41.42,9.37,0.0,2013,1
-44.68,-76.57,1.41,-46.37,42.59,7.43,77.16,8.93,0.0,2011,1
-23.05,-76.57,0.98,-26.1,42.59,7.43,88.7,8.93,0.0,2012,1
-26.73,-1.49,3.07,-12.09,109.95,148.97,38.06,41.58,-86.38,2012,1
21.0,33.06,50.31,13.94,605.7,120.05,44.32,46.38,40.89,2017,1
-32.68,-76.57,2.42,-3.82,42.59,468.34,55.11,8.93,0.0,2011,1
-19.13,6.11,2.3,30.61,1181.34,82.43,44.18,67.72,-42.33,2015,1
-31.78,-9.58,59.98,-22.9,46.43,184.88,37.09,34.03,0.0,2012,1
-3.73,24.78,18.55,1.76,976.55,158.37,37.7,39.34,45.38,2015,1
-23.67,-29.78,5.68,51.45,80.08,29.92,80.57,64.93,0.0,2011,1
24.06,112.72,7.37,8.65,467.81,113.82,41.66,51.26,68.64,2018,1
-40.08,-14.26,59.98,37.33,142.11,59.94,50.38,82.79,14.37,2018,1
-18.27,-25.08,19.36,24.45,739.7,65.6,55.25,68.21,0.0,2017,1
-17.61,-14.18,3.8,11.13,51.01,90.19,37.11,69.73,-710.1,2012,1
-5.6,52.82,1.5,30.99,125.28,61.1,52.73,77.37,0.0,2012,1
-43.53,-72.49,5.18,-45.13,42.59,430.78,35.07,15.07,-41.56,2014,1
4.89,51.99,59.98,0.04,66.96,101.22,47.07,52.29,-710.1,2015,1
-47.32,-75.8,17.22,9.25,223.22,110.41,23.24,69.52,0.0,2011,1
-8.66,1.14,8.08,24.4,1137.58,64.84,59.2,62.92,23.7,2018,1
22.99,1.07,5.45,32.2,115.58,135.76,47.49,38.68,-210.95,2011,1
-36.22,-49.01,3.89,0.59,196.19,122.49,56.12,35.82,0.0,2011,1
-30.85,-49.36,9.61,-19.31,42.59,140.19,27.47,51.74,0.0,2014,1
-31.93,-62.93,6.71,-16.01,42.59,306.41,30.62,22.64,0.0,2013,1
-26.14,-15.13,9.33,-15.59,133.63,127.16,11.74,69.41,0.0,2012,1
105.6,198.7,20.28,-21.31,180.16,212.14,13.76,40.65,-710.1,2011,1
-44.56,-55.64,0.93,-23.43,62.76,151.5,29.6,46.47,0.0,2017,1
-10.45,10.67,12.05,-1.92,660.16,163.01,11.34,54.39,0.0,2011,1
