[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
49.133885942032045,24.17526038293949,-43.02858980726537,3.01014154651496,0.0,39.04923072428327,-44.19965536382815,-132.94912053365678,-86.99223778428959,2015,1
64.43700718499855,-45.07196341667001,-39.97463755287983,3.8791493289065144,0.0,132.39948476534607,-39.89332040810525,-93.86298175873648,0.0,2012,1
28.072835417965877,-26.471072527071424,-43.64661771091883,2.097909719420194,0.0,53.233727422595464,-31.288555723670875,-377.34,-137.16569552242117,2016,1
44.29862102199516,-18.495311995436733,-20.51882144904629,4.6839429136929205,0.0,60.03463349664461,12.676572712159707,-35.04619732800953,-112.84106734721786,2013,1
67.8971260462977,25.702925069430506,16.4026068319296,4.0958463493962025,-705.3208340301644,41.82493221625901,-9.917257600588416,-41.240614234655034,-40.939348863581024,2015,1
50.75985197710072,22.251163653376977,-28.287842762109044,3.290221626029688,-41.346607488632586,58.780052723559145,-35.902418989786234,-17.393398810214194,-16.024892336408545,2016,1
40.51471194158191,-26.992742794242155,-37.9517309106525,3.2205624420102463,0.0,89.13125699742197,-37.44042081185555,-81.11734029639285,-163.9,2012,1
84.36524104801941,73.78004036242777,3.1603039312170496,4.876473020087116,70.73093080508704,26.873398449281222,-24.14500486983677,8.959392605477099,6.126833093020242,2017,1
36.10970852062823,-35.82985497603184,-34.430165791932694,3.110121569024521,-1.9175356721931394,56.042411868069586,-25.681308254476104,-84.06022648849907,-120.47593181993072,2015,1
51.494261959109224,-37.00435686290945,-46.57999613287824,1.7091611749677442,0.0,114.58099189497604,-23.963638077968817,-122.26099978853681,-163.9,2013,1
66.80671492932491,-38.8550169206673,-38.89314031497925,2.141836015453862,0.0,122.21341769771901,-50.84703965119846,-366.10098632655144,-163.9,2012,1
36.04667852667558,-41.555452571771845,-36.21575589447231,0.9314894771758574,0.0,147.47,-34.721035397910796,-358.4014918894547,-163.9,2011,1
55.41527347633256,-34.932830427128245,-20.470715102757385,1.753121466576188,0.0,129.11018332202352,29.334184143562503,-68.17432542806296,-147.4924438287817,2012,1
68.22400053307244,9.475391151307335,-7.14490810254622,3.8426307036298004,4.071863859082895,89.0055648188716,-2.8142543710132575,-0.7377196162911588,-2.331485607818827,2012,1
36.36070197675959,-24.061538575303423,-8.891827926815129,3.2125123458604246,-2.1631086065981253,17.276600212171516,-4.683170428334281,-19.858436917843793,-47.76457475158959,2012,1
78.27979867947914,61.035751595077116,36.34606322018942,6.112892947234858,73.25689832583065,11.019796144706843,15.548325114979473,28.78046656608886,37.84467326520551,2012,1
45.00960085624145,-23.541470254282228,-40.07829062902019,4.570874816885916,-21.935780922309043,38.69132733640254,-39.610173140027015,-65.65737001696634,-153.7027120447784,2012,1
55.89634824881254,-23.452363659755132,-2.119045360450393,3.479662574306282,30.602608587365424,144.0836145967237,8.056686902531808,-3.1069763182150947,-11.062834711807051,2015,1
67.40203280345588,35.57537328392906,-11.535371831028431,15.014453731814127,0.0,12.679295162912052,-47.38409298472062,-168.87884834930867,-25.683159380476102,2016,1
39.84384134239765,-23.24599660723207,-23.044577552677204,5.857073002406629,0.0,32.40472511369313,-15.97313658531209,-38.69670719297343,-87.1987785182948,2016,1
38.725970349934244,2.1705234030389486,-3.5399553933213435,17.63224010226713,44.40272435355638,8.631091412756554,-10.961076808187146,4.521550149618484,13.693395213953679,2014,1
44.429858316030746,-28.775599261503224,-19.2552127623103,5.446654682401916,0.0,27.05461574619304,-26.16366180205384,-105.0039768683711,-148.27911677966722,2015,1
53.037198819568474,-37.841257636058685,-46.831171900859985,1.6110126605883255,0.0,115.65323803056194,-22.36371175754733,-128.2786646164018,-163.9,2013,1
62.997880612866894,-34.63364755186748,-16.373992784482837,4.46647682933836,23.9246068599487,139.54720157416978,-16.79834794138138,-15.794190782825183,-7.394164014476342,2014,1
42.586118078634385,21.661998800169137,20.03025682999217,9.84226736632568,72.6470277199123,12.418233978303004,8.52177775786137,18.781206837581983,25.786017293926772,2014,1
34.923145989297254,-21.736399879739036,-47.32,12.344676611581962,0.0,30.05490123430581,-42.27392256363242,-162.4466727053894,-163.9,2011,1
49.08401012758818,20.759741945167036,-9.530236161754921,2.9175130649125967,0.0,58.0645784969045,-15.398919575291462,-119.43334453666377,-36.8822110414501,2012,1
63.94529128685802,43.90902363451216,-3.6685449087826427,4.855493861899234,0.0,14.608644801750978,-41.94528058771709,-145.7962348957534,-20.640816080266386,2013,1
67.1098110285658,51.72125286932398,15.04434027179809,4.297806376039166,32.801860072478995,12.193071894051997,-0.5532438392669556,12.107822643359842,20.921309425497068,2016,1
49.923938600653926,5.637447965003041,-19.537097898996546,15.075243372994903,0.0,15.445400070752568,-26.48761787104036,-207.43481282518124,-44.52759654175717,2017,1
31.633247688368463,-3.0472785592067133,-9.031586401513595,4.068647827995304,-585.6366824162667,19.746973273750566,42.94165643236772,-39.92581922298997,-32.58815946789271,2015,1
38.183985345890164,23.96367727647967,-14.84897118627081,10.460853151214263,0.0,11.424890799853285,-29.436789021196127,-187.7980903758272,-29.451650323960468,2013,1
52.61825810045346,-22.54715603671188,-22.525711758166253,4.542015688957435,0.0,76.56152272333281,17.28749788980339,-40.68532991533693,-107.07367607433991,2013,1
71.97163411706701,-46.37,-47.32,4.002657841710772,0.0,50.41798036133538,-58.48132721180462,-214.04156575503637,0.0,2014,1
43.12588907159741,-33.36246352462281,-47.32,37.63769249963383,0.0,16.408090119294215,-47.266006782089114,-106.59484683545762,-163.9,2013,1
21.02087399459913,-46.37,-31.351094869891746,3.2882710239443935,0.0,91.42803363024008,-18.628322399784288,-82.83846971723725,-126.6406682894659,2015,1
42.138957874964,13.343787174647199,24.00207951279505,8.608607341767367,72.29344611600446,10.041689054735219,5.7257915749928,8.24800270556982,11.680423277007609,2016,1
32.48658973700493,0.5511117102012539,-46.65138943587605,7.060879306211873,0.0,62.95818312046532,-54.70936820500598,-375.3771221237608,-163.9,2013,1
61.642332774860755,-20.468495648135686,-26.509898204203168,6.734001379053291,0.0,46.97922240837975,-41.18891918636696,-55.35962282934507,-163.9,2011,1
54.35341710034282,11.713131335336573,-2.7338465018409823,5.706475989109437,29.235670515722184,24.5994458276412,-1.3827728724307746,1.2287834880866695,3.396332603947118,2014,1
52.84119096750905,12.120329761729312,-0.030244111914091265,6.098012068591136,30.90340704693143,22.651994938628093,-2.595715397110638,3.156547010828967,4.066731166065001,2014,1
43.51887925232525,-2.423821180390757,8.716281123811129,0.93,0.0,147.47,11.548096047732702,-371.88938326767556,-60.09505234576663,2011,1
72.08483868784965,39.86255422909934,-8.940171758008931,13.339890309817843,0.0,13.399631137158597,-49.431887481456044,-159.518212994851,-23.707522891523578,2016,1
59.99002004634637,-13.907627133049504,34.239149287743984,3.549867787153932,0.0,109.36200949324626,-7.84108457697371,-377.34,-10.884668115955066,2011,1
69.30089246357106,16.838977033439114,38.62838564917329,2.6113894738154926,56.01033516688379,87.71089999937641,-9.588764833739798,7.070961482968647,19.685192585156763,2014,1
62.45822094722282,-9.54075670170738,5.8902043336503205,3.573827695655936,-17.15103296382091,21.30636943933424,-3.8734967898422576,-10.109382375491677,-53.95297936178951,2012,1
66.04578972371291,42.85270961224262,-15.341374936860039,5.63115175916047,9.240458892144533,4.557352243578507,-35.551250949249166,-20.613258360908958,-20.770176509865106,2014,1
52.784147163183604,-46.37,-30.460109477532924,7.587530439683655,0.0,47.65784413503381,-24.615729323900702,-38.461039334696935,0.0,2012,1
81.08854398081561,70.8215007352658,2.901143228456381,3.206907087896239,63.63530491616147,23.604739799919948,-15.453324504073233,8.063868638853906,6.364093237003096,2017,1
51.42945933397342,3.826672120500211,28.977784405471432,1.8180143097032178,0.0,134.5531493673221,16.638170793417732,-377.34,-16.830997499671852,2011,1
22.17949582793252,-46.20080409660363,-32.6177664996103,9.482547483748043,2.7603751335660647,37.14032479999604,-14.563788446775703,-58.73830079098988,-113.41786101131463,2015,1
87.55642365509671,80.81026697491767,12.925668070686577,8.862917036145582,73.17192915505449,8.481799098471448,7.7978376509584635,21.99166344692168,18.478787053458298,2012,1
43.872246321840954,-0.5976636005547302,6.234335196596401,1.2712988796916076,27.38829128515429,75.18075631032325,-11.429594174342114,-12.141583999623911,-8.071441439657761,2014,1
34.80805843219057,-22.048423053177146,-31.559396501240876,48.03182985753003,0.0,7.092521089137422,-30.29972187198179,-58.90925477307276,-73.46714749966408,2012,1
39.55745739344482,12.622439571493763,-15.203441190966307,3.8043051141485393,-709.722584992978,27.37852162690238,-13.73509968082503,-20.122801702266504,-22.50565829332408,2012,1
86.38827001983992,52.891967868660586,2.2769317604258834,5.4890052020756865,0.0,23.591362771911072,-50.915468220405856,-117.6718299825313,-16.29652060970503,2014,1
31.612404300835106,-19.479832365916252,-32.29901676168237,6.047202903774387,0.0,29.845626705586827,-35.71944208746855,-99.28501126583237,-111.4132724501866,2013,1
20.545220623204358,-46.37,-7.843528222035022,5.704338534056473,-8.439321582129168,8.192455265442712,0.4491420383956992,-104.10796138247463,-163.9,2011,1
37.84806845439823,-31.22653683825952,-38.914906617963624,3.366829827314724,0.0,90.78497396596647,-37.70907519302705,-78.56810872394338,-163.9,2012,1
70.31428252901581,30.73400289235256,15.515957727550084,5.964714884953722,-705.0372701406782,42.437211497703224,-10.146523127318613,-41.61911732136461,-39.49745131249337,2015,1
31.305085014562184,-34.403501828912,-38.550990351625316,2.3127596524257,0.0,136.79371475410522,-37.592078742148594,-361.7835049068061,-163.9,2012,1
77.42115866405649,48.22038021026208,-13.310102451799334,4.599146798074221,0.0,24.69498324024466,-52.785743333887524,-122.22493652266257,-37.47576554859407,2015,1
61.79540639142659,49.954116044111615,2.2662354314483224,5.382479258746793,33.44341087928997,19.001806608262275,1.6230835222170117,8.394052694607403,5.086931055781519,2017,1
40.66346982183356,-35.96942652077812,-31.34884251555541,6.540675108573581,0.0,72.93466863864597,-42.186424601564426,-377.34,-163.9,2012,1
62.20438013186049,47.19173432817908,17.49524990250372,9.818624722928929,30.174804835123837,15.365148246909687,-10.28189691113408,15.881920370117319,21.057691418371032,2014,1
29.814354192787004,-25.38657171190777,-14.713480023910606,3.0297704305442705,0.0,64.05591897674856,-5.7907671382370625,-41.97173333844243,-49.04064078598474,2012,1
71.25698076991847,18.707718929946758,14.561389121532365,1.9200458532529165,53.41987145620449,86.86828810250458,0.38395432706634813,10.6131612978219,11.116506008655467,2012,1
62.790694842414766,38.81267007090098,-18.628430077391517,5.565178852012467,9.127785608362501,4.720492421355075,-34.64517885201247,-20.275813615167586,-19.022265228781595,2015,1
42.981425577377756,21.599970658302006,23.900199697619435,10.787268004753638,78.719711380928,8.074624930959844,5.894285115475551,13.961109264264037,19.12156823925748,2013,1
76.96633752328087,-0.2082211207735325,-20.24346146579436,12.55180295239111,-4.291036995348431,6.708990688790908,-47.77704329741194,-33.06051778824334,-110.73279902335965,2014,1
56.19353102996466,-46.37,-47.32,8.190796357841709,0.0,114.83051749290436,-58.53,-137.19787240232364,0.0,2011,1
23.616560542991127,-38.04397946175542,-47.32,47.76174493266255,0.0,5.925053385274339,-47.89266774128108,-125.75751559004199,-163.9,2011,1
43.57974476458427,2.8269515811391415,-1.3686623681754284,1.2772176739282628,35.14734645109764,85.02821328171993,-18.280387631709573,-17.263104954280884,-11.691828777202236,2015,1
70.12069121058107,16.919944810921585,33.743329741064215,2.4134682399694527,56.88523698468049,88.6510258601451,-7.773737155174413,7.500540524611756,17.53729737694122,2013,1
19.51463844817332,-46.37,-7.657594043168189,7.605284441619531,0.0,8.183849124619625,-3.219423769954304,-108.37603046375222,-163.9,2012,1
74.42195067209066,50.162857604979294,33.5451564057943,3.95604406268753,41.889041061864276,7.512399643021634,1.4872265491159835,19.509845211633234,42.140210675439945,2014,1
63.80180832889469,6.242151421734928,-43.6435526065823,5.116554001685322,-36.81644429318876,95.76090250244467,-54.826332810801325,-17.669874997814805,-14.169815820727552,2017,1
49.171088392472775,25.668503592299274,1.9108844389918649,8.831904612394396,0.0,18.570612239374178,-4.8779927206685905,-60.24843580629354,-42.4604083129598,2016,1
47.78802857458225,31.350798097726493,21.626609038929164,5.474057728309651,-218.91454435278172,24.06504776436742,-17.647134654500384,-35.257728390610424,-48.724487227904966,2011,1
61.6494794308725,48.51733354396762,1.6519068499681726,5.534147607912843,32.89558671589841,19.689337894544966,1.392949528687454,7.939526096160253,4.864452247067913,2017,1
62.143882480466274,-4.03263903264213,2.7250178285807385,1.9659365745830488,-82.63854486565748,65.49428913318424,6.817518785404523,-13.303916606709691,-48.14766709510324,2013,1
57.76779902922617,20.639455050005918,-7.7811897897306785,16.18995242781899,0.0,20.06026353253004,-37.25793310704319,-31.05286917058343,-38.01116484786418,2015,1
62.03057728704859,-20.721870377099027,-25.49869624868344,6.981077382083752,0.0,46.78336900915243,-41.974835905058676,-52.408060943799185,-162.6798647901509,2012,1
59.15690130227294,6.519584460511016,-39.298502689975315,3.670899358100856,0.0,55.51782342008143,-31.0418998106665,-78.99512832899177,-162.68801290493764,2011,1
16.13582225075634,-46.37,-38.255187829996224,9.072595698020834,0.0,79.34510041738827,-34.07493350453806,-356.69399300616624,-163.9,2014,1
24.363404721504864,-18.603223724192855,-28.61933090726749,2.117376620757991,0.0,12.970910408107592,-50.87731431162182,-377.34,0.0,2011,1
57.35230952857612,2.3589604523108845,-32.321472390011486,4.77306051471699,0.0,48.05903466898986,-29.79660369493905,-59.29717303487459,-157.46870718381356,2012,1
61.833850737191334,29.513857994682134,-15.918404766088823,3.1994501165539364,0.0,32.89268048582169,129.58015028736833,-48.73990515951995,-50.85131122032465,2011,1
19.016345041743726,-44.50543791166657,-38.23001886611235,9.023923626930362,0.0,58.29655711208076,-44.38587600733937,-377.34,-161.39495189352937,2015,1
14.933729131173141,-19.692499814302217,-30.673188765613475,3.2199246865255264,0.0,113.22199413727176,14.804655340124839,-227.98048397256358,-89.21014932854271,2013,1
35.05337533165289,-19.24442656122172,-26.71887335696834,7.8665179807186645,0.0,46.470793705381894,-30.834748459230763,-49.84127379970991,-80.51935620398191,2012,1
55.049609483134695,10.81096172528362,19.814533763337522,10.61810839129193,51.4580371742708,33.02717850786748,28.43850273390831,5.233948605964845,11.046001777470543,2013,1
38.12482940105713,8.54943744883455,17.84349272104994,2.604790265263383,0.0,124.63453589261809,53.86388161505844,-14.611884554415479,-11.312147487389769,2011,1
48.587701253292906,27.36098281994204,-42.08354700753343,2.3515462654086896,0.0,39.04149241566904,-42.15958682609583,-129.26757729626215,-79.61763993371073,2015,1
55.274733245037154,-14.80549607595345,-17.583798187041303,2.989631248156897,48.294053780608465,146.45704303103125,-17.63506722576058,-13.310619366078932,-17.074169428550068,2015,1
39.24494008384565,4.448039691337503,7.1118901338562,14.18827521782971,54.454572310669136,9.001082802225655,-4.9267391789474315,4.841435460050472,11.68245348942202,2016,1
30.466136499997695,-21.624721228502516,-41.041817106660744,0.93,0.0,57.1025298041732,-26.18609094868889,-377.34,-127.458058956437,2016,1
53.20169135441481,11.866303632672931,19.854611843120125,10.557840768666976,59.52476780209287,30.15184600797357,21.73998102737061,5.049810012010422,9.634524812457057,2014,1
57.85030739458061,28.113330586932772,-9.035038948335165,11.650003677978493,6.169035447005608,8.645591950106942,-35.63576892807388,-24.365673524755767,-21.215289630871723,2015,1
57.163931183660765,19.070195847276278,-6.170399267225009,7.082873091524228,26.025557273638654,28.444477733096715,-2.013251545149808,0.6959846097325567,2.08209537067364,2016,1
31.980686451916917,-39.38224028807053,-20.18300075510094,3.4526723321651844,0.0,35.45156150747049,30.163576993764153,-242.00706271195187,-84.29365142818124,2017,1
67.10393456475748,-46.37,-32.92025710179285,8.521761306939538,0.0,61.967754074937524,-31.41779352222122,-42.94206408333894,0.0,2012,1
58.424244934681866,3.3266870288833843,-36.73690182639987,2.6084353307344204,0.0,78.10974235070334,-37.053503151722914,-95.41361736780982,-162.68902588925087,2011,1
38.09634921588177,4.543216428650435,2.34200873576688,4.3705739328384166,0.0,53.3505381531847,-11.344109187139015,-14.072208023673914,-17.18497406515456,2011,1
38.65101912016217,20.497358266745472,-4.553903010509453,3.0953462222175565,51.45314654383138,26.689248599459777,-7.426909879204805,-6.709206340142625,-1.699877654919161,2011,1
71.1980993072386,-46.37,-37.16252291958708,4.644502444808475,0.0,102.01352431248088,-39.75874705732087,-57.07602391532839,0.0,2011,1
21.982890698179606,-46.37,-32.80404692689415,3.3676870369979413,0.0,92.12382619915242,-21.273417107283702,-81.07146342679582,-131.55814391592935,2015,1
34.95390513243431,-34.41750407732519,19.650014430119576,6.34111180820242,-710.1,43.49025724646184,-10.045074664409842,-47.7631603708119,-61.14738047348118,2017,1
35.484626279850616,-6.047832443733576,2.7341665060079023,1.8897486478529388,0.0,147.47,5.836116235578494,-373.2034833277538,-13.520065626894526,2011,1
43.52354092652479,7.892324026814934,-5.065351477570567,15.714070999966768,39.50770384711362,14.01506052443024,-9.185357584497988,3.540079706767219,10.798364991361924,2015,1
69.9012643173506,16.24399841098403,12.254457153813233,4.135303504800943,59.74303662461011,78.93317199993878,7.999430768148772,8.411302620634817,8.047436060730234,2011,1
42.80501238039025,-9.450861728355193,-42.04474328663463,7.768137536808431,0.0,31.848468213017767,-50.61133141104571,-135.1325467925494,-131.3522442318049,2011,1
53.84211079261953,8.312288639202816,-14.657451722451876,5.826850653999231,-420.9357497316538,67.97988536594222,7.7158285217658715,-12.585301613270646,-42.79088244467311,2011,1
68.79560550862331,8.286617126361389,-10.333055062307755,3.767337091166067,-3.3714008405309386,89.42014463358986,-1.3999853798047397,-3.4052896592704016,-5.924924360433421,2012,1
49.68836548435811,-43.788398996338664,-40.955223331987035,0.93,0.0,147.47,-43.93265238943569,-358.1400772366607,-163.9,2012,1
24.51519028667127,2.697607143330642,-46.766615535972846,13.953828652535378,0.0,24.661391075297633,-52.62522736753633,-374.98147977133334,-118.07341535861946,2012,1
42.20475597358205,-38.09095802820903,-23.327416106282964,6.153205684570458,0.0,16.09737313618161,-22.464441552520853,-47.518434283475514,-163.9,2011,1
60.702780477717404,-2.5121137650966987,59.88050683440348,7.467050255396051,40.646497031537145,62.70816084508405,25.117493027734408,1.7807771641412566,8.002819687961402,2011,1
43.75390537116146,-34.45825010329496,-30.66782651976612,4.110266240186979,0.0,43.23895081669529,-12.225149454620258,-27.137692069960416,-106.54751071891528,2013,1
25.503722363273383,-31.998404507465136,-10.702570760193872,8.42531276801833,8.656248021169219,15.176236831571112,-4.348507482954088,-24.121960143621358,-53.083363023347694,2012,1
45.98854727492618,-41.83806025880482,-39.87229020472705,5.5913912430677275,0.0,50.15476001554497,-22.468657501080372,-134.1247626481885,-161.69115542025781,2012,1
48.15434511267332,-4.864081912745085,-26.451334680074975,3.4034028967527226,0.0,26.16253854241194,-35.35314280931841,-206.27460208214353,-16.839713442691846,2012,1
62.936047666521475,-1.8918083947827697,5.034227963616375,3.051130560629865,-71.84546380437192,60.513529563889136,4.148983976947823,-12.547820086266922,-46.20755444175826,2014,1
49.46615114780734,-22.11930604984507,-30.94747277062224,4.853181442301413,0.0,86.81759995902802,-42.25237611083612,-377.34,-163.9,2012,1
53.80131710896394,10.267902763907195,-2.0587668915293724,5.436095266633211,29.866268136207058,23.84412419646568,-1.258921057619084,1.3334469935613376,3.654502584117966,2014,1
41.685533501743635,-23.571266428619342,-21.289988703573062,5.087236362845033,0.0,32.90515862038949,-12.495799329381175,-34.25233227366615,-89.60075620775767,2016,1
14.717365190980725,-19.97993889527131,100.54830984236679,19.60430927848555,-710.1,1.0774970971723121,152.99891668894588,-44.462162421400464,-63.01442166735714,2011,1
49.19448144813438,13.587881450975337,-0.6506965573300363,10.252346246849235,6.928173137629412,32.43520250636195,131.14748309915564,-39.19938318012295,-40.99931676447835,2011,1
35.45825502017193,-35.79664923437658,-33.69694280421011,3.01,0.0,58.52066253436817,-23.91639645895199,-85.38368522277408,-118.93467448404658,2016,1
43.787618414705115,6.579625848344745,21.663058022319426,6.393172349710004,45.16824156954276,17.805570519532424,22.110726190607135,10.50398346252635,17.594713417007178,2016,1
74.39242792069356,50.05161245478733,33.36987398324825,3.930372104950923,41.263073159053334,7.421977302993807,1.1804466541635286,19.295769608507417,42.12751731855907,2014,1
53.19609600958917,23.378526964540015,-19.878693587865126,18.50163434389189,0.0,14.710043126300334,-41.17304944233793,-197.47370055794175,-32.606275570804385,2016,1
75.80666891439508,-38.4278516495217,-43.32678545409118,3.36021863261677,0.0,42.98041029758021,-54.09511344432191,-233.0776353558582,-3.222275485154741,2013,1
39.84970588625622,-10.980668914297071,-47.32,11.497537769745986,0.0,28.53163880542798,-52.11137414988685,-160.74862088100843,-154.17264122988092,2011,1
72.11390210746737,44.55284277261914,-18.765321828293363,4.15283271836106,0.0,27.472318138459716,-50.81492708515413,-123.69850067171554,-45.21106772362273,2015,1
79.52856362269047,-43.95691738037887,-47.2308298065518,3.420878871715231,0.0,48.311271393022636,-57.0863574322259,-240.6203679887257,-2.7926275455801117,2013,1
39.08331741629396,4.166832575319534,5.9776744946487455,14.64457355702868,53.50524320782763,8.856601932747626,-5.633226142412027,4.830823870766775,11.965701295686856,2016,1
24.276345634491257,-42.335729327014974,-30.952710744240743,5.863597698137072,0.0,34.940487893482285,-15.430573209744438,-70.23906731076727,-112.15940053017741,2015,1
56.7069092369078,-0.9974810611366429,-6.482561725105385,2.624728052116009,19.658524279329097,133.63751443104042,5.05081304279204,-8.059437511970938,-13.67777797634461,2014,1
63.29836476290374,20.49589226668775,23.83147200480498,4.598106645096973,38.61291985808737,65.63248032450944,4.1792431634173814,11.697013655387574,18.79965601857976,2014,1
42.57012513036299,-25.73565885530621,-22.967024532256055,4.938912408745909,0.0,34.59112463654644,-13.041334778539204,-33.293349322112476,-91.07737209837522,2016,1
51.22752056674034,-24.82635463298733,-31.998357828630063,7.687632688068174,6.286557109378904,59.15831988616122,21.864277456476692,-25.98233186750602,-102.66826497552329,2013,1
47.682374089321904,-23.780859992673786,-3.614624056592074,18.51718814134704,-209.53213171203487,45.43039031388255,-11.626032919326764,-28.926533863733678,-130.8141118487578,2013,1
42.99146165263725,11.297906820470326,22.528318549973687,28.86359524971565,54.74975155613392,8.627219563028383,12.09209396073193,8.714077241567074,17.40092393023631,2017,1
56.88793260698616,-0.07685573189950823,-36.685540793967576,4.004917277069476,0.0,48.41569249965338,-28.436386476296587,-73.56418071940193,-163.9,2011,1
45.308041708093064,3.131905422493193,25.135761929517727,6.436001174875861,37.35911911430136,16.766971509260372,28.420839765043517,6.192548395829997,13.236880456381147,2016,1
43.48330259770614,7.522938321222504,-47.32,8.79102198366558,0.0,20.996002309178426,-58.53,-373.2207945271993,-152.20601267724604,2011,1
30.295382250918323,-16.35007573713319,-31.81870248602914,7.0088544356624976,0.0,24.47347218474418,-37.29920000643169,-97.93932074263624,-106.92714226892704,2013,1
30.505889544676464,-23.43349556947387,-16.956509976735923,3.0864398486514113,-15.376293674554148,60.59598839013129,-6.919558647578082,-40.29641865013363,-45.2587379373633,2012,1
36.11702873844135,-35.22975571545289,-33.97402151646014,3.038699218008483,0.0,57.060388425204344,-24.59610954117731,-85.3727144919257,-119.23538203317794,2015,1
14.920581064943983,-46.37,-45.778615085981535,4.042962664978779,0.0,39.544183412184836,74.30951682219495,-377.34,-163.9,2012,1
45.97689108611642,-32.09246385663166,-43.973143182558644,10.39424695614097,12.240946702153803,35.9475889775763,17.546920355609423,-10.63216221172978,-100.06505158441244,2013,1
42.41756151028098,-45.559591290815796,-47.32,4.8458623870666475,0.0,85.31018175464641,-51.930186757486084,-132.67039760439798,0.0,2015,1
32.8548573486961,-45.96235663261116,-29.144997873502266,5.542477888395183,-13.66262770054849,9.74070401268652,-24.621057798363587,-49.27225464584928,-157.548653340361,2011,1
17.20420840567934,-45.05184569516477,-37.99398143320549,8.051331615685205,0.0,100.07162672038805,-22.86168872781179,-337.64478484690875,-163.9,2013,1
57.326755036127594,24.326286320360364,-7.267365804223894,2.2043183138531965,0.0,109.9823566574568,9.347902587328317,-12.367193136538182,-13.269006822950825,2012,1
53.84842902135912,42.38745025446063,4.146414921573104,13.75640078007584,29.37640078007584,24.79836993158789,-12.645293529949969,13.351916527613449,3.363204884865316,2014,1
68.07135804281502,-46.37,-33.365616201640364,6.603009072445769,0.0,116.03871178733822,-41.48106505599931,-42.93834062881984,0.0,2012,1
63.40921161112177,2.2563321200205717,63.89994836618075,5.208702611620183,43.08255919741435,74.77642643313833,9.544945663908683,2.766946082569727,14.470352402634767,2012,1
28.956024504109948,-46.37,-40.17712049327904,59.98,0.0,141.1947674436696,-30.833111475947444,-66.88071149631986,0.0,2013,1
35.04842320301862,-45.21630718792551,-42.7608915914703,5.505740031847872,-47.02032168770633,27.827293413491475,-45.139921032978634,-58.91481210565183,-145.9247216699361,2013,1
47.298836138279455,28.790261739543205,-14.391671902276876,3.2724460992949993,-39.00716294256342,37.920631191062895,-23.42157944996344,-17.165584964906177,-19.072967927208182,2015,1
55.62415043178692,-6.820017810017772,-5.030940465303946,2.1781568601568537,-82.67995656032016,63.21559457904919,2.357793271793387,-16.527155360973435,-43.756114116114205,2013,1
56.54415504741252,23.89265698890494,11.920936137086086,8.419519724439455,56.53291447115421,37.86804114182359,15.597058446430943,12.968097576416739,26.581763944512776,2015,1
54.41365154171239,31.416721719462448,-25.71068804528307,36.244567458631174,18.636889896165147,14.282419234430604,-17.724450698692145,-17.022876389762615,-7.216262957875674,2018,1
42.47062384869067,-38.65858263776121,-47.32,7.62208091076898,0.0,50.24115128496795,-27.797079255744176,-148.31141783510301,-163.9,2011,1
55.63321621729721,30.40959907997306,-31.767403472001853,4.146117566308776,-16.624027440180754,30.130466351475807,-30.39457403113979,-23.297157605736675,-36.159616794136454,2016,1
56.01621801186699,0.13685290330043598,-35.856249269315995,3.738950967766812,0.0,52.03210390993841,-28.504916971551104,-74.68458096077417,-163.9,2011,1
39.98370805865758,-21.00396369138,14.305474784357434,28.88163356233825,-710.1,52.551511092977435,-12.43427933738127,-58.20946360514629,-61.01499127903251,2016,1
37.72866331813043,1.8127370415148967,-3.6229238886154853,18.687514650124232,45.36055916942514,7.6134186943265485,-11.549153251676504,4.773252912876389,14.446027694351624,2015,1
46.15977118423538,-46.37,-28.68375915913542,3.257893373109401,0.0,32.60671730954829,-0.8712515664848723,-245.13828641945804,-63.28492822608256,2017,1
44.891074871048346,-33.422737601054266,-45.505058699938104,2.129199751704859,0.0,109.99218335771896,-30.81071853316738,-96.50766683633219,-163.9,2013,1
32.50677891227906,-46.37,-30.256696038580017,3.724737400458065,0.0,21.186222136327885,-13.756103691920153,-45.06759766367236,0.0,2011,1
45.37638445463686,-33.685973237022594,-45.584062585638556,2.0983284854437563,0.0,110.32944364289402,-30.307483698201445,-98.40044060214733,-163.9,2013,1
82.44282861846644,52.58403421215582,-19.678077960963563,5.7134433681869,0.0,23.31603874527157,-42.206294716353824,-43.25646819335677,-53.27586768449247,2011,1
43.94288161705897,-36.71191138916704,-23.531867788233956,6.225365101729631,0.0,18.77872544681059,-24.200849114636846,-48.07451995063073,-163.9,2011,1
47.73152054553359,-46.37,-47.32,31.04297834792647,0.0,147.47,-50.623141539074894,-118.34469426943872,0.0,2012,1
56.37780904745118,-0.3931118342805,-35.766685758231674,4.022771659437358,0.0,48.734063650849606,-28.282061848001142,-71.55680749734186,-163.9,2011,1
34.845300850256045,-7.084668732394764,-6.329422629653672,4.695911956545438,-488.4282076135509,29.390737194288675,61.84864285293292,-43.76759318866766,-41.35749032154153,2016,1
29.387550951969892,-41.08979310840946,-32.30878314030166,4.453308813514614,0.0,46.34450880272404,-17.944885307212118,-74.83020126809423,-115.72023192536109,2016,1
