[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
69.51,0.92,46.6,125.97,3.82,12.93,-2.44,-18.12,39.61,2013,0
70.04,0.54,115.44,169.07,3.15,13.38,-5.96,-17.57,15.78,2014,0
87.54,0.09,147.47,378.85,0.93,-58.53,-377.34,-122.53,0.0,2015,0
74.43,0.39,39.18,739.19,6.63,-46.4,-101.3,-163.9,0.0,2016,1
79.73,2.58,17.44,473.99,9.22,10.54,1.14,29.35,74.59,2011,0
79.09,2.78,18.82,315.58,9.75,-4.91,1.01,21.45,73.71,2012,0
80.67,2.81,20.07,254.32,9.93,0.38,1.39,23.13,73.03,2013,0
74.18,2.74,22.84,276.81,10.71,31.11,-0.34,-5.07,-16.13,2014,0
68.86,2.81,21.31,130.82,12.56,22.74,3.19,40.0,78.65,2015,0
71.34,2.81,19.6,66.28,10.9,6.76,3.63,28.08,75.58,2016,0
68.87,2.81,16.64,48.38,11.77,9.85,2.43,16.27,78.3,2017,0
67.68,2.81,16.36,50.14,11.45,16.88,2.71,15.67,75.09,2018,0
33.37,0.93,22.25,85.99,3.72,28.39,-0.43,-0.46,23.64,2011,0
35.75,0.51,33.58,41.34,2.74,-8.27,32.81,16.34,57.0,2012,0
31.19,0.27,44.4,39.24,1.86,1.37,-41.07,-8.62,-87.85,2013,0
42.62,0.54,23.97,38.3,3.34,6.97,11.2,4.71,41.1,2014,0
47.84,0.73,55.66,57.09,5.56,22.45,14.61,10.99,60.45,2015,0
50.79,1.18,43.59,40.45,10.78,2.85,4.8,6.7,47.67,2016,0
47.6,1.12,44.37,65.05,7.51,41.34,7.09,9.89,59.1,2017,0
40.21,1.43,33.5,51.11,8.51,13.36,5.08,8.53,51.41,2018,0
80.24,1.21,17.74,48.9,7.72,7.47,9.36,19.67,72.82,2011,0
77.57,0.73,24.7,44.74,3.98,26.31,7.83,9.25,65.17,2012,0
78.27,0.88,34.38,31.88,3.03,-3.59,7.39,8.77,66.95,2013,0
75.25,0.72,29.94,23.4,2.26,6.57,4.18,3.79,52.58,2014,0
73.2,0.8,19.59,11.54,2.11,-0.52,2.53,2.1,45.85,2015,0
60.32,0.71,30.1,29.82,1.99,109.64,3.91,2.7,48.23,2016,0
59.55,0.46,38.59,63.57,1.93,25.48,-35.67,-21.26,0.0,2017,0
48.04,0.32,33.68,46.0,2.02,47.65,-16.7,-7.03,-20.84,2018,0
74.6,1.23,45.46,60.56,6.82,20.32,11.38,27.97,55.18,2011,0
75.86,0.82,59.39,55.09,5.51,-3.95,14.05,19.56,52.78,2012,0
76.34,0.81,46.62,27.52,6.98,-0.27,13.18,15.12,48.89,2013,0
78.59,0.72,37.11,28.42,8.67,-5.73,9.95,8.8,45.22,2014,0
43.75,0.76,41.4,89.45,6.08,333.07,5.86,6.33,42.88,2015,0
54.72,1.28,32.15,94.07,10.06,1.88,6.03,14.69,56.04,2016,0
62.57,1.3,26.48,83.87,12.22,-0.56,10.59,29.26,68.3,2017,0
57.73,1.03,25.44,65.56,9.38,3.58,10.88,20.22,63.75,2018,0
28.6,1.32,32.8,170.56,10.52,36.75,2.39,6.47,51.96,2011,0
30.0,1.21,23.76,260.37,10.77,17.79,0.0,0.55,51.7,2012,0
27.11,1.0,23.26,350.69,11.59,10.12,-14.23,-29.7,22.93,2013,0
25.25,0.92,22.39,298.95,10.66,9.49,-5.27,-11.67,46.23,2014,0
29.77,1.03,21.87,183.96,10.67,-16.05,-29.85,-65.09,-193.68,2015,0
33.26,1.14,26.4,148.98,9.72,-11.57,1.77,2.73,59.28,2016,0
28.0,1.38,26.45,134.75,10.72,0.97,2.19,3.78,61.29,2017,0
28.24,1.64,25.12,118.04,11.09,-1.2,2.9,4.86,59.55,2018,0
49.92,1.68,29.77,43.97,5.44,10.24,8.96,15.4,56.75,2015,0
47.91,1.16,29.11,128.93,4.61,51.35,-20.2,-37.66,-169.31,2016,0
41.27,0.73,22.28,241.71,4.56,-10.16,-30.23,-61.9,-110.86,2017,0
48.74,0.51,10.38,105.91,4.66,-0.26,-53.76,-72.23,-139.23,2018,0
25.8,1.25,56.72,31.38,5.35,3.2,1.85,1.44,19.07,2011,0
16.92,1.28,47.49,32.25,6.15,-7.47,-27.57,-18.58,0.0,2012,0
48.53,0.43,44.27,115.87,8.35,-25.63,-51.73,-47.17,0.0,2013,0
33.48,0.83,44.63,76.01,7.72,-6.28,-27.76,-39.51,-281.09,2014,0
28.97,0.96,74.44,74.57,5.04,-7.11,-45.51,-52.68,-710.1,2015,0
56.48,0.55,64.4,8.1,5.64,14.93,-31.39,-13.31,-116.35,2016,0
56.85,1.21,10.39,10.01,17.56,4.43,2.26,1.88,34.86,2017,0
67.91,0.56,32.53,12.08,9.1,-8.67,-10.07,-4.27,-14.53,2018,0
63.03,0.86,59.05,62.73,10.99,40.59,14.39,20.4,70.65,2011,0
61.38,0.85,59.94,38.22,11.36,100.65,15.23,18.94,77.14,2012,0
62.36,0.84,68.94,47.28,8.15,18.43,8.7,10.41,68.03,2013,0
51.37,0.9,60.81,35.91,6.24,26.01,0.64,2.54,59.54,2014,0
49.29,1.07,38.12,42.11,7.57,25.27,5.65,8.27,57.17,2015,0
55.87,0.93,31.97,39.82,8.46,-0.61,1.21,1.19,55.92,2016,0
55.28,0.61,75.42,83.07,4.44,53.94,-1.29,1.28,47.54,2017,0
53.6,0.72,90.2,74.0,5.0,30.41,3.83,7.96,52.09,2018,0
46.32,0.68,40.94,59.0,3.96,-16.21,2.19,2.7,26.86,2011,0
52.87,0.64,27.08,34.63,4.33,53.82,-65.52,-46.11,0.0,2012,0
61.52,1.01,5.92,62.83,7.01,36.95,-1.68,-2.04,47.42,2013,0
50.83,0.88,2.57,52.5,6.27,28.37,-13.48,-15.74,25.87,2014,0
54.54,1.07,0.2,59.3,8.29,-5.92,-6.27,-8.44,38.33,2015,0
68.14,1.23,0.0,48.12,10.39,-33.86,-0.49,-0.87,56.22,2016,0
68.83,0.38,147.47,161.72,2.46,262.34,-15.83,-16.54,-26.84,2017,0
69.53,0.49,147.47,179.56,4.14,2.23,-0.89,-1.58,9.74,2018,0
74.88,1.08,89.98,74.48,2.15,38.2,9.22,19.88,53.39,2011,0
72.34,1.05,87.39,61.0,2.19,10.3,7.2,13.75,49.37,2012,0
71.74,0.98,91.28,64.27,2.08,14.78,6.59,10.93,40.06,2013,0
72.89,1.1,75.58,55.57,2.15,-1.45,6.93,13.11,47.48,2014,0
72.61,0.86,95.45,48.96,1.86,9.44,4.13,5.35,31.87,2015,0
60.81,0.72,113.78,45.67,1.73,-0.27,-25.67,-26.21,-710.1,2016,0
77.21,0.97,57.62,30.19,2.24,-3.47,-2.53,-3.39,-1.46,2017,0
74.03,0.92,53.24,39.61,3.01,21.37,1.03,2.0,14.37,2018,0
35.74,0.96,30.08,98.7,6.14,9.17,-4.82,-8.29,6.33,2011,0
33.03,0.78,33.05,126.77,7.36,-0.05,-19.98,-28.47,-380.24,2012,0
31.69,0.83,43.1,225.74,7.65,-18.02,-27.91,-52.34,0.0,2013,0
31.63,0.65,85.62,547.61,6.73,-17.1,-32.3,-78.09,0.0,2014,0
24.75,0.58,89.83,387.23,6.96,-8.97,-9.35,-15.8,-0.67,2015,0
13.61,0.27,114.12,222.21,3.88,-15.45,-65.7,-47.39,0.0,2016,0
10.92,0.27,62.3,242.54,8.67,3.16,-85.26,-52.88,0.0,2017,0
18.48,0.15,79.62,356.42,6.07,13.42,-173.19,-82.41,0.0,2018,0
43.41,1.32,37.64,93.16,5.27,9.56,3.39,12.5,47.63,2011,0
49.26,1.23,39.76,93.43,4.46,-7.87,1.75,7.33,41.99,2012,0
50.54,1.21,36.1,90.1,4.48,2.62,3.55,12.69,48.02,2013,0
44.08,1.13,36.58,84.32,4.34,15.28,2.78,9.37,45.55,2014,0
38.62,1.09,37.74,88.74,4.43,17.7,1.24,3.08,38.9,2015,0
39.73,1.23,38.04,114.11,4.96,15.72,2.14,6.16,35.42,2016,0
38.63,1.17,43.65,106.56,4.92,-1.8,-0.12,-0.34,20.25,2017,0
54.4,1.03,38.98,100.22,5.39,-26.32,-0.55,-1.31,17.12,2018,0
63.0,1.16,63.11,180.31,5.55,2.75,1.06,5.23,40.1,2011,0
66.25,1.51,51.47,143.24,6.26,-1.06,1.58,7.39,36.29,2012,0
64.15,2.03,35.86,149.61,8.87,36.34,3.36,18.63,41.3,2013,0
62.2,1.57,38.81,162.62,7.98,11.58,2.28,9.75,45.6,2014,0
51.04,1.78,34.25,136.8,9.98,23.68,1.69,7.88,32.9,2015,0
58.76,1.95,37.31,128.25,12.17,-5.47,3.3,14.73,39.49,2016,0
48.81,2.09,29.42,94.35,14.73,17.64,3.85,17.11,45.04,2017,0
53.79,2.3,16.43,74.45,15.18,-5.43,4.02,15.47,39.27,2018,0
54.08,0.97,47.06,56.4,3.44,11.2,15.12,18.88,75.18,2011,0
46.59,0.87,53.58,71.16,2.91,55.53,17.04,18.1,73.28,2012,0
47.69,0.6,36.21,53.58,3.23,-1.59,8.76,5.45,61.48,2013,0
55.86,0.52,47.95,50.75,3.26,-7.39,19.31,11.86,72.47,2014,0
40.32,0.6,42.33,26.67,4.11,7.83,-1.93,-1.17,32.38,2015,0
47.12,0.81,28.18,25.9,4.89,-5.47,9.56,5.55,55.64,2016,0
47.79,0.66,31.89,15.49,4.14,-1.89,3.96,1.88,42.0,2017,0
47.48,0.73,22.91,10.19,4.65,2.14,16.34,7.61,53.18,2018,0
50.87,1.87,48.89,100.4,5.49,0.81,9.12,42.78,49.72,2011,0
52.4,1.53,38.87,79.14,4.49,-0.83,5.6,15.94,29.99,2012,0
41.1,2.08,20.28,83.44,6.4,48.83,4.63,15.38,27.49,2013,0
61.3,1.85,33.94,92.84,5.74,-15.22,4.47,14.82,31.68,2014,0
71.95,1.23,56.12,102.9,4.21,-3.34,8.09,22.9,43.01,2015,0
76.48,1.17,57.05,119.06,3.35,18.98,9.5,29.33,52.24,2016,0
77.32,1.47,43.09,89.17,3.6,10.04,8.79,33.49,56.36,2017,0
79.91,1.13,40.52,66.92,3.25,37.05,6.89,16.44,46.23,2018,0
55.35,1.4,44.26,159.67,18.97,9.52,2.13,6.75,57.53,2011,0
58.85,1.1,47.33,136.46,18.0,-13.51,1.74,5.02,51.57,2012,0
59.32,1.01,56.42,169.76,19.71,-5.05,-6.02,-16.76,-8.06,2013,0
59.48,1.1,65.88,191.14,23.29,2.14,-1.29,-4.37,34.23,2014,0
62.82,1.2,52.04,144.21,23.43,-10.84,4.4,15.35,49.03,2015,0
62.9,1.23,43.18,122.87,24.04,-0.97,3.2,9.89,45.16,2016,0
64.22,1.18,45.73,108.94,22.19,-10.13,-0.15,-0.4,28.81,2017,0
69.45,1.2,45.93,107.97,21.22,-16.71,-0.33,-0.89,19.28,2018,0
42.22,0.61,68.13,54.57,2.31,64.29,-62.53,-42.75,0.0,2011,0
45.63,1.09,45.21,56.04,5.16,-16.3,-13.36,-16.0,-50.99,2012,0
85.04,0.48,63.85,152.26,4.05,-44.72,-120.04,-107.83,0.0,2013,0
66.49,0.2,45.19,45.22,3.57,153.46,-179.55,-60.81,0.0,2014,0
48.48,0.27,25.72,11.73,6.74,15.25,-102.87,-25.97,0.0,2015,0
61.04,0.7,16.37,39.45,27.52,31.98,-41.06,-24.99,0.0,2016,0
53.68,0.35,39.42,38.37,4.87,-22.86,-194.47,-68.05,0.0,2017,0
80.54,0.34,20.3,51.45,5.19,-6.91,-96.69,-37.03,0.0,2018,0
52.73,1.42,27.81,115.71,8.52,7.21,2.63,8.33,60.07,2011,0
51.96,1.23,26.11,115.81,6.31,4.29,1.25,3.15,46.71,2012,0
46.5,1.17,29.67,103.74,4.57,6.12,1.24,2.78,42.41,2013,0
44.62,1.19,26.68,111.68,4.51,-1.05,-3.82,-8.88,2.61,2014,0
42.45,1.08,24.92,115.18,4.44,2.83,-1.67,-3.71,21.02,2015,0
53.09,1.16,35.18,115.89,5.04,-12.85,3.35,8.36,41.06,2016,0
54.49,1.09,44.87,139.2,4.71,-0.85,-2.5,-6.54,8.41,2017,0
54.49,1.25,33.61,123.12,5.01,-4.29,1.1,3.33,44.38,2018,0
63.22,0.84,66.1,93.24,3.24,11.48,3.27,5.58,39.41,2011,0
60.35,0.86,66.08,104.37,3.51,10.78,1.48,2.58,30.92,2012,0
62.34,0.88,66.29,110.58,3.56,0.85,3.53,6.7,37.57,2013,0
63.68,0.91,58.91,102.82,3.55,9.47,3.37,6.75,40.24,2014,0
67.5,0.83,51.81,108.16,3.01,-4.8,3.55,6.65,34.72,2015,0
71.75,0.64,76.86,143.93,2.34,36.06,10.2,17.48,50.47,2016,0
69.85,0.99,52.11,155.18,3.53,6.95,-1.39,-3.22,14.74,2017,0
65.04,1.01,48.31,119.55,3.8,29.38,2.63,6.93,31.27,2018,0
69.2,0.74,37.43,250.99,3.34,-1.94,-9.56,-28.1,-41.9,2011,0
60.05,0.76,44.66,232.76,3.59,-11.98,-7.33,-24.1,-5.46,2012,0
60.23,1.07,42.08,214.35,4.39,-0.02,1.37,5.84,31.26,2013,0
57.2,1.11,35.8,182.97,4.37,3.5,1.26,4.94,29.79,2014,0
52.99,1.01,28.15,155.56,3.93,17.71,2.63,7.86,30.26,2015,0
73.08,0.9,25.09,148.55,3.83,-40.47,2.47,6.66,19.23,2016,0
59.52,0.9,31.72,88.95,3.73,16.85,0.94,2.19,23.19,2017,0
59.15,1.15,31.91,59.61,4.08,-10.51,3.42,6.86,34.36,2018,0
20.65,0.44,76.51,24.0,4.9,-26.96,-265.67,-61.07,0.0,2011,1
61.51,2.81,5.39,38.06,16.81,131.39,1.17,5.51,22.59,2011,0
59.26,2.65,14.26,53.8,12.48,-2.25,-4.85,-22.32,-47.38,2012,0
70.37,2.56,15.91,81.2,12.14,-41.0,-10.34,-39.83,-49.35,2013,0
66.11,1.82,18.82,117.75,9.54,-13.2,-15.5,-70.87,-158.76,2014,0
57.46,1.26,10.95,61.26,7.93,-9.13,-18.04,-43.66,-87.09,2015,0
52.3,1.97,3.97,84.55,9.05,114.01,7.51,24.36,42.18,2016,0
57.48,0.82,14.24,20.44,5.63,92.79,2.6,2.3,24.74,2017,0
31.64,0.46,39.89,65.82,4.34,74.29,-56.28,-24.59,0.0,2018,0
89.66,1.68,15.81,27.74,16.37,45.06,15.44,42.78,67.37,2014,0
85.7,0.73,36.03,20.49,9.05,33.38,7.42,7.08,34.1,2015,0
80.28,0.49,32.65,39.35,3.94,44.99,-17.92,-11.21,-145.34,2016,0
71.92,0.71,12.09,27.17,6.15,44.77,0.53,0.47,12.36,2017,0
81.01,1.25,19.95,57.3,13.99,5.93,7.68,17.32,53.45,2018,0
63.71,0.96,8.65,14.45,9.97,86.68,13.56,12.95,54.52,2011,0
54.7,1.1,11.41,14.07,10.1,34.3,4.8,7.3,34.14,2012,0
59.38,1.17,10.29,14.98,9.23,-0.59,11.85,11.33,50.69,2013,0
58.77,1.03,8.92,5.11,7.52,-2.72,9.57,7.06,44.16,2014,0
61.69,1.02,8.0,9.91,6.3,2.14,8.46,6.26,37.55,2015,0
52.36,0.32,9.45,80.74,5.57,263.17,-109.62,-29.2,0.0,2016,0
55.75,0.37,8.1,67.84,6.67,-17.08,-23.63,-9.35,-710.1,2017,0
40.41,0.31,9.3,26.76,6.3,-0.02,-37.56,-8.76,0.0,2018,0
74.09,0.69,43.05,31.96,3.87,6.24,19.48,17.61,73.47,2015,0
62.26,0.38,38.28,45.69,3.31,76.94,-0.35,0.02,24.22,2016,0
41.1,0.33,56.88,68.45,2.85,61.21,-25.09,-11.22,-710.1,2017,0
33.79,0.48,26.62,52.69,4.12,15.39,-19.65,-10.81,-67.13,2018,0
33.19,1.48,12.2,14.34,12.5,33.35,20.13,16.22,71.36,2011,0
28.71,1.5,12.22,11.17,11.31,15.43,18.47,12.4,66.37,2012,0
47.16,1.12,11.65,8.93,11.09,-20.84,17.56,9.9,63.85,2013,0
31.14,1.09,11.79,8.24,11.65,37.66,14.04,7.55,57.93,2014,0
25.46,1.53,10.49,9.25,13.68,17.66,15.8,9.04,61.68,2015,0
22.5,1.71,9.98,9.08,14.29,10.08,14.87,8.41,61.86,2016,0
16.93,1.92,9.05,8.46,11.81,12.81,12.82,6.94,59.17,2017,0
16.18,2.17,8.41,10.54,11.21,11.73,13.43,7.32,60.21,2018,0
44.27,0.6,100.9,193.4,3.15,39.6,14.58,25.91,57.34,2011,0
44.4,0.86,69.84,243.78,4.98,-5.25,-7.51,-21.02,14.92,2012,0
48.76,0.87,70.07,230.54,4.55,-1.87,3.3,10.11,49.41,2013,0
55.25,0.98,72.27,244.3,4.16,1.67,2.85,10.43,47.25,2014,0
58.38,0.82,96.19,243.22,2.78,6.93,2.55,7.85,34.98,2015,0
51.89,0.62,117.56,253.49,2.29,1.81,-10.0,-25.47,0.0,2016,0
54.74,0.73,75.01,456.86,3.33,-18.98,-15.8,-61.18,-60.34,2017,0
59.88,0.73,86.23,433.92,3.12,2.55,0.33,4.4,34.53,2018,0
68.53,0.54,92.46,125.34,1.62,-8.49,4.0,5.48,57.99,2011,0
72.11,0.43,109.97,95.9,1.26,-11.8,0.48,0.48,60.61,2012,0
56.04,0.41,117.74,739.19,1.42,-19.25,-139.99,-163.9,0.0,2013,1
67.4,0.43,86.51,57.4,5.48,15.82,15.07,9.75,66.28,2011,0
65.37,0.43,76.03,52.27,4.66,9.77,13.93,8.76,64.4,2012,0
67.06,0.31,74.4,83.26,4.79,23.96,9.11,4.45,51.09,2013,0
66.68,0.29,66.13,101.64,6.82,10.56,6.17,3.59,50.09,2014,0
62.97,0.47,41.85,102.56,5.75,26.84,7.92,6.77,44.69,2015,0
60.92,0.42,35.05,91.02,6.98,0.64,2.21,1.49,26.98,2016,0
63.88,0.18,44.42,87.52,6.71,-11.37,-4.82,-1.55,-16.28,2017,0
62.62,0.17,44.48,72.93,13.52,0.08,-20.34,-6.3,-168.37,2018,0
40.99,0.84,79.78,204.33,3.5,9.01,-8.75,-24.26,34.04,2011,0
30.47,0.69,90.56,380.05,2.98,57.25,-30.72,-73.28,0.0,2012,0
30.47,2.41,31.01,67.08,9.05,109.7,14.81,42.78,60.67,2013,0
31.48,2.02,31.6,51.37,6.31,-8.44,1.0,1.71,33.71,2014,0
34.14,2.53,12.02,30.97,9.2,-9.2,4.7,8.26,42.94,2015,0
60.98,2.2,22.23,65.19,10.61,5.05,10.86,28.26,55.53,2016,0
61.94,1.6,28.35,28.23,10.87,-2.73,13.25,27.22,59.53,2017,0
50.28,1.63,27.6,40.95,11.52,60.56,2.96,4.4,29.49,2018,0
54.2,0.83,3.18,33.02,3.93,23.33,14.82,13.56,38.58,2016,0
32.02,0.73,1.58,46.72,3.56,63.01,0.32,0.21,22.81,2017,0
37.3,0.89,0.0,56.73,3.81,4.26,9.96,8.26,37.99,2018,0
49.45,1.33,28.97,16.95,4.14,2.33,9.13,8.74,54.88,2011,0
48.99,1.44,26.3,16.19,4.57,2.25,5.79,5.66,43.58,2012,0
43.07,1.33,25.8,25.92,4.36,23.96,4.17,3.69,37.86,2013,0
43.84,1.3,22.56,24.96,4.53,3.32,8.24,7.1,47.04,2014,0
40.77,1.25,22.26,22.77,4.75,9.53,6.99,5.94,44.64,2015,0
54.71,1.03,23.97,30.16,4.59,-16.05,7.03,5.4,41.49,2016,0
58.08,1.06,20.6,28.15,5.06,-1.95,9.29,8.1,52.65,2017,0
58.58,0.97,17.91,44.98,5.25,-0.55,-10.03,-9.84,-396.55,2018,0
92.23,1.4,10.93,29.29,3.64,51.03,1.2,2.44,20.31,2018,0
77.76,1.23,16.41,8.76,20.51,13.22,17.64,18.77,73.66,2016,0
69.12,0.89,14.57,8.66,20.5,46.9,12.29,9.56,66.59,2017,0
75.68,1.22,11.96,13.37,24.57,-2.62,16.95,18.71,75.59,2018,0
67.52,1.13,30.56,79.25,3.8,-0.78,7.54,16.65,52.17,2011,0
69.91,1.04,33.71,61.03,3.11,0.65,10.53,19.18,69.11,2012,0
68.98,0.81,43.45,59.61,2.76,13.08,8.08,10.77,60.16,2013,0
61.09,0.82,29.98,78.92,3.22,51.26,5.23,6.75,44.46,2014,0
62.0,0.79,28.71,89.55,3.4,3.45,0.21,0.27,23.2,2015,0
61.47,0.81,30.03,77.17,3.2,-2.16,2.51,3.45,39.09,2016,0
62.37,0.77,35.33,75.32,2.79,-1.86,0.58,0.72,29.14,2017,0
63.34,0.73,35.57,76.94,3.23,1.64,2.57,3.03,30.58,2018,0
50.47,1.81,50.94,56.9,7.2,21.11,5.02,11.38,52.88,2011,0
40.49,2.16,43.94,39.4,9.04,16.63,6.35,14.48,60.86,2012,0
45.35,2.56,35.88,45.68,12.44,5.43,4.77,11.89,50.43,2013,0
52.44,2.45,37.08,52.22,11.15,-1.2,3.9,11.09,45.51,2014,0
37.88,1.67,49.02,34.41,7.55,-18.03,8.49,15.02,63.5,2015,0
50.29,2.74,21.29,36.53,16.79,-6.64,6.14,14.76,61.01,2016,0
30.13,2.25,25.73,31.77,21.59,67.2,12.14,21.64,81.97,2017,0
26.1,2.59,19.77,23.69,47.86,5.38,6.22,8.99,59.65,2018,0
59.38,1.46,35.55,16.01,4.78,0.84,2.04,2.51,32.58,2016,0
58.79,0.42,57.08,59.69,2.76,220.12,28.12,23.06,82.3,2017,0
50.9,1.38,17.2,31.87,10.52,15.57,4.92,7.21,49.69,2018,0
42.5,0.19,147.47,280.1,1.05,333.07,-0.95,-0.86,3.41,2017,0
56.2,0.69,29.55,160.82,7.12,7.22,-1.56,-5.42,31.1,2018,0
10.92,1.43,0.0,98.54,11.08,4.11,9.28,12.54,78.29,2011,0
10.92,1.24,0.0,100.37,9.06,-3.11,0.45,0.48,76.4,2012,0
14.33,0.59,0.0,200.27,3.44,28.93,-16.98,-19.74,63.92,2013,0
21.09,1.25,9.8,255.42,8.4,5.11,-13.0,-31.92,44.41,2014,0
15.82,0.99,20.81,330.46,9.74,-22.82,-30.89,-89.24,7.41,2015,0
18.6,0.89,25.66,368.75,10.41,-26.49,-14.37,-46.23,39.85,2016,0
17.83,1.24,21.76,201.37,13.43,-9.79,5.87,22.21,51.05,2017,0
16.68,1.79,20.4,171.58,16.79,6.66,3.11,10.05,45.65,2018,0
29.4,1.16,0.0,38.47,26.16,-24.34,9.39,7.13,72.01,2014,0
35.42,0.76,0.0,30.25,21.25,-18.14,-9.83,-4.73,57.44,2015,0
42.42,0.54,0.0,22.99,17.08,-22.91,-23.2,-8.76,42.73,2016,0
33.17,0.72,0.0,68.78,22.21,61.79,3.81,2.13,56.29,2017,0
28.79,0.94,0.0,117.76,32.41,90.51,31.45,30.43,78.1,2018,0
44.04,2.03,37.9,48.2,15.63,-23.26,2.18,4.66,21.36,2011,0
51.05,1.83,25.97,31.85,10.86,-3.92,6.51,11.15,32.41,2012,0
54.33,1.56,34.92,31.71,8.06,-3.92,3.44,5.14,22.98,2013,0
67.7,1.44,43.31,45.3,5.84,-16.79,8.59,14.92,37.87,2014,0
67.19,1.62,38.34,33.96,5.76,-1.01,3.84,8.14,25.6,2015,0
71.81,1.35,40.07,38.17,5.01,-4.6,6.46,11.24,31.89,2016,0
84.54,0.77,38.57,61.92,4.44,-0.08,9.61,12.71,37.14,2017,0
57.95,0.53,37.14,78.44,4.82,210.02,-1.57,-0.43,14.37,2018,0
80.79,1.03,45.49,121.84,4.1,-29.79,-14.38,-34.72,-479.29,2011,0
69.18,1.02,30.75,90.28,3.79,25.13,-3.63,-9.36,13.52,2012,0
69.72,1.33,23.64,175.09,6.58,-21.71,-17.72,-83.33,-511.37,2013,0
68.75,0.98,27.42,125.36,4.67,-19.23,-1.49,-4.71,44.03,2014,0
91.02,0.46,21.07,79.81,4.79,-18.41,-22.99,-26.47,-651.45,2015,0
71.1,0.9,15.47,69.73,10.81,85.24,-148.08,-163.9,0.0,2016,0
56.44,0.18,85.2,23.6,4.0,333.07,-35.34,-5.35,-555.85,2017,0
29.18,0.2,82.57,9.54,3.96,172.88,41.16,5.26,77.83,2018,0
49.51,1.32,3.55,7.21,3.84,3.81,-19.95,-15.85,0.0,2011,0
54.71,1.93,9.58,7.05,4.45,0.12,3.86,4.82,45.47,2012,0
54.71,2.36,12.41,25.6,8.09,21.49,0.21,0.4,24.3,2013,0
53.0,1.17,33.94,16.2,6.59,-8.87,-5.2,-5.25,-180.99,2014,0
63.31,0.94,28.61,8.76,5.72,-21.5,-9.45,-6.93,-36.98,2015,0
40.08,0.24,26.48,36.99,2.67,167.94,-270.17,-54.8,0.0,2016,0
22.05,0.72,8.23,6.15,2.72,333.07,-90.64,-29.91,0.0,2017,1
92.89,0.24,0.0,14.89,5.45,5.34,40.52,14.18,60.68,2016,0
84.56,0.26,0.48,29.15,6.95,333.07,31.62,10.94,58.48,2017,0
87.7,0.56,0.39,33.55,11.43,0.34,25.78,19.46,67.6,2018,0
40.12,0.75,21.23,135.84,7.51,0.49,0.9,1.19,61.95,2011,0
33.86,0.59,9.59,130.76,6.7,11.09,0.8,0.87,62.55,2012,0
29.68,0.42,13.01,134.89,4.14,8.77,-13.43,-10.74,57.17,2013,0
30.96,0.57,9.87,142.12,5.81,3.85,1.8,1.98,62.41,2014,0
28.97,0.71,10.67,116.58,5.73,22.32,0.18,0.21,59.65,2015,0
36.43,0.73,25.81,99.42,5.31,40.56,-4.24,-6.1,44.63,2016,0
36.81,1.14,15.79,143.02,8.92,28.6,-1.0,-4.71,43.97,2017,0
40.66,1.53,20.4,187.89,11.63,39.87,6.9,24.03,84.88,2018,0
60.82,0.54,145.45,17.51,2.44,-0.02,-4.66,-2.91,-47.0,2011,0
76.26,2.3,33.46,53.11,12.62,12.72,11.52,35.34,71.67,2012,0
67.67,1.04,78.52,51.79,3.78,71.62,14.65,23.6,68.26,2013,0
58.11,0.87,57.98,26.08,4.61,14.7,8.14,6.44,39.29,2014,0
49.36,1.03,72.4,50.25,3.72,44.84,0.52,0.57,-1.5,2015,0
26.18,0.63,139.88,41.81,1.88,23.91,-18.82,-10.49,-710.1,2016,0
25.26,0.93,65.03,76.41,4.83,16.52,-11.74,-7.6,-254.23,2017,0
22.17,1.02,35.9,70.54,8.12,-3.78,-6.49,-4.74,-36.79,2018,0
78.83,0.68,14.81,168.65,8.32,-4.08,-3.52,-27.96,0.0,2011,0
65.93,0.93,28.39,126.75,8.93,36.38,-7.47,-22.44,-27.71,2012,0
61.95,1.22,29.1,167.04,9.53,1.17,-9.81,-33.44,-63.93,2013,0
67.96,1.24,36.32,35.16,5.35,-15.64,17.36,39.22,59.03,2014,0
79.25,0.53,10.94,113.5,5.85,1.43,-32.09,-47.15,0.0,2015,0
63.15,1.85,2.85,103.49,16.45,26.79,-28.82,-140.37,0.0,2016,0
30.05,1.43,60.02,119.01,7.13,333.07,10.61,29.66,75.67,2017,0
57.22,0.79,147.47,144.95,3.27,-7.92,3.6,6.87,49.03,2018,0
68.14,1.0,30.13,59.41,2.85,215.81,1.17,1.59,6.27,2017,0
63.46,0.86,63.01,335.0,17.29,333.07,2.36,11.12,21.87,2018,0
50.48,0.89,63.86,100.93,6.04,45.51,13.97,18.18,48.7,2011,0
35.39,1.04,40.16,133.33,6.28,58.03,1.77,2.94,34.35,2012,0
35.35,0.99,29.25,124.27,3.84,2.2,3.65,5.7,43.04,2013,0
38.51,0.97,26.14,101.1,4.05,-7.05,4.14,6.22,45.17,2014,0
30.89,1.19,18.84,101.85,6.19,31.77,7.65,12.88,47.2,2015,0
38.45,1.41,22.49,115.79,9.02,4.41,4.47,8.83,49.67,2016,0
38.74,2.13,18.97,68.64,10.54,4.17,5.09,14.04,50.37,2017,0
