[제조]비유동자산증가율,[제조]자기자본증가율,[제조]재고자산증가율,[제조]매출액순이익률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]당좌자산회전률,[제조]현금비율,[제조]순운전자본비율,[제조]자기자본배율,label
1.8161045180944746,2.473652171615436,2.726251053455281,1.0221865521221447,1.9429959220256765,1.3624296560503368,-0.9482614572875216,-0.29753664865107776,1.4326822756698836,0.6182387351698216,0
-0.3302821029768144,0.0067873903350945085,-1.0460468330957244,0.5496612592087333,-1.1027956432205706,-0.06014821486299342,-0.07546740530500447,-0.38872203613056977,0.10813495253425445,-0.3554317125880614,0
-0.7179386875096426,0.0398632781597128,0.17836423229150908,0.7527975185464321,-1.2145761482258783,0.2754354465670015,-0.7424807458444891,-0.08029700257800228,-0.18534164940976236,1.090212905228062,0
-0.07142140495816642,0.00272068281567422,-0.29510322081612705,0.6395548912144966,-1.0900726589110235,1.5136394330042804,-0.37349464256732734,2.6490803314582205,1.1294491377569833,1.1658994730049557,0
0.7159465515152211,0.2217806611951133,-0.39915678050561254,0.4174475731742827,-0.014526092457515034,0.4338346454313321,0.1374091927395121,0.05825741735836868,0.5627895286842273,0.3730662826978159,0
-0.4317961021998136,-0.1648276669844413,0.09307832377889426,-0.10673737189828476,0.17177474921799768,1.8125802343748836,-0.806343725257844,-0.33253710041088275,-0.7020477943218346,0.10650251224881577,0
0.4440793723461264,0.0677880031263987,0.14700562526180116,0.35090293649469184,-1.0509949213888428,-1.1281252438091762,-0.863110818069715,-0.8205697153624495,-1.734289299829713,1.6628552626503998,0
0.7061123828404929,0.6051356233591316,0.3857586560561686,0.7977443345493137,-0.5079961267492388,1.0760123638139554,-0.26705634354506924,0.38536690260226053,1.2824316217490768,1.4326352339502535,0
-0.4435336583599729,-0.4570883807134453,-0.4927574711851954,0.2875687866724495,0.3839759518093744,-0.24846468554796647,-0.6573301066266825,0.8073460334056238,1.0264201179255732,-0.747183065529563,0
-1.5373469999877893,-0.39771445092990926,-0.21076757312259423,-0.7108926259629924,-0.5334420953683331,-1.0659715318097025,-0.458645281785134,-0.8026747475454064,-0.3695450485022836,-0.5805242746173405,1
-0.0672973987397321,0.04094773349822485,2.726251053455281,0.48574338450333665,-0.02861225365737081,-1.1522445947343452,-0.11804272491390777,-0.665436134066171,-0.8296632847948313,-0.414961923119014,0
-0.4984146641899068,-0.3960877679221412,0.22255136037882484,0.1454317776243758,0.6929627136126636,-0.8962084079902441,-0.047083858899068916,-0.8025431668996927,-1.0244037427337467,0.036814113030295484,0
0.09798008124521349,0.05423231139499777,2.726251053455281,0.47202584974921047,-0.6942969684247514,-1.0035859029744096,0.002587347311318125,-0.4903022946214324,-0.3020298195976095,0.06287067321935817,0
-0.662105987936993,0.21337613232164468,-0.8707237119750847,0.23123933544805889,-0.6556736231993403,-0.2289836713391761,-0.05417974550055265,-0.24872022909134972,-0.3867165518075186,-0.47467487355228255,0
-0.6912912627136053,-0.14828972307213215,0.07383554219248259,0.7954094350166965,-1.3940611054498477,-1.160593600823827,-0.7282889726415214,0.20496983732897978,0.006276717019110339,-0.8972125253310267,0
0.3657232541958738,-0.08186683358826757,-0.04518462539754538,0.39818465203019066,0.6361636765164707,0.693813418384355,-0.2883440033495207,0.24497035362589986,0.5518622083990777,0.558945011571278,0
1.2910868033630258,0.1390909416335676,-0.39274251997680865,0.32346786698643937,-0.24263102543582563,0.13837259659801243,1.5565865130362877,-0.6804363276775159,-0.4647688395585869,-0.325591361480455,0
-0.303951909428349,0.8404624318162518,2.726251053455281,0.25663136786527124,1.5354060318233964,2.479109220518495,-0.31672754975545625,-0.5376713270783112,-0.09519125705727852,-0.9697280183324364,0
1.1651459980769925,0.6045933956898755,0.3363450934639015,0.46589673847609026,-0.7610926360498743,-0.16914912769789162,0.9463402653086741,-0.39714319745623705,-0.8312243305498527,-0.23568332954096644,0
0.21440394910409064,-2.316115944757769,-0.5333811212009535,-0.9207417214569656,2.0597747422954495,0.5551271505646338,-0.07546740530500447,-0.8147801669510532,-1.7116541363819031,-0.6965211149639475,1
-0.4400441146366823,-0.13608960051387128,-0.22810983307084184,0.7198170626482138,-0.9664779541897077,-0.2317666733690034,-0.863110818069715,2.955926397262225,0.05310808966975129,2.6478770831639142,0
-0.4127622273455013,0.029832066278476083,-0.5547619896302998,0.5350681371298756,-0.4934555732526134,0.04282286024061243,-0.6076589004162954,-0.33148445524517434,1.035396131016946,0.38671802834142555,0
-0.5951701946993279,-1.4816275617727277,0.24512005483202381,-0.6729505085579623,2.311053682409007,2.4958072326974583,-0.004508539290165603,-0.7837271345626547,-1.3615896258183617,-0.5682377035380919,0
0.5189459467730883,0.4945211788309001,0.5691589941390061,0.4772793736975992,-0.5220822879490946,-0.8667549698412397,1.2017921829620941,-0.6408305533177365,-1.4041281226426938,-0.43585876841915344,0
-0.42354808976294495,-0.31746475588001577,-0.39986947611992407,0.47319329951551903,-0.8892312637388854,-1.0972803046452584,0.662504801249319,-0.19227213208023564,-0.5916038071540729,-0.5168017957391376,0
-0.3410679653942581,0.021969765074263566,-0.4818294717657517,0.46093507696927866,-0.9219475091062925,-0.5603928297244303,0.9250526055042226,-0.5534610045639377,-1.4049086455202047,-0.09970334340580023,0
-0.8150114492666356,-3.5751685927702876,-0.21076757312259423,-1.9778674848494153,2.311053682409007,-1.160593600823827,2.3300381525980303,-0.8220171024652986,-1.734289299829713,-1.2485353622366107,1
-0.17864556663745934,0.04447221334838911,0.6677485541187697,0.528063438532024,-0.48845725798814843,-0.5722205883511958,-0.5650835808073921,-0.0505597766467394,0.4909814239532446,2.3259753705312116,0
-2.2212975697527466,-18.768116771489822,-1.6140652377020255,-3.4357203805272962,1.4499802800307224,-0.24081142996594176,0.3006145845736413,-0.7310948762772337,-1.734289299829713,-1.8961010796085225,1
-0.8714786113344289,-0.044995352078857055,-0.15517731520629377,0.2925304481792611,0.5570994168785701,-0.4254172312778117,1.130833316947255,0.4583941609732822,0.417222012028485,0.13935269704162764,0
-2.3098050878252985,-2.229630631511431,-0.99782109652731,-0.34314594957577904,2.311053682409007,0.7167731851304294,-0.9198779108815861,-0.7653058441627574,-0.6337520425396499,-1.1022251969175791,1
0.1385856809344131,0.29986144556798267,-0.21076757312259423,0.5546229207155449,-1.3867908287015351,-1.160593600823827,-1.0901791893171993,-0.24556229359422443,1.0260298564868175,-0.12285756396984351,0
-0.10441345470564119,-0.20468140067476,-0.12476896899566785,0.014969266239388206,-0.2785280168806195,0.9658518667999625,-0.9624532304904894,0.5247108064129129,0.8952922745037785,-0.9143578279306782,0
-0.10663407343864431,1.2127017267605213,0.2852685744382408,0.2230671870838986,2.311053682409007,2.4958072326974583,-0.7140971994385535,-0.747805618282855,-1.2331936124678544,-0.8878820409068905,0
1.4652467582799837,-0.13175177915982303,-0.26231922255779594,0.730032248103414,-0.7024760297666032,-0.47690276882961463,-1.2817681275572639,1.129323873466687,1.4678058051578642,1.5523513687792927,0
-0.18657634782675617,-0.8998172726609998,-0.11669175203347035,-0.7126438006124552,0.2726498391008362,1.5294097778399678,-0.515412374597005,-0.31832639067381907,-0.5248691011269095,-0.9177008932024597,0
-0.8073978993249107,-0.2567352569233396,-0.21076757312259423,0.2137275889534297,-1.3940611054498477,-1.160593600823827,1.088257997338352,-0.3975379393933777,-1.3245147891366045,-0.2140555246315629,0
-0.24336074114212133,0.10872619215522951,0.7131235082299381,0.4127777741090483,-0.5520721795358844,-0.26237969569710246,2.3300381525980303,-0.16279806744039982,0.1768209657551945,0.15844364213064385,0
-0.527917170214091,-0.027644066662663846,0.9642299296723724,0.2531290185663454,-0.2099147800684186,-0.28046920889097904,2.3300381525980303,-0.5060919721070587,-0.08816655115968237,2.6478770831639142,0
-0.7131802187960644,-1.2785632996363419,-1.4731890712731104,-4.391569876692475,0.30173094609408696,2.4958072326974583,-1.3243434471661673,0.14983754677500125,0.20062691351927045,-0.9537758998008484,0
-0.9891714041835936,0.38743121415283266,-2.28518694117873,-4.391569876692475,-0.852879879997322,0.49853944262481437,-1.1469462821290701,2.955926397262225,0.04725416808842109,-1.0457693165079436,1
0.7165810140103647,-0.11765385975916604,-0.21076757312259423,0.32842952849325097,1.616742252945145,-1.1448232559881395,-0.6076589004162954,-0.4403016492502824,0.17096704417386444,-0.3771025151215392,0
-0.8165976055044949,-0.6601526428498313,-0.21076757312259423,-0.33730870074423597,-0.19991814953948853,-0.5325628094261584,-0.14642627131984332,-0.7501740699056989,-0.43862132316197905,-1.1160704318695236,1
0.03358213798812334,-0.09867589133520473,-0.33620200124142613,0.29311417306241544,0.39079183626091746,0.6972921709216391,0.7334636672641579,-0.46293352031301344,1.0092486146203379,-0.6498471940312287,0
-0.4812841768210257,-0.3258692847534843,-0.4031953889867112,-0.22319048608756897,-1.0591739827306945,-0.04600128787803857,-0.5792753540103599,-0.7491214247399904,-1.1426529586766152,-0.6021090819026697,0
-0.7122285250533489,0.08134369485779963,-0.21076757312259423,0.5514124338581962,-0.2962493164546317,-0.33033132859204956,-0.8985902510771344,2.539210492287404,1.2313073732721274,-0.49606619152927717,0
-0.32298578428266134,-0.08837356561934002,0.7133610734347086,0.23824403404591057,0.18722408730816198,-0.10606774835514209,0.7547513270686094,-0.5662243271981522,0.7372363918078649,0.832227160781897,0
-0.42862378972409493,-1.0573344105798785,-0.00456097538178734,-0.7400788701207077,1.4049954426505376,1.1826941082906643,-0.9127820242801022,-0.7551741344428138,-0.8452737423450449,-0.9668149293013983,0
2.713868948722874,0.25702545969675566,0.2931082261956678,0.6121198217062441,0.023188468174357126,1.0453993414858564,-0.5792753540103599,0.8657678401024411,1.1251562619306745,0.5403377897530983,0
0.3768263478608894,-1.032934165463357,0.408089785304597,0.22656953638282443,-0.6293188699867068,-0.20486432041400715,0.3857652237914476,-0.34108984238226364,-0.08621524396590564,-1.043716179958393,0
-0.046677367647560385,1.959620341160713,-0.21076757312259423,0.4656048760345131,-0.04133523796691807,-0.7345623734244483,0.2793269247691895,-0.39622213293624226,0.28882599867797754,0.20262370086704953,0
-0.22242347880237776,-0.2106459050365764,0.08001223751651597,0.3363098144158342,-0.7420081595855534,2.1036358633276437,-0.330919322958424,-0.360695358593583,0.6088403784573576,0.9514703217461182,0
-0.6284794756943746,-0.24724627271135893,-0.21076757312259423,0.2519615688000368,-0.25898914811952917,-0.5156328804113763,2.216503966974289,-0.6116196499693279,-0.11899720482135433,-0.6964136209037615,0
2.713868948722874,-0.19546353029740737,1.6187220688151407,0.7177740255571737,-0.09086399831479826,-0.5550587425005948,-0.9340696840845538,-0.06134938959525072,1.2414541706797662,-0.4824574435097419,0
-0.7058839001019115,-0.48447087801087524,0.08761432406917245,0.1334654175197125,0.1381497192570514,-0.5051966227995244,0.5276829558211253,-0.5920141337580085,-0.09636204137354458,-0.8324366046630021,0
-0.4892149580103225,-0.15533868277246063,0.8250167196768506,0.6083256099657411,-0.0004399312576590945,-0.6107187830971386,-1.0192203233023605,0.7133974523661473,1.187598092131529,1.330580373209758,0
-0.23162318498196205,-0.11684051825528197,0.2560480542514674,0.343606375455263,0.25765489330744135,-0.45255150106862674,1.5849700594422234,-0.5716191336724079,0.041790507945846427,-0.1419592584648783,0
-0.448292127073551,0.03145874928624421,0.5508664733716765,0.3068317078165416,-0.06223728361831709,-0.690962008290489,0.6837924610537709,-0.14792945447476835,-0.35588589814584665,-0.7857519343242648,0
0.7400561263306833,0.10276168779341313,-0.21076757312259423,0.3993521017964993,-0.5016346345944651,-1.160593600823827,-0.3025357765524885,-0.6022774241236657,0.4488331885676675,0.7094689440495967,0
-0.03557427398254486,-0.09189804546950427,0.3296932677303271,0.24437314531903076,0.5266551329950109,-0.6779746654846289,0.9818196983160937,-0.648067488831982,-1.110261259259922,-0.18205454291421988,0
0.16840541820616914,-0.6861795709741212,0.080962498335598,0.009423879849422305,1.694897727989506,0.6144978605342805,0.22965571855880249,-0.69688390839171,-1.134457468462753,0.7687949158661961,1
-0.10663407343864431,-0.044182010574973014,-0.38514043342415216,0.5166808033105149,0.7488529661153172,-0.5678141684706361,0.26513515156622175,-0.5038551011299283,-1.1367990370952852,-0.7329078543368753,0
-0.6513201255195494,-3.3566508420601044,-0.31624652404070286,-0.5559136694855238,1.0950998962537093,1.1481384997536432,2.3300381525980303,-0.7882008765169156,-1.734289299829713,-1.3043140300670752,1
-0.6963669626747553,0.0344410014671524,-0.3364395664461966,0.3444819627799944,-0.3930348756665443,-0.588454766858521,0.7050801208582224,1.628146101366765,0.7185038427476087,-0.15159072625753517,0
1.4693707644984182,-0.15886316262262487,-0.8521936260029844,0.25575578054053977,0.430778358376637,0.24319900638816985,0.2154639453558347,-0.5363555206211758,-0.6388254412434693,-0.5539839911574412,0
-0.5212553140150816,-0.14747638156824808,-0.3188597412931785,0.25488019321580835,0.3598931600805885,0.12445758644887647,0.18708039894989917,0.34536638630534044,0.041790507945846427,-0.38691672281651207,0
0.28641544230290567,0.5739575323769095,-2.2531156385347106,0.4101510121348539,1.3282031444964846,-1.1425040876299501,0.32899813097957686,0.3818142251679947,0.5967422738559419,-0.222945283408937,1
0.24517538011856235,1.413325964385255,-1.428764377981024,-1.0646299051545023,1.3282031444964846,0.7151497672796968,-0.7070013128370697,-0.774253328071279,-1.5294020444831589,-1.0266783714189274,1
2.4670630381119576,-0.12361836412098244,0.06433293400166198,0.8870542416719226,-0.5443475104908022,-0.14363827575780905,-1.217905148143909,-0.3955642297076744,1.504100118962111,0.21844682652641437,0
-0.10885469217164742,0.9738504384532369,-0.5500106855348894,0.3821322177434472,-0.19900936494594945,0.06902946268815183,-0.8276313850622956,0.6570809360007467,1.573566655060562,-0.8977822438500119,0
1.3466022716881034,-0.06532888967595844,0.3479857884976567,0.604239535783661,-1.0250945604729789,0.7093518463842234,-0.6928095396341019,2.036440845015919,1.1103263272579715,2.6478770831639142,0
0.03136151925512022,1.530718254779187,0.03083624012901938,-0.5967744113063254,-0.5925130939483738,2.4626431251753504,-0.03289208569610114,-0.503065617255647,0.7181135813088534,-0.49402380438574495,0
-0.2807940283556023,-1.1731000179660427,-1.8112443576615531,-0.24070223258219817,0.37988642113844834,-0.5576098276946031,0.9108608323012549,-0.5680664562381419,-0.6907302125979298,-0.6845032790351636,0
-1.5126029626771833,-2.725497835046077,-2.022439824702541,-2.570640103692614,2.244712407080653,-0.8421717852444329,-0.4444535085821662,-0.8278066508766949,-1.0220621741012146,-1.1556604942359912,1
-0.1700803229530188,-0.9079506876998403,0.7071843781106752,-0.7079740015472208,-0.9428495547576915,1.8517741796282832,-1.0688915295127475,-0.3066157132053129,0.017204037304259807,2.064281081008633,0
2.713868948722874,-0.3849721007023924,-0.024991582992051606,0.2662628284373173,2.311053682409007,2.4958072326974583,-1.1895216017379735,-0.5885930369694562,1.13140044495076,0.080134219285214,0
-1.077996153503718,-0.34782950535835383,-0.30151748134493095,0.23357423498067612,-1.2195744634903432,0.6158893615491937,-0.8843984778741667,0.36918248317949354,1.1306199220732494,-0.6845892742833122,0
-0.23320934121982143,0.406680296411422,0.9925001890400637,0.6629038865406688,-0.6524928771219535,0.26476727211933054,1.272751048976933,-0.012532970035522678,0.29663122745308435,-0.6893405117435292,0
0.1693571119488848,-0.5365247342594548,-1.3895661191938888,0.16090048702796492,0.9137973698426615,-0.7004705985590653,1.2656551623754486,-0.6801731663860888,-1.6531149205686018,-0.7453879147244585,0
