ÅõÀÚÀÏÀÚ,ÀÏÀÏ¼öÀÍ·ü(%),´©Àû¼öÀÍ·ü(%),¿¬´©Àû¼öÀÍ·ü(%),ÄÚ½º´ÚÁ¾°¡,ÄÚ½º´Ú¼öÀÍ·ü(%),ÄÚ½º´Ú´©Àû¼öÀÍ·ü(%),ÄÚ½º´Ú¿¬´©Àû¼öÀÍ·ü(%),ÅõÀÚ¿¬Â÷
2011-04-04,0.13642879016184195,0.1364287901618466,0.1364287901618466,534.9,0.5337743863473999,0.5337743863474076,0.5337743863474076,1.0
2011-04-05,0.499430215841824,0.6365403726048546,0.6365403726048546,537.66,0.51598429613011,1.0525128744878431,1.0525128744878431,1.0
2011-04-06,-0.19107261227405659,0.4442515060126828,0.4442515060126828,533.98,-0.68444742030278,0.3608615569672846,0.3608615569672846,1.0
2011-04-07,-0.811328904799094,-0.3706817396646911,-0.3706817396646911,534.97,0.18540020225477,0.546930797278522,0.546930797278522,1.0
2011-04-08,1.8025925504744287,1.42522892938457,1.42522892938457,534.2,-0.14393330467128,0.4022102770364411,0.4022102770364411,1.0
2011-04-11,0.2481304100405895,1.67689576581167,1.67689576581167,533.11,-0.20404342942719,0.19734616396647198,0.19734616396647198,1.0
2011-04-12,-1.8708060541346956,-0.22528175583136356,-0.22528175583136356,525.11,-1.50062838813753,-1.3062436567304325,-1.3062436567304325,1.0
2011-04-13,0.5373848017649525,0.310892416016606,0.310892416016606,528.7,0.68366627944622,-0.6315077246926815,-0.6315077246926815,1.0
2011-04-14,0.20034487378867752,0.5118601468237838,0.5118601468237838,531.47,0.52392661244562,-0.11088974927637718,-0.11088974927637718,1.0
2011-04-15,0.46943730015340107,0.9837003094310015,0.9837003094310015,534.58,0.58516943571602,0.4736307935195416,0.4736307935195416,1.0
2011-04-18,-1.3604875083476229,-0.39017031874600816,-0.39017031874600816,528.52,-1.13360020951027,-0.665338495658363,-0.665338495658363,1.0
2011-04-19,0.004087550225891495,-0.3860987169278629,-0.3860987169278629,526.62,-0.35949443729659,-1.0224410780738658,-1.0224410780738658,1.0
2011-04-20,1.077890878534635,0.6876304387548604,0.6876304387548604,532.25,1.06908207056322,0.03571025824158358,0.03571025824158358,1.0
2011-04-21,-0.13110336025127844,0.5556255718922598,0.5556255718922598,529.58,-0.5016439643024699,-0.466112844415989,-0.466112844415989,1.0
2011-04-22,0.878101178174724,1.438605704760021,1.438605704760021,525.26,-0.81574077570906,-1.278051347592335,-1.278051347592335,1.0
2011-04-25,0.02492491983696652,1.4638891959156686,1.4638891959156686,528.6,0.6358755663861699,-0.6503025974513688,-0.6503025974513688,1.0
2011-04-26,-2.6999464461358147,-1.2755814745406324,-1.2755814745406324,521.68,-1.30911842603104,-1.9509077923542173,-1.9509077923542173,1.0
2011-04-27,-0.8327254184976609,-2.09768480186614,-2.09768480186614,518.39,-0.63065480754485,-2.5692591061158176,-2.5692591061158176,1.0
2011-04-28,-0.24757324761654997,-2.3400647430939503,-2.3400647430939503,514.67,-0.71760643530932,-3.2684283727398733,-3.2684283727398733,1.0
2011-04-29,-1.397122225014811,-3.7044934035032617,-3.7044934035032617,511.0,-0.7130782831717299,-3.958200202984574,-3.958200202984574,1.0
2011-05-02,0.8572047674621515,-2.8790437301062566,-2.8790437301062566,516.76,1.12720156555772,-2.875615532082798,-2.875615532082798,1.0
2011-05-03,-0.353797091706743,-3.2226548488269224,-3.2226548488269224,512.51,-0.8224320767861201,-3.6743976243280185,-3.6743976243280185,1.0
2011-05-04,0.3118049459467685,-2.9208983000896027,-2.9208983000896027,510.53,-0.3863339251917,-4.046536104950493,-4.046536104950493,1.0
2011-05-06,-0.5135698036737515,-3.419467252098074,-3.419467252098074,506.42,-0.80504573678333,-4.819005375333518,-4.819005375333518,1.0
2011-05-09,-0.45535593855888,-3.8592524434574504,-3.8592524434574504,504.37,-0.40480233798033005,-5.204300266887096,-5.204300266887096,1.0
2011-05-11,0.7601473624069355,-3.128441086708089,-3.128441086708089,505.18,0.16059638757262001,-5.05206179754153,-5.05206179754153,1.0
2011-05-12,-0.10978530535682,-3.2347918234649664,-3.2347918234649664,504.46,-0.14252345698563,-5.187384881404256,-5.187384881404256,1.0
2011-05-13,0.49925748778609597,-2.7516842760718085,-2.7516842760718085,507.28,0.5590135986996,-4.657369469608586,-4.657369469608586,1.0
2011-05-16,-0.263918849055026,-3.0083409116557935,-3.0083409116557935,506.07,-0.23852704620721,-4.88478742998899,-4.88478742998899,1.0
2011-05-17,-1.718701404959459,-4.675337919100652,-4.675337919100652,501.72,-0.8595648823285199,-5.702364394992932,-5.702364394992932,1.0
2011-05-18,-0.539905781870952,-5.190001281224377,-5.190001281224377,498.94,-0.5540939169257699,-6.224861857685104,-6.224861857685104,1.0
2011-05-19,-3.0862140914601635,-8.116040821796421,-8.116040821796421,487.03,-2.38706056840501,-8.463331203247627,-8.463331203247627,1.0
2011-05-20,-0.6453827330766505,-8.70904402879974,-8.70904402879974,486.24,-0.16220766687883,-8.611810698041445,-8.611810698041445,1.0
2011-05-23,-3.635465314717169,-12.027895068606442,-12.027895068606442,472.94,-2.7352747614346797,-11.111528774950063,-11.111528774950063,1.0
2011-05-24,0.12911701645042148,-11.9143081114104,-11.9143081114104,474.32,0.29179177062629996,-10.852159530879835,-10.852159530879835,1.0
2011-05-25,0.4693248308381465,-11.500900086961662,-11.500900086961662,471.23,-0.6514589306797,-11.432921099124016,-11.432921099124016,1.0
