,[제조]자기자본배율,[제조]1주당순이익,[제조]매출액순이익률,[제조]부가가치,[제조]총자본증가율,[제조]총자본투자효율,[제조]유동비율,[제조]비유동자산회전률,[제조]매입채무회전률,[제조]유형자산증가율,label
0,0.3643270156047022,-0.2683696728515476,0.5683404554696712,2.499485762728982,0.08220776771777517,0.12416899805276985,-0.7253495242201311,-0.8269276157348412,-0.80163962955174,0.3561009621238386,0
1,0.3723783207126263,-0.1318165393869321,0.28494202469825514,1.196290718096278,0.0429875202173079,0.2602555903647958,-0.548393359091418,-0.006369965961481161,-0.6730002317295766,0.24172204647198645,0
2,-0.9275365997094698,-0.2683696728515476,-4.391569876692475,-1.1108470143989055,0.6809423971132065,-1.7659922426313124,-0.733481700926414,-1.0441340524395542,-0.9534921517929404,1.4327663418513679,0
3,0.2523074554849735,0.48858627958222645,0.6211675573951358,0.9416501233718509,0.21572350388957873,0.6804307832175944,1.1504183548510538,-0.30201206036511835,0.9325742072538163,-0.4168964514012379,0
4,-0.08268703367837188,0.0004357079843096664,0.5076330676216232,-0.6183784949665718,-0.0675801987999669,0.06647329992969911,2.8516697218054103,-0.2356434269275671,1.4674432824091275,-0.13390260845041096,0
5,0.4299521393481954,-0.07805546321976066,0.32697021628536527,-0.5670006367821694,-0.30790852390921325,-0.5669251251170572,0.5299332721616778,-0.5976541547687554,-0.5999756111613561,-0.09711877876894674,0
6,0.6376199142213398,-0.07052891255635665,0.26684655332047164,-0.07454807273450152,-0.4401725500544061,-0.2314120979883299,-0.5078137973270669,-0.7786595186893495,-0.7595658415422354,-0.8499790592567253,0
7,0.9318526557621911,1.1810289406153949,0.760385942027438,0.2737285963518783,0.5641161279628785,1.5402221106820524,-0.537780868489719,-0.8329611278655277,-0.9534921517929404,0.32119659819252216,0
8,-1.080833878940585,-0.4167502430729409,-0.08484768877999826,-0.6775995643845608,1.1874677212149862,-0.7513005082494792,-0.5523781256774966,2.6664759079326252,-0.5550001825994718,-0.20934973356348718,0
9,2.6478770831639142,0.8412589392388712,0.5347762746882984,-0.4153350816506836,-0.43474847327242655,-0.5111108084545212,0.4519456975484263,-0.9777654190020029,-0.09122130097746169,-0.5213410480880232,0
10,1.2140030649381468,1.421878561844323,0.364620471248818,1.8374586106726984,0.21196837380974676,0.7293467011915024,-0.3752186561311263,2.6664759079326252,-0.6304428369613421,-0.19324002713364885,0
11,1.3293979385477126,0.18107292390600577,0.4612269394108558,-0.46263494612256034,0.31586030601843135,-0.32987106108965736,0.18606418013651077,-1.080335125223673,-0.26580334087896906,1.7930867756654192,0
12,0.08874449350610475,0.02086491692783482,0.3529459735857319,-0.16931216746632044,2.59522426447644,0.10660943775444387,1.0089184801617337,-1.0139664917861217,-0.9534921517929404,0.23688913454303495,0
13,-0.34844459867597777,-0.19525460926419444,0.2417463833448364,-0.04089943277464585,-0.5390576421566481,0.8773487094202493,0.13662054576231164,0.6271488077605981,-0.23920496914882255,-1.5534362400263328,0
14,-0.6430105718034055,-0.08479710217112398,0.29223858573768396,-0.37952714629938616,0.03839791678640218,-0.5023310283053583,-0.7162821471926257,-0.32011259675717774,2.401287933516637,-0.17041794302471122,0
15,-0.7843437621358295,1.2691971055295561,0.8345190021880351,0.3334964542697643,-0.8899536862831693,1.7151905865117998,-0.6617559023769999,-0.4468163515015936,-0.538073946043924,-0.24667055345927938,0
16,-0.3119181170248082,-1.469392114426158,-4.391569876692475,-0.9442034052273945,-1.0439140195562802,-1.7590938439426844,1.4649709498500716,-1.249273464882894,-0.5516149352883623,-0.4485788740465866,0
17,0.5921714255747403,0.6810509322607002,0.37396006937928694,0.22218282673837353,0.39221461764168153,0.06647329992969911,-0.5636818512992297,0.2349705192659776,-0.5564510028756616,0.9921658709952892,0
18,1.7258037842952645,2.062710589757007,0.5128865915700119,3.68082598902774,-1.1882779092920428,1.0610969653991595,-0.48040836182689395,-0.4830174242857123,-0.44280341457412625,-0.39917577432841567,0
19,-0.9739525348977423,0.2703163103435104,0.585268477081146,-0.15487938236574797,-0.2398989457967008,0.3844267667601005,2.307179830436247,-0.5312855213312041,-0.9534921517929404,0.4919594863488087,0
20,-0.9560117762527153,-0.47911309142685976,0.035691499591366124,-0.6240619042885686,-0.1810685745459999,-0.5117379356080328,-0.5577860231871745,0.19876944648185874,-0.6173854544756338,0.7174953763665455,0
21,0.4791844189133385,0.9262014395830022,0.40664866283592815,0.11906520172373575,0.2645401949273944,1.222895771005163,-0.21956879397287402,2.358766789267615,0.4900740230159235,1.1280243952202593,0
22,-0.49606619152927717,0.057422448721511414,0.5514124338581962,-0.05466943626140136,-0.7643654469465665,0.1636780087240031,1.186281254125761,-0.24771045118894006,-0.22276233935200468,-0.7256658246398061,0
23,-0.749365194951337,-0.21138293211434586,0.3231760045448622,-0.6407709909347987,2.59522426447644,-0.2633955828174235,-0.4285657353243412,-0.3261461088878642,0.5776068463460421,2.913516857860676,0
24,-0.05739368131662901,0.1929003606627835,0.45071989151407826,-0.2979966502174622,-0.17272384103526217,0.5863617101908484,1.2026269293053893,0.5185455894082416,-0.17198362968536118,-0.2316348274580969,0
25,-0.7954049009289589,-1.021024739191948,-0.8886368528834787,-1.000190090239554,-0.17647897111509414,-1.4267164525815152,-0.831921699955967,-0.8088270793427818,0.018557433254234302,0.011890234739626058,0
26,-0.2442076085137084,0.29289596233372234,0.3223004172201308,0.12125032964273164,-0.33335996111696325,0.5499883352871732,-0.42063686303571557,1.2365335329599314,-0.46795096602808306,-0.16424255555993983,0
27,-0.38691672281651207,-0.2307369195345276,0.25488019321580835,-0.3452656169603035,-0.09553505606093828,0.42205439597079875,-0.24774678626014374,-0.5252520092005176,-0.4960001580344194,-0.3653453908257552,0
28,-1.0181540924461852,-0.21998470430109332,0.2936978979455697,-0.4125704946822367,2.59522426447644,-0.896166880710668,-0.8064679868653017,-1.0381005403088677,-0.7460248522977972,2.913516857860676,0
29,0.08833601607739845,-0.02967049466930635,0.4136533614337798,-0.5599210046718759,0.8332337836841701,-0.5305517502133821,2.118919939685801,-0.7122908852517983,0.10995911065419237,-0.06489936590927008,0
30,-0.0509332882994563,0.42944909579833784,0.3476924496373431,1.2572554831241756,0.5445060042126448,0.3029002368035873,-0.3174395406329872,2.425135422705166,3.2272882774273706,-1.1721731878534922,0
31,0.7924006114830203,-2.3478480989977393,-4.391569876692475,-1.1452769616872387,0.8849711314507438,-1.7659922426313124,1.193559552277884,-1.2915080497976994,-0.80212323631047,2.9089524410388883,0
32,-0.6967576018963565,-0.6328697692649702,0.008840154966267985,3.68082598902774,-1.055596646471313,0.7914322893891546,-0.5959665928231722,0.18066891008979943,-0.4099181549804905,-0.49207508140715017,0
33,2.6478770831639142,0.6918031474941346,0.7408311584417687,0.980997368258147,0.41975223822711605,0.285967803658773,2.0633771727818893,-0.5252520092005176,0.17427880956527417,0.03712877481303945,0
34,-0.028725015465049075,-0.25546701457142645,0.13784335414336982,-0.3668580643545726,0.1005661814413982,-0.786419628846131,-0.36537872231652413,-0.14514074496727009,-0.5419428001137635,-0.42656227525914087,0
35,-0.5021718541478364,0.11871007555208687,0.7405392960001915,0.06600468360727385,0.8561818008386988,0.4690889324841717,0.5039509675851045,-0.6398887396835605,3.2272882774273706,-0.43032120675943647,0
36,-0.17643260356649718,0.6842765968307306,0.35440528579361763,0.39756188238438694,2.59522426447644,0.4715974410982182,-0.16776682835385268,0.31340617696490164,0.4363936727969003,0.7298461512960882,0
37,-0.27269353446297245,0.17677203781263204,0.41686384829112844,-0.07164267316487688,0.1714964162826688,0.4001049455978915,-0.5688457835077191,-0.4950844485470853,0.1254345269335504,-0.269492637568217,0
38,-0.9448001457753256,1.7046618224836447,0.41482081120008835,0.40640091222918023,0.5812228316598909,0.32296830571595975,-0.7397434769902518,-0.5433525455925771,-0.6957297493898836,-0.14840134423726548,0
39,1.7379183648782157,2.665909864352671,0.37191703228824685,0.627264717396277,-2.363216387603914,0.6666339858403384,-0.7610497799607125,-0.7183243973824848,0.4557379431460979,-2.192991585290915,0
40,-0.2295991657344444,1.2713475485762429,1.0221865521221447,1.5106844816542964,1.2008192948321665,1.2166244994700464,-0.48118091861399076,-0.4830174242857123,-0.5288854176280552,-0.2104237139921431,0
41,0.3523306784879554,0.7702943186982049,0.27268380215201465,0.0072139030551139904,2.085361046970365,0.5412085551380105,-0.47861928295151174,2.6664759079326252,-0.44280341457412625,0.7926740063724577,0
42,1.0306611958850722,1.9487371082826033,1.0207272399142588,-0.19420130124463791,-0.6867594252967057,0.5869888373443599,2.8516697218054103,1.8036836732444599,-0.584500194881998,2.5591033164042325,0
43,-0.28060509729265487,-0.17805106489069958,0.2411626584616821,-0.4879743763125578,-0.5294611986192997,-0.09595263282981557,1.994782262264394,0.7779866110277599,0.25890999234301326,2.913516857860676,0
44,2.6478770831639142,2.7196709405198423,0.4229929595642487,1.6497728882478524,-0.6275118173704679,0.7625844403276191,-0.31272287814334315,0.01776408256126474,0.1578361797684563,-0.24264312685181977,0
45,-0.9668149293013983,-0.6780290732453942,-0.7400788701207077,-0.7793738979663806,-0.9354324839166898,-1.1658315567206732,-0.68879538992539,-0.645922251814247,-0.6667133438660874,-0.12531076502116384,0
